Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(MS55_01),log2(MS55_02),log2(MS55_03),log2(MS55_04),log2(MS55_13),log2(MS55_14),log2(MS55_15),log2(MS55_16),log2(MS55_17),log2(MS55_18),log2(MS55_19),log2(MS55_20),log2(MS55_29),log2(MS55_30),log2(MS55_31),log2(MS55_32),log2(MS55_33),log2(MS55_34),log2(MS55_35),log2(MS55_36),log2(MS55_45),log2(MS55_46),log2(MS55_47),log2(MS55_48)
phosphocreatine,-9.583140153836002,22.6202500242179,-78.6860315050025,7.216120926278351e-51,4.353726292187939e-49,106.08796399622987,29.04349576585877,29.069663351604415,29.04187333043748,28.909044615601132,19.329420252173932,19.918056041805016,19.14353113476794,19.148331872946038,28.96161075252513,28.976554078979024,28.991964535151368,28.970111173744932,19.20050406393014,19.881985388790888,19.650224361311714,19.672205901427358,28.71813113594918,28.67880876064916,28.778340233827322,28.760151284512933,19.085371600720357,19.119217822795818,18.92170343236549,18.83151529977411
phosphoenolpyruvate,0.42457631875808843,23.31092558449237,3.6916129250024587,5.870443394720388e-4,9.659547767676275e-4,-2.458218188399637,23.203102160079812,23.403029931039253,23.5106677217084,22.97470227885174,23.600990841056085,23.82875762919986,23.68974839566119,23.665530543820438,22.90845244295228,22.95527962415953,23.18048950636145,23.03715300945059,22.934618779428703,23.19779860116244,23.443744841769057,23.5235377323216,22.734923975723728,23.054865222337966,22.983684167145164,22.633653353483663,23.42737180596669,23.58791357480786,23.5890519593127,23.185854513884088
phosphoethanolamine,-4.141006773792199,22.723128899515718,-29.53947853537073,1.207027570701637e-31,1.5605142164071163e-30,61.84681516495428,27.29709824654895,27.36894113152744,27.352110876998555,27.26547414336905,22.67632741389581,22.684788524351838,22.755050158924014,22.81270185095593,27.090884085023664,27.082306896290884,27.100933218389677,27.178430179089325,23.33356637126829,23.676492676757555,23.502916413389777,23.50051902328656,26.908784916661816,26.80556572540498,26.958576914898213,26.86662801391203,22.837868929617173,22.589930109467563,22.497559036276694,22.715932554417
phosphorylcholine,-1.6952655989799084,33.14632858306181,-25.23574892764354,1.1478844974029368e-28,1.2985443376870722e-27,54.8932867116653,34.61893984992131,34.71041419416304,34.615087107335206,34.535653853485016,32.59358290376067,32.57792551058864,32.447755161645944,32.584633315470754,34.328051528067824,34.40591129632685,34.322462049087655,34.409755437223474,32.46847940833265,32.89266819460465,32.88324517833116,32.891108666930876,34.18913947467512,34.15982048201034,34.2045398779746,34.153299230471845,32.75583326547418,32.82164259986673,32.65268064650532,32.74033234147179
acetyl-CoA,-0.033946761032513706,21.505213493997424,-0.31514615715204247,0.754069809050595,0.7799236310751868,-8.50547357798086,21.880706702346448,21.891728122499195,22.040712775453585,21.702068087316594,21.321824307742027,21.634793788164156,21.401588708436552,21.46909331117743,21.130036471332303,21.496136546508666,21.406612934288408,21.337076430402252,21.321245061937887,21.668599707676716,21.770830550709807,21.637543745692387,21.899609969477094,21.59946550231911,21.79275568097784,21.292578904947767,21.767093386133304,21.70899143988041,21.639384244653577,21.72113874327479
proline,-1.1229060917747518,33.65774729097695,-24.163566697671143,7.428220449313875e-28,7.469488340698952e-27,52.99825208502689,34.578774842324194,34.62866513212362,34.659673027224805,34.54914563280569,33.17091492008177,33.23879641308699,33.21201606880694,33.31323761576427,34.40685627962883,34.4553060383542,34.47413710451384,34.51621379106388,33.20885077164512,33.501922909539175,33.488597374988124,33.466997658783995,34.43308224041886,34.361475953567954,34.538571306485316,34.364719432769164,33.41505838725194,33.523247035240956,33.49872100411195,33.45338752068204
propionylcarnitine,-0.38126608027052455,28.715841688573956,-4.914537160593286,1.1605394178662895e-5,2.2111329961452464e-5,1.3641062408131024,29.269318751082157,29.40433844476959,29.329913901251754,29.195674085412872,28.569956898935764,28.60584149052081,28.37127296256288,28.576436219864807,28.76349864198563,28.849802704494653,28.804990537069745,28.881682078020674,28.127659826696068,28.574227689173497,28.65935508214956,28.56735424646263,28.65402305560427,28.64927468418824,28.75686297591572,28.674080229286567,28.65040391626741,28.70273955862157,28.62442221581841,28.628597018762207
pyroglutamic acid,-0.32938069900261624,28.299582775584984,-4.585830556392006,3.4530784603448865e-5,6.510491680441921e-5,0.2931708754059912,28.63280018665512,28.535700488471463,28.371013711295713,28.223860634168012,28.333362545675396,28.151032068010114,27.994934981954906,28.104215602947296,28.1684249631232,28.411489694533927,28.354711243790387,28.372463906562988,28.48715873621877,28.427478724491984,28.123063759900482,28.293130115497732,28.685131072179328,28.73731223708055,28.86999447927692,28.719805160767628,28.09853674342776,28.169527902872005,27.993244392987123,27.95445381589028
pyruvate,0.3608216078405704,24.424871166683847,3.0559724661616907,0.003720374110565283,0.0055195714263304605,-4.212993370435226,24.602695571582938,24.43719841938356,24.249261175155645,24.266619131199967,24.644438905596093,24.63364137309088,24.39637731910457,24.551403501236912,24.001064321806023,24.14035069557896,23.744968271284794,24.002156970243366,25.050371780656498,25.242319745647787,24.57820539709524,24.823075082755135,24.62354990821291,24.44450754721041,24.657825608610526,24.4308882330014,24.501944769062185,24.616683409278373,24.393826907150004,24.498656956683597
S-(2-succinyl)cysteine,-2.984307615844717,-Inf,-10.790477854730526,5.729847884842706e-14,1.7285041119275497e-13,20.630526432101703,19.952461846391937,19.51574865906439,20.03308840572427,19.690377903481746,16.48009694780916,16.08677694765838,16.281327079871843,16.391536846906398,19.315141967544655,19.47968978828365,19.557317773320882,19.416892831452135,15.976000027679238,16.52953405150993,17.042078355794338,17.100631287838358,18.517245573046306,18.505141795100556,19.25627078397651,18.964733389241033,-Inf,16.072767550523462,15.699600343151804,-Inf
S-adenosylhomocysteine,-0.8507732625204767,22.91204352345334,-11.906925666445787,1.1152560407435965e-15,3.808704591973414e-15,24.535683731747902,23.815703702673883,23.852173802889997,23.73850010337811,23.71089700993971,22.671482132393926,22.624525526451237,22.540451353988285,22.46975841985786,23.220364141673,23.566645612405146,23.39258969443163,23.49029802211244,22.331093989837527,22.796644228418025,22.73030098950698,22.665573351933297,23.168269022765603,23.225349148551995,23.367985572754186,23.144641378933773,22.6466514191617,22.67509575122141,22.560284223703167,22.77227667579028
S-adenosylmethionine,0.8121672143881931,26.207717600148587,15.456095163256974,7.036921251676321e-20,3.3517967014563536e-19,34.346857477818006,25.633050578756283,25.59758371201388,25.665124968278636,25.6868397271241,26.231729390817932,26.356736071963674,26.278964008021493,26.34503142445361,25.724563175892772,25.737771905780185,25.79510236210161,25.742779157818603,26.248643488167062,26.635826398879516,26.65798114519914,26.57410462543402,25.736164026365614,25.578098512698805,25.724391785192616,25.73253430665073,26.692057227999516,26.782354772100888,26.57336170177674,26.7232205365185
SAICAR,NA,-Inf,NA,NA,NA,NA,-Inf,-Inf,-Inf,-Inf,15.400048171622478,15.420794244874088,15.51549036807388,14.986787598424641,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
sedoheptulose 7-phosphate,-0.6371296581822534,19.014526944318803,-6.816447574782859,1.683714562249784e-8,3.7164918996001336e-8,7.860713797721395,19.55337800962148,19.445777065254223,19.48928857802546,19.10775718730353,18.635703843708804,18.921123414702702,19.104354482930685,18.409944504337396,19.62159726222805,19.761293255607345,19.524092780593204,19.685450033174014,18.844894731896655,19.1696515306315,19.19379763209063,19.173481654666936,19.749980713645684,19.68802325857734,19.999367695884303,19.743315547294905,18.993988256530365,19.186305664017688,19.05901700559117,19.03150276791796
serine,-2.626801292960753,23.616409452660584,-32.16402590871254,2.828167547126329e-33,4.65362114572605e-32,65.64812847171838,26.12485911812423,26.07895988799137,26.0964503665468,25.985007498765032,23.033839830538284,23.07815838355021,22.876754583632145,22.97201244263664,25.764622611121172,25.718325316011672,25.863570694489947,25.857194120071878,23.34043337780662,23.585426732171516,23.31740457698782,23.35373335260503,25.645103257088245,25.43607600222827,25.63113510371517,25.505476573715356,23.150832003991457,23.265557164999503,23.042107283746645,23.168905301674215
adenosine,-0.12614213076986402,23.63941908474976,-0.6633877334136808,0.5103791660932471,0.5466191068809332,-8.332475076669583,24.10962263237642,24.34426067256905,24.38132624341152,23.661859121424012,23.81776340802606,24.06501485160241,23.87127770049902,24.189967960970442,23.34444745635952,23.841460241231967,23.713698953523323,23.61659072936373,22.69682145555751,23.028252188425878,23.860979228558538,23.30296003893465,23.86973770429287,23.877810694091572,23.777125394176835,23.65199304366928,23.989258612228472,24.002892646205378,23.749391071771786,24.101648154471533
S-lactoylglutathione,-0.6043704410612598,19.771865141547792,-3.4489534437405704,0.0012114155249996754,0.0019404089382738165,-3.151483983670788,20.590278913183475,20.7670807596088,20.667247851455425,20.490461234511265,19.87206084395422,19.916771600530485,18.982912938455762,20.03046172523446,20.03498876905493,20.04380203668057,20.060127800351232,20.166800671075464,19.23605447811624,19.62445695025925,19.803954875453915,19.675018474561586,19.12904221868626,19.383827453652987,19.667167144008452,19.42940299893038,18.65783777342297,18.821374068124186,19.44616234069126,19.110716489659865
stearoylcarnitine C18,1.0806700235745517,20.18788175072786,3.242691732127253,0.0022014341744087053,0.0034056374834869714,-3.718682714502271,19.638692753450115,20.546319572411807,20.553390150378632,22.45475722654129,20.408500311134567,20.91140765590007,20.326921765644485,20.825398358080953,19.932834750270118,20.13659607183509,17.258528771760922,17.947733942235583,19.632335308920698,20.389483902714844,20.723392065368376,20.362185632571123,18.377834190413157,19.316469464568385,18.515358791976148,19.35369752834851,20.745111448367577,21.0426642551996,20.317432323622683,21.31542046955939
succinate,-0.8528570309687247,25.067256624302367,-9.368813948392983,2.9758907324663674e-12,8.209629169727205e-12,16.553542738539004,25.768033215999072,25.70312895138664,25.531810847367595,25.597431356899634,24.743084547222086,25.023259893227454,24.4505080418308,24.840088885266105,25.47781373608764,25.6738137256377,25.451561259192935,25.63764318001574,24.858004460012413,24.984515758597645,24.907322954361927,24.851833730037136,25.9983737839039,26.131821523678724,25.9388639225398,25.9459667675566,24.882247534862945,25.246519815100775,24.97778943896755,24.85680283915437
succinylglutathione,-2.3709201307823484,20.351748497305007,-18.744907374130886,3.162869517687265e-23,2.0445692239335535e-22,42.17442808124134,22.315058819226305,22.42127761546922,22.349789022457404,22.235974481562295,19.871393360220097,19.939524165007114,19.890658052080646,19.78371282532531,21.87542726299235,22.024652220139497,22.0311958236441,22.00422797679139,19.423310170283234,19.85640190116383,19.905969414116775,19.87047061574804,21.692793757229087,21.708850054724028,21.793633746759866,21.603984659460725,19.28936135741302,19.01997474767288,19.26423510098956,19.490812161047618
taurine,0.6510123489156712,31.641545703358148,9.601368389475066,1.3970209413649356e-12,4.013663339477037e-12,17.31730450925809,31.41324852021112,31.37980477350961,31.40176321436227,31.297084810567597,31.75978265302939,31.697081795270368,31.639048311536218,31.697543002150447,30.826780896682802,30.870952965519145,30.87880817745108,30.914563959503642,31.582717073934912,31.751938515004525,31.762878694158424,31.735004635986712,30.821159879686366,30.770436586992368,30.91886824252959,30.734616425227085,31.599250048343706,31.61278806032239,31.631533972928214,31.57066987656532
tetradecanoylcarnitine C14,-3.0746423448271614,19.360016279902435,-13.202318897157847,2.7331594389776506e-17,1.0525571456488399e-16,28.296011500281097,21.74654570655211,21.827035235147836,21.680112284341796,21.4829965996818,17.774612158509605,17.436522386634028,17.987711859277074,16.54145541192226,20.882242105568714,21.04456240088389,20.89882156577594,21.220411667501676,18.26886480886481,16.804661736034852,18.392671454832897,18.989843587303955,20.56946557896447,20.59834979995792,20.914600725342112,20.826853818487926,18.712447217232967,18.867369606108788,18.380175835235185,18.639953288323884
tetradecenoylcarnitine C14:1,-1.2340946507838702,19.675117127770505,-4.398287853514806,6.36842407994448e-5,1.152684758469951e-4,-0.30550940137736937,20.620280951246972,19.961868710190846,19.775819601952342,19.69221061327599,19.293451727896706,18.561168326414432,17.58376121583841,18.111633424615633,20.276885496077,20.68954000871932,20.86302139018874,20.723612047631846,19.52322076722053,20.16590814691925,21.065506690133127,20.224112142328487,20.606450363085738,20.226410586333266,21.432826503153567,19.613530703663308,17.688153596824222,19.37234589510275,19.5029381853878,18.581121047431136
thiamine,-0.7544774040761197,26.056995087817974,-11.029839843496848,1.552780705033267e-14,5.0188090644825237e-14,21.868098779219146,26.829025474896525,26.814572732629433,26.801860195439538,26.69035366198064,25.785479901432076,25.76979785616728,25.589983668540686,25.735490521295727,26.449722185249875,26.54162851852713,26.450514152832774,26.595639813118215,26.230516494808104,26.224122200863224,25.686684743237155,25.908150092839847,26.64096884101705,26.587963391338167,26.717454070683136,26.607753077233507,25.90691512883972,26.07881659208874,25.918569623632973,25.839200442286998
threonine,-2.137655054227242,27.82293444057846,-29.2641867800678,1.8207226356628344e-31,2.1970053136998202e-30,61.43028746562018,29.856348033499373,29.849131521586646,29.991406232610565,29.77821286909496,27.390926094651686,27.37904159627331,27.217942037682963,27.285471141688603,29.404299473915952,29.420626412424312,29.511408626529658,29.50261883822159,27.586269238449535,27.69656105482911,27.474784294787195,27.518976496902667,29.269735056136845,29.133895466234332,29.443277910957615,29.186803002939794,27.320623897711823,27.32847770564861,27.265081584038427,27.23174765076084
trans-4-hydroxyproline,-2.5110279311189103,25.230153372163414,-30.399599887973917,3.415449623919953e-32,4.755356784073165e-31,63.12572156405972,27.354520427837457,27.57830853610884,27.61325869779729,27.531769720922107,24.870449681802885,24.609810216683147,24.8072631762238,24.753532864555222,27.137581756145767,27.139088698072612,27.214946199319986,27.00860280573591,25.04645218234875,24.87375360572637,24.712160259366698,24.688937991227345,27.00258628589539,26.833167474549835,26.936426275589255,26.840828551998477,24.52048551936893,24.408264053653436,24.45156193862467,24.316078766964768
ADP,-0.14748597023332977,25.580018818413393,-1.437051600584397,0.15744189469383826,0.19254718202422114,-7.524505453322595,26.200328810338107,26.218865016403242,26.190701622565346,26.073857745243114,25.739205465877948,25.656311084923885,25.621250033369293,25.681460463312565,25.538444639629866,25.68771312094934,25.714126403789177,25.64942557744761,25.323242033721893,25.56775359215443,25.76741896700974,25.607763812820277,25.757250454586735,25.74306668378441,25.829419955066324,25.74791177638631,25.98082768543913,25.900292439589457,25.79419383484739,25.941560750323696
trimethyllysine,-0.5800496632118026,22.473115822776816,-6.338205331884694,8.843718291865678e-8,1.8831917774443385e-7,6.202677173215921,23.048728162418392,22.971401121977777,23.132180459085433,22.793180196326393,22.35302805903039,22.115579556802597,21.982433164191637,22.111224882755554,22.456462743528373,22.474316329076675,22.56785872748912,22.508926403777753,22.5079326280637,22.58930109335883,22.08205592119943,22.390350224970938,22.750897129409836,22.643447245242182,23.084206918317836,22.575797550187612,22.157027574843564,21.920674473184317,21.949504062457667,21.887695387437113
tryptophan,-0.627745574566557,28.023963156763376,-10.728602534294778,3.92534751422463e-14,1.204216779787556e-13,20.929332187931905,28.80589544935117,28.765718691578797,28.863519280099908,28.641155207732886,27.991205391946163,27.839049326490603,27.773842987263464,27.860009236817376,28.367891971789753,28.459204469132164,28.48714417771918,28.49452414331459,28.12005193644595,28.31700413434685,28.04875712654349,28.096862291508973,28.574441771157904,28.489336465802275,28.69679801183281,28.46863137292863,27.874149116329306,27.900292374627554,27.934558593191564,27.82553160213002
tyrosine,-0.5964950051551021,26.810946609697517,-9.07253222818524,7.869361182940412e-12,2.0642817016119052e-11,15.571929218704394,27.579934158493813,27.449301520453304,27.525486528275074,27.401878776998405,26.905216073620284,26.73925572511403,26.678550691193777,26.723672310557234,27.053460090659147,27.142103739646863,27.145668684053778,27.14522882457349,27.072087118871828,26.959332319100255,26.534166516901546,26.723347818772012,27.261984823369126,27.234238321450533,27.37159666672815,27.168888486264184,26.536005705946287,26.53879121094701,26.52903322817214,26.382371839908267
UDP,-0.08866592378191385,24.95950690282496,-0.6871998531943743,0.4953922766254498,0.5337262027928953,-8.3162134163361,25.60226454352149,25.691833399138137,25.649640633540866,25.52976945891807,25.182843744535166,25.228648108110157,25.06268969560051,25.178022292671155,24.619147016098204,24.680242691482015,24.748101409131667,24.793741626572018,24.480657944135046,24.823435335854334,25.07047886665152,24.945885438428267,24.64772868368727,24.661414679516376,24.712202530175585,24.618999342677867,24.77654080808329,24.736311222405256,24.666389740107366,24.739191732494486
UDP-GlcNac,-0.5316770152489383,26.99693503884584,-6.107748333488708,1.9654890069643306e-7,4.042653525687998e-7,5.406206421771326,27.798661979090912,27.860298298357563,27.869003174767748,27.732332142355105,27.133399070539543,27.04489933988756,26.812455661141723,27.039714858717943,27.19498043379571,27.342053609749087,27.256925248961295,27.327431974400955,26.431223813741006,26.94531002055323,27.098769368192897,27.00290439715001,27.211157396739175,27.233054624708544,27.28401051509807,27.24613018671824,26.844877759703532,26.903536187995954,26.831421912670105,26.887403011461608
UDP-hexose,-0.3598662839492057,26.337880051035548,-4.51993348057304,4.285524056312063e-5,7.99669952775756e-5,0.08170249925535344,26.94676829365274,27.080031750010818,26.98125418085109,26.88416393708988,26.316192328118785,26.387859547500668,26.18342814329445,26.319595736622773,26.321586941584915,26.441211238447327,26.371270780026176,26.481060589231742,25.942247340930624,26.285482744360202,26.349372302238184,26.33278234925452,26.249926810350733,26.28378168210564,26.29946416755027,26.248421279834954,26.07394620201997,26.00803506118942,26.03435701307601,26.03724747474017
UMP,0.3246517406762095,22.158704731626983,3.2455711605151247,0.0021834253506778215,0.0034056374834869714,-3.7109134285619376,22.429329211848795,22.429571975811832,22.40853170239155,22.31651738967931,22.52005089302579,22.47838225923515,22.27685684243868,22.49543189098081,21.539356896904795,21.58646557091058,21.566055532086953,21.677101413451684,22.003479650473295,22.039082355096358,22.23131836830986,22.253740523983666,21.534676136087366,21.496890604797727,21.666863336998297,21.58163556196204,22.041267534259518,21.880042297824062,21.936425883461773,21.97273772195647
uric acid,-0.060694374739632906,28.159226683220833,-0.8365753322413253,0.4071378487107715,0.46640475073828896,-8.201441066673931,28.37231762705427,28.244088332138983,28.14612061896531,28.115391582236047,28.20415284652601,28.046513089271524,27.880643857804948,28.01253371691315,27.97690193201081,28.097072909933324,27.893272643562373,28.038244006545877,28.566630236501037,28.46335379342493,27.978140079852878,28.163944012153767,28.410389704326217,28.398253289169283,28.48050189191347,28.304451298534794,28.141849692293807,28.1491163115468,28.101082579083084,28.0407131241432
uridine,-0.12820109832892967,19.77895403216092,-0.709697825825608,0.4814583887774868,0.5305628656977585,-8.300333212054593,20.47241689626018,20.065791098348903,20.05757594489664,19.63880975769754,20.04119453345437,19.774322891046747,19.65800045761584,20.11733828530481,19.280407301909975,19.536550071110685,19.573026455190426,19.74425076640647,20.061517959435776,20.0432226201885,19.770983574325854,19.94092058495984,19.98359378803239,19.82189609806049,20.732690346597877,19.900131027538222,19.657935527020335,19.35309268722681,19.494794721072516,19.355402530451247
UTP,0.01847375614205049,26.243933151525308,0.09701350900259499,0.9231353226141845,0.9282638521842633,-8.551328731810326,27.056543310117643,27.201070100328117,27.174126587659543,26.923968020130904,26.510511415974385,26.63683779414185,26.37887288545542,26.52184309053394,25.55354726587,25.72649358597607,25.927681216867082,25.8021529243577,25.513817842698533,26.135455524162214,26.55677688424684,26.336619352439822,25.888850994661436,25.742485209194605,25.940655199800357,25.735996937847275,26.155031481138945,26.04151376961624,25.986201782895197,26.121774603211925
ADP-ribose,-0.1610451575973677,20.77486209506726,-2.3017061683569695,0.025910487232384177,0.034232103569792234,-5.99509551836328,21.20507518815164,21.042279368106932,21.21122109174152,20.923116372747753,20.828157924148094,20.52345832103304,20.628698949296485,20.58604954243247,20.702462924735745,21.106768931104416,20.64386056962961,21.068078107641586,20.82696758351084,20.938920490585318,20.957921440029068,20.779897753597723,20.608467260488318,20.854758917658074,20.94305805737316,20.926677755598856,20.794579754586035,20.75303383271837,20.830325658520977,20.855271403350837
valine,-0.3432441432780742,28.186971624879888,-5.213120370216598,4.242575672774998e-6,8.34680648665516e-6,2.35673155408017,28.724163214731323,28.67205715331441,28.688677732058785,28.480006008233293,28.212313190718106,28.105658179496473,27.994674161394666,28.141327482950825,28.343098266490973,28.442869724080175,28.41069144912673,28.413501833702018,28.51580697291895,28.629055361883605,28.238598307732723,28.376401347595696,28.68019919868774,28.52232828060404,28.765494800626293,28.507006513476796,28.114259220868178,28.13542310256107,28.08057796100866,27.987069166666647
Val-Lys,-1.0827345468708813,24.750133370039684,-15.181777132975466,1.4086048555510129e-19,6.373936971368334e-19,33.642238007721524,25.74484974480482,25.831878070911106,25.800869445558885,25.703436609113222,24.487148324465988,24.39445898595429,24.336369455632365,24.465952844644278,25.32879746252841,25.446829536730146,25.376201762645692,25.492134898075097,24.20068015420361,24.46194888203794,24.434890828123073,24.52143662334584,25.409213409012807,25.319670412897192,25.556253006452362,25.377888652608195,24.56117855161974,24.61113795777022,24.459413335827577,24.4605925052625
xanthine,-0.3264635311317896,23.62010139832953,-2.310972517686225,0.025348682867727634,0.03373611469896104,-5.975523854483328,24.165069665290478,23.9946247989344,23.862565077724515,23.75522126175075,23.81198629750133,23.544513669882463,23.22031001124969,23.47448699068503,23.618897917797224,23.83778768902846,23.64804224329683,23.743498628552807,24.426821685398426,24.301944784894705,23.675427345544424,23.9194708342556,24.292193211969515,24.31682534121169,24.636431265762752,24.15547763014322,23.531755323846383,23.47953424739495,23.438906981953387,23.283914185274792
AICAR,1.6513033325989497,-Inf,4.520000080436348,7.060398770582597e-5,1.2652793836390595e-4,0.08368876435812922,16.988792467756294,17.90319429346009,18.07620230305708,17.502161152490686,20.235233378307598,20.38345271236085,19.636690506037294,20.07504008214071,-Inf,-Inf,-Inf,-Inf,17.19155283892162,18.472334304253284,19.187513793625648,18.96930947867296,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
hippuric acid-d5,0.08950242074470793,31.92862228149269,2.9051741041042614,0.0056162701426405335,0.008197942708209166,-4.597930109289373,31.952298339673703,31.98080990561558,31.96690165446308,32.00910931205964,32.01706673387544,32.05042621079963,32.05985472933326,32.084114660934596,31.773553400197585,31.806682889997557,31.742672659882174,31.80274659858592,31.9209008218863,31.880024782003236,31.85013600851701,31.840455718538283,31.854151634515464,31.799961503089012,31.83260042025052,31.880471888106225,31.951770751603394,31.963180381467875,31.884846432374736,31.97321202403913
alanine,-2.078477631118332,28.3850220894759,-31.880358095635213,4.185396295140193e-33,6.312972745169791e-32,65.25138363685599,30.29468589160092,30.308782962442173,30.41672992765639,30.23251778661215,27.905717766025987,27.870594886917736,27.779563989351438,27.848586513969412,29.849645129758446,29.844973448500536,29.93480812757756,29.9302791960849,27.89864125439554,27.958338813584266,27.987272636459906,27.928208118164154,29.651556275493803,29.58613720076117,29.767868907883308,29.58941173733688,27.845793955646872,27.811682212340326,27.8426279876692,27.788636883763377
AMP,0.011197862935116376,23.911913951824186,0.2291159541973451,0.8197900826417496,0.8336067694278464,-8.529343920654306,24.203391634041363,24.16816011875217,24.146240204027436,24.067637711071896,24.094955242841532,24.037468482235067,24.032509852436498,23.998746677370555,23.784242351879556,23.91661360446403,23.868618397490383,23.93011115055462,23.844190666385458,23.893739569580656,23.976895111505304,23.89545584419052,23.943909286153186,23.999606499910414,24.02886029366123,23.96310607561154,24.130976998134255,24.08648493784985,24.06893962545573,24.094508674853788
arginine,0.027489647991625787,26.833635052299744,0.2672781784772974,0.7904445808346169,0.8083077352037608,-8.519683616803626,27.16451547413809,26.788043034829556,26.720057247789786,26.567964397992217,26.953574191582998,26.66708259759108,26.44468503623176,26.71146771869378,26.477937796476944,26.753996581213666,26.544052020917796,26.598503040505015,27.57649795865826,27.373354679849356,26.790429868373664,27.074704527822586,27.119900048907283,27.125517355226656,27.259776059539803,26.950756310856157,26.800504317060316,26.677956596886233,26.753509158444768,26.577128493097643
argininosuccinate,-1.1202429174129946,18.184761609707003,-6.279880296323145,1.0825873798727618e-7,2.2784687878717432e-7,6.000868186375083,19.889811664709466,19.425937252018738,19.693194591013185,19.55610997783201,18.499288733306642,17.961356458168098,18.381706427983612,18.551161553553776,19.288208004196676,19.15202145763563,19.617415051604624,19.034249558708137,17.633278459635036,18.267381492654735,18.28831340687696,18.0908198823016,18.9131118563452,19.14194747178253,19.358514313316043,19.0110765146622,17.748969799898973,18.547979941859488,17.920797915500067,18.747628633129487
asparagine,-1.9578702803130703,25.215628111795958,-33.500072549593206,4.653885799305545e-34,8.423533296743036e-33,67.4739475047079,27.002840111311755,26.955614103101937,27.112319582380817,26.936005879307594,24.901281413855102,24.707357054989778,24.619341919138954,24.684417136140553,26.748830060232642,26.75386068577778,26.892853025884367,26.850985707073196,25.080212179429328,25.145976485126347,24.990426986938225,25.039973535478122,26.68060176072581,26.622653192684094,26.799674739984958,26.667683727285436,24.805883025976772,24.824999962258303,24.904310734026737,24.82529877863533
aspartate,0.3134698071151867,30.375963144487294,8.224126732936288,1.3415734020168333e-10,3.1535686462993095e-10,12.713151839415914,30.30549400022761,30.30916884590705,30.21793816997558,30.208623401289785,30.540865623927413,30.55217051908674,30.577977964965417,30.5422205469124,30.33318303791852,30.359820603899372,30.375399585402306,30.302852118589552,30.470169824263227,30.666844151756802,30.700351508188717,30.672916049783776,30.198539671838986,30.163101465712387,30.231476478814386,30.21975062315186,30.54597370762537,30.593222970285822,30.554251392315145,30.570021428998846
ATP,-0.19198271665267086,27.611536830170397,-1.1543335206920886,0.25429990926422374,0.29888495829106815,-7.885348083573358,28.458262320326494,28.579046048222185,28.543588791553773,28.33139299578775,27.667743660705817,27.800058656762168,27.723550746981104,27.73834884490589,27.391993561935436,27.58746345107811,27.770568424679247,27.552417964682537,27.033653892481404,27.600541733946127,27.877135804402943,27.644111155600964,27.898561559095672,27.747314161229333,27.945498608010045,27.701166050844964,28.129373757051685,28.066362807388717,27.82927965546936,28.093320621917364
beta-alanine,-1.4355300281466796,25.799954806130234,-21.65604358104211,7.837705747241628e-26,6.167933653264064e-25,48.26846264819942,27.264136458091848,27.27327858997449,27.242975617874528,27.13346594917401,25.515440051998972,25.52895343547086,25.49935419578141,25.488702925581485,26.880038103634853,26.812852351065587,26.92754400150477,27.009697206629436,25.27510349491816,25.60231968553321,25.616015631251607,25.609375663466245,26.735018107000254,26.604898191968076,26.828316365999722,26.62564406397461,25.487885167496614,25.59922202286015,25.40735347732485,25.48177891744855
beta-citrylglutamic acid,-0.40988476026574006,27.561146621758898,-7.685376947516862,8.404489545430793e-10,1.9255855793961692e-9,10.867366356129889,28.1627123374075,28.220593818288975,28.128187300452513,28.085511592119524,27.645646029335914,27.678962778255826,27.590477936961577,27.63586833268671,27.937101921029644,28.037941173481908,27.89861705123568,28.000690523494693,27.483976367454876,27.70001065155895,27.64053627282857,27.625758893588742,27.96136441332286,27.976936944960578,28.02300402282368,27.87054396963917,27.60834513628627,27.651801996155367,27.549694327853206,27.573509222101787
betaine,-1.364027319698991,32.03695580292169,-16.75575015151978,2.9363143536469774e-21,1.5184939943145798e-20,37.57258389042605,33.17630059079827,33.17629559659896,33.232445267448014,33.05633998759336,31.512761221584004,31.458215547539538,31.350934504032143,31.457472894929428,32.74379175550235,32.8455105425317,32.86406167569905,32.89112440555103,31.791158715543308,31.925860875282375,31.590940181877617,31.707566861881133,32.87244750422447,32.74072550927811,33.033990790126964,32.75375010090512,31.543657168545664,31.603841401440643,31.525547544798865,31.550498972414815
2/3-phosphoglycerate,0.18064136041701317,25.224893762562004,2.3515898756893274,0.023012481093814808,0.031084022970003584,-5.889002169383426,25.231381513796716,25.33557618332299,25.40793334790091,25.216784390674025,25.36736545020407,25.370988772233012,25.284823116971555,25.346399321225785,25.096868978175458,25.201166115547043,25.243683558957358,25.14308294632656,25.091764685773352,25.301357448124016,25.463471327506713,25.47405189566947,24.96745207394883,25.106271239662725,25.03326348776426,24.917960631088935,25.389538086763743,25.415546840027403,25.39057343402056,25.17324041365025
