"Plot","Metabolite","CAS","SUPER_PATHWAY","SUB_PATHWAY","COMP_ID","PLATFORM","RI","MASS","HMDB","KEGG","PUBCHEM","CHEBI","manual_correction","correction_tbl"
"Original","adenylosuccinate","19046-78-7","Nucleotide","Purine metabolism, adenine containing",18360,"LC/MS Neg",569,462.1,"HMDB00536","C03794","195",NA,NA,NA
"Original","adipate","124-04-9","Lipid","Fatty acid, dicarboxylate",21134,"GC/MS",1520,110.9,"HMDB00448","C06104","196",NA,NA,NA
"Original","adrenate (22:4n6)","2091-25-0","Lipid","Long chain fatty acid",32980,"LC/MS Neg",5684,331.3,"HMDB02226","C16527","5282844",NA,NA,NA
"Original","agmatine","2482-00-0","Amino acid","Polyamine metabolism",15496,"GC/MS",1526,174,"HMDB01432","C00179","199",NA,NA,NA
"Original","alanine","56-41-7","Amino acid","Alanine and aspartate metabolism",1126,"GC/MS",1147.6,115.9,"HMDB00161","C00041","5950",NA,NA,NA
"Original","alanylalanine","1948-31-8","Peptide","Dipeptide",15129,"LC/MS Pos",757,161.1,"HMDB03459","C00993","5460362",NA,NA,NA
"Original","alanylglutamate",NA,"Peptide","Dipeptide",37064,"LC/MS Pos",766,219,NA,NA,"656476",NA,NA,NA
"Original","alanylglycine",NA,"Peptide","Dipeptide",37075,"GC/MS",1412,272.1,"HMDB06899",NA,"6998028",NA,NA,NA
"Original","alanylisoleucine",NA,"Peptide","Dipeptide",37118,"LC/MS Pos",2011,203.1,NA,NA,"7408079",NA,NA,NA
"Original","alanylleucine",NA,"Peptide","Dipeptide",37093,"LC/MS Pos",2150,203,NA,NA,"259583",NA,NA,NA
"Original","alanylmethionine",NA,"Peptide","Dipeptide",37065,"LC/MS Pos",1596,221,NA,NA,"98509, 5242543",NA,NA,NA
"Original","alanylphenylalanine","3061-90-3","Peptide","Dipeptide",38679,"LC/MS Pos",2422,237.2,NA,NA,"96814",NA,NA,NA
"Original","alanylthreonine",NA,"Peptide","Dipeptide",37085,"LC/MS Pos",708,191,NA,NA,"426318",NA,NA,NA
"Original","alanyltryptophan","16305-75-2","Peptide","Dipeptide",42073,"LC/MS Pos",2630,276.2,NA,NA,"85362",NA,NA,NA
"Original","alanyltyrosine",NA,"Peptide","Dipeptide",37098,"LC/MS Pos",1713,253,NA,NA,"572319",NA,NA,NA
"Original","alanylvaline",NA,"Peptide","Dipeptide",37084,"LC/MS Pos",1513,189,NA,NA,"137276",NA,NA,NA
"Original","allo-threonine","28954-12-3","Amino acid","Glycine, serine and threonine metabolism",15142,"GC/MS",1417.8,219,"HMDB04041","C05519","99289",NA,NA,NA
"Original","alpha-glutamylglutamate","3929-61-1","Peptide","Dipeptide",22166,"LC/MS Pos",857,277.1,NA,"C01425","439500",NA,NA,NA
"Original","alpha-glutamyltryptophan","38101-59-6","Peptide","Dipeptide",40664,"LC/MS Pos",2660,334.1,NA,NA,"100094",NA,NA,NA
"Original","alpha-glutamyltyrosine",NA,"Peptide","Dipeptide",40033,"LC/MS Pos",1810,311.1,NA,NA,"351830",NA,NA,NA
"Original","alpha-hydroxyisovalerate","600-37-3","Amino acid","Valine, leucine and isoleucine metabolism",33937,"LC/MS Neg",1142,117.1,"HMDB00407",NA,"99823",NA,NA,NA
"Original","alpha-tocopherol","59-02-9, 10191-41-0","Cofactors and vitamins","Tocopherol metabolism",1561,"GC/MS",2305.4,502.5,"HMDB01893","C02477","14985",NA,NA,NA
"Original","androsterone sulfate","2479-86-9","Lipid","Sterol/Steroid",31591,"LC/MS Neg",5011,369.2,"HMDB02759","C00523",NA,NA,NA,NA
"Original","anserine","10030-52-1","Peptide","Dipeptide derivative",15747,"LC/MS Neg",1126,239.2,"HMDB00194","C01262","112072",NA,NA,NA
"Original","arabitol","488-82-4","Carbohydrate","Nucleotide sugars, pentose metabolism",38075,"GC/MS",1687.5,307.1,"HMDB01851","C00474","94154",NA,NA,NA
"Original","arabonate","7643-75-7","Cofactors and vitamins","Ascorbate and aldarate metabolism",37516,"GC/MS",1736,292.1,"HMDB00539",NA,"122045",NA,NA,NA
"Original","arachidate (20:0)","506-30-9","Lipid","Long chain fatty acid",1118,"GC/MS",2071.2,369.3,"HMDB02212","C06425","10467",NA,NA,NA
"Original","arachidonate (20:4n6)","506-32-1","Lipid","Long chain fatty acid",1110,"LC/MS Neg",5525,303.4,"HMDB01043","C00219","444899",NA,NA,NA
"Original","arginine","1119-34-2","Amino acid","Urea cycle, arginine-, proline-, metabolism",1638,"LC/MS Neg",728,173.2,"HMDB00517","C00062","6322, 1549073",NA,NA,NA
"Original","argininosuccinate","156637-58-0","Amino acid","Urea cycle, arginine-, proline-, metabolism",15497,"GC/MS",2157,446.3,"HMDB00052","C03406","828",NA,NA,NA
"Original","arginylleucine","1188-24-5","Peptide","Dipeptide",39995,"LC/MS Pos",1620,288.3,NA,NA,"6992563",NA,NA,NA
"Original","arginylmethionine",NA,"Peptide","Dipeptide",41458,"LC/MS Pos",1151,306.2,NA,NA,"9815009",NA,NA,NA
"Original","arginylphenylalanine","2047-13-4","Peptide","Dipeptide",41485,"LC/MS Pos",1795,322.2,NA,NA,"150964",NA,NA,NA
"Original","arginyltyrosine","74863-12-0","Peptide","Dipeptide",41376,"LC/MS Pos",1376.6,338.2,NA,NA,NA,NA,NA,NA
"Original","arginylvaline","2896-20-0","Peptide","Dipeptide",41395,"LC/MS Pos",944.9,274.2,NA,NA,"6992654",NA,NA,NA
"Original","ascorbate (Vitamin C)","134-03-2","Cofactors and vitamins","Ascorbate and aldarate metabolism",1640,"GC/MS",1850.1,332.1,"HMDB00044","C00072",NA,NA,NA,NA
"Original","asparagine","70-47-3","Amino acid","Alanine and aspartate metabolism",11398,"GC/MS",1651.2,231,"HMDB00168","C00152","6267",NA,NA,NA
"Original","aspartate","56-84-8","Amino acid","Alanine and aspartate metabolism",15996,"GC/MS",1529.7,232,"HMDB00191","C00049","5960",NA,NA,NA
"Original","aspartate-glutamate","6157-06-8","Peptide","Dipeptide",37461,"LC/MS Pos",819,263.2,NA,NA,"4130574",NA,NA,NA
"Original","aspartylleucine","3062-14-4","Peptide","Dipeptide",40068,"LC/MS Pos",2310,247.2,NA,NA,"332962",NA,NA,NA
"Original","aspartylphenylalanine","13433-09-5","Peptide","Dipeptide",22175,"LC/MS Pos",2538,281.1,"HMDB00706",NA,"93078",NA,NA,NA
"Original","aspartyltryptophan","71835-79-5","Peptide","Dipeptide",41481,"LC/MS Pos",2717,320.2,NA,NA,"9948926",NA,NA,NA
"Original","aspartylvaline","13433-04-0","Peptide","Dipeptide",41373,"LC/MS Neg",749.4,231.1,NA,NA,"4991131",NA,NA,NA
"Original","atenolol","29122-68-7","Xenobiotics","Drug",38658,"LC/MS Pos",1988,267.2,"HMDB01924","D00235","2249",NA,NA,NA
"Original","azelate (nonanedioate)","123-99-9","Lipid","Fatty acid, dicarboxylate",18362,"LC/MS Neg",1322,187.2,"HMDB00784","C08261","2266",NA,NA,NA
"Original","benzoate","65-85-0","Xenobiotics","Benzoate metabolism",15778,"GC/MS",1291.5,179,"HMDB01870","C00180","243",NA,NA,NA
"Original","beta-alanine","56-41-7, 107-95-9","Amino acid","Alanine and aspartate metabolism",55,"GC/MS",1451.8,174,"HMDB00056","C00099","239",NA,NA,NA
"Original","beta-hydroxypyruvate","3369-79-7","Amino acid","Glycine, serine and threonine metabolism",15686,"GC/MS",1425.1,221,"HMDB01352","C00168","964",NA,NA,NA
"Original","beta-tocopherol",NA,"Cofactors and vitamins","Tocopherol metabolism",35702,"GC/MS",2260,488.3,"HMDB06335","C14152","6857447",NA,NA,NA
"Original","betaine","107-43-7","Amino acid","Glycine, serine and threonine metabolism",34426,"LC/MS Neg",725,178.1,"HMDB00043",NA,"247",NA,NA,NA
"Original","bilirubin (E,E)*",NA,"Cofactors and vitamins","Hemoglobin and porphyrin metabolism",32586,"LC/MS Neg",4242,583.2,NA,NA,"5315454",NA,NA,NA
"Original","bilirubin (Z,Z)","635-65-4","Cofactors and vitamins","Hemoglobin and porphyrin metabolism",27716,"LC/MS Neg",4812,583.2,"HMDB00054","C00486","5280352",NA,NA,NA
"Original","butyrylcarnitine","25576-40-3","Lipid","Fatty acid metabolism (also BCAA metabolism)",32412,"LC/MS Pos",2007,232.2,NA,NA,"213144",NA,NA,NA
"Original","caprate (10:0)","112-37-8","Lipid","Medium chain fatty acid",1642,"LC/MS Neg",5092,171.2,"HMDB00511","C01571","2969",NA,NA,NA
"Original","caproate (6:0)","142-62-1","Lipid","Medium chain fatty acid",32489,"LC/MS Neg",2766,115.2,"HMDB00535","C01585","8892",NA,NA,NA
"Original","caprylate (8:0)","124-07-2","Lipid","Medium chain fatty acid",32492,"LC/MS Neg",4367,143.2,"HMDB00482","C06423","379",NA,NA,NA
"Original","carnitine","461-05-2","Lipid","Carnitine metabolism",15500,"LC/MS Pos",702,162.2,NA,NA,"10917",NA,NA,NA
"Original","catechol sulfate",NA,"Xenobiotics","Benzoate metabolism",35320,"LC/MS Neg",1928,188.9,NA,"C00090","3083879",NA,NA,NA
"Original","celecoxib","169590-42-5","Xenobiotics","Drug",38599,"LC/MS Neg",5257.9,380.2,"HMDB05014","D00567, C07589","2662",NA,NA,NA
"Original","chiro-inositol","643-12-9","Lipid","Inositol metabolism",37112,"GC/MS",1857,318.1,NA,NA,NA,NA,NA,NA
"Original","cholate","81-25-4","Lipid","Bile acid metabolism",22842,"LC/MS Neg",5148,407.4,"HMDB00619","C00695",NA,NA,NA,NA
"Original","cholesterol","57-88-5","Lipid","Sterol/Steroid",63,"GC/MS",2316.9,329.3,"HMDB00067","C00187","5997, 5314029",NA,NA,NA
"Original","choline","67-48-1","Lipid","Glycerolipid metabolism",15506,"LC/MS Pos",674,104.2,NA,NA,"6209",NA,NA,NA
"Original","choline phosphate","72556-74-2","Lipid","Glycerolipid metabolism",34396,"LC/MS Pos",695,184.1,NA,NA,"135437",NA,NA,NA
"Original","cinnamoylglycine",NA,"Xenobiotics","Food component/Plant",38637,"LC/MS Neg",3139,204.1,NA,NA,"709625",NA,NA,NA
"Original","cis-aconitate","585-84-2","Energy","Krebs cycle",12025,"LC/MS Neg",603,173.1,"HMDB00072","C00417","643757",NA,NA,NA
"Original","cis-vaccenate (18:1n7)","693-72-1","Lipid","Long chain fatty acid",33970,"GC/MS",1987,339.3,NA,"C08367","5282761",NA,NA,NA
"Original","citalopram","21986-53-7","Xenobiotics","Drug",38651,"LC/MS Pos",3771.8,325.2,"HMDB05038","C07572","2771",NA,NA,NA
"Original","citramalate","6236-10-8","Amino acid","Valine, leucine and isoleucine metabolism",22158,"GC/MS",1490.7,247,"HMDB00426","C00815","1081",NA,NA,NA
"Original","citrate","77-92-9","Energy","Krebs cycle",1564,"GC/MS",1763.4,273.1,"HMDB00094","C00158","311",NA,NA,NA
"Original","citrulline","372-75-8","Amino acid","Urea cycle, arginine-, proline-, metabolism",2132,"LC/MS Pos",715,176.1,"HMDB00904","C00327","833",NA,NA,NA
"Original","codeine","76-57-3","Xenobiotics","Drug",39610,"LC/MS Pos",2201.1,300.2,"HMDB04995",NA,NA,NA,NA,NA
"Original","cortisol","50-23-7","Lipid","Sterol/Steroid",1712,"LC/MS Pos",4573,363.2,"HMDB00063","C00735",NA,NA,NA,NA
"Original","cortisone","53-06-5","Lipid","Sterol/Steroid",1769,"LC/MS Pos",4420,361.2,"HMDB02802","C00762","222786",NA,NA,NA
"Original","creatine","57-00-1","Amino acid","Creatine metabolism",27718,"LC/MS Pos",758,132.1,"HMDB00064","C00300","586",NA,NA,NA
"Original","creatinine","60-27-5","Amino acid","Creatine metabolism",513,"LC/MS Pos",730,114.1,"HMDB00562","C00791","588",NA,NA,NA
"Original","cysteine","52-90-4, 56-89-3","Amino acid","Cysteine, methionine, SAM, taurine metabolism",31453,"GC/MS",1560.1,218,"HMDB00574","C00097","5862",NA,NA,NA
"Original","cysteine-glutathione disulfide","13081-14-6","Amino acid","Glutathione metabolism",35159,"LC/MS Pos",821,427.1,"HMDB00656",NA,"53477713, 65359, 11215652, 11767258",NA,NA,NA
"Original","cysteinylglycine","19246-18-5","Peptide","Dipeptide",35637,"LC/MS Neg",881,177,"HMDB00078","C01419","439498",NA,NA,NA
"Original","cystine","56-89-3","Amino acid","Cysteine, methionine, SAM, taurine metabolism",39512,"GC/MS",2015.3,145.9,"HMDB00192","C00491","595",NA,NA,NA
"Original","cytidine","65-46-3","Nucleotide","Pyrimidine metabolism, cytidine containing",514,"LC/MS Pos",1065,244,"HMDB00089","C00475","6175",NA,NA,NA
"Original","cytidine 5'-diphosphocholine","33818-15-4","Lipid","Glycerolipid metabolism",34418,"LC/MS Pos",777,489.1,NA,NA,NA,NA,NA,NA
"Original","cytidine 5'-monophosphate (5'-CMP)","63-37-6","Nucleotide","Pyrimidine metabolism, cytidine containing",2372,"LC/MS Pos",887,324,"HMDB00095","C00055","7058165",NA,NA,NA
"Original","cytidine-3'-monophosphate (3'-CMP)","84-52-6","Nucleotide","Pyrimidine metabolism, cytidine containing",2959,"LC/MS Pos",1181,323.9,NA,"C05822","66535",NA,NA,NA
"Original","cytosine-2',3'-cyclic monophosphate","15718-51-1","Nucleotide","Pyrimidine metabolism, cytidine containing",37465,"LC/MS Pos",912,306.2,"HMDB11691","C02354","417654",NA,NA,NA
"Original","deoxycarnitine","6249-56-5","Lipid","Carnitine metabolism",36747,"LC/MS Pos",759,146.1,"HMDB01161","C01181","725",NA,NA,NA
"Original","dihomo-linoleate (20:2n6)","2091-39-6","Lipid","Long chain fatty acid",17805,"LC/MS Neg",5722,307.3,NA,"C16525","6439848",NA,NA,NA
"Original","dihomo-linolenate (20:3n3 or n6)",NA,"Lipid","Essential fatty acid",35718,"LC/MS Neg",5600,305.4,"HMDB02925","C03242","5312529",NA,NA,NA
"Original","dihydrocholesterol","80-97-7","Lipid","Sterol/Steroid",21131,"GC/MS",2320.8,215.2,"HMDB00908",NA,"6665",NA,NA,NA
"Original","dimethylarginine (SDMA + ADMA)",NA,"Amino acid","Urea cycle, arginine-, proline-, metabolism",36808,"LC/MS Pos",812,203.2,"HMDB01539, HMDB03334","C03626","123831",NA,NA,NA
"Original","dimethylglycine","1118-68-9","Amino acid","Glycine, serine and threonine metabolism",5086,"GC/MS",1030,57.9,"HMDB00092","C01026","673, 6971056",NA,NA,NA
"Original","docosadienoate (22:2n6)","7370-49-2","Lipid","Long chain fatty acid",32415,"LC/MS Neg",6017,335.4,NA,"C16533","5282807",NA,NA,NA
"Original","docosahexaenoate (DHA, 22:6n3)","6217-54-5","Lipid","Essential fatty acid",19323,"LC/MS Neg",5518,327.3,"HMDB02183","C06429","445580",NA,NA,NA
"Original","docosapentaenoate (n3 DPA, 22:5n3)","2234-74-4","Lipid","Essential fatty acid",32504,"LC/MS Neg",5574,329.4,"HMDB01976","C16513",NA,NA,NA,NA
"Original","docosapentaenoate (n6 DPA, 22:5n6)","25182-74-5","Lipid","Essential fatty acid",37478,"LC/MS Neg",5625,329.4,"HMDB13123","C06429","6441454",NA,NA,NA
"Original","docosatrienoate (22:3n3)","59708-86-0","Lipid","Long chain fatty acid",32417,"LC/MS Neg",5825,333.4,"HMDB02823","C16534","5312556",NA,NA,NA
"Original","dodecanedioate","693-23-2","Lipid","Fatty acid, dicarboxylate",32388,"LC/MS Neg",2990,229.2,"HMDB00623","C02678","12736",NA,NA,NA
"Original","eicosapentaenoate (EPA, 20:5n3)","10-2005-9, 10417-94-4","Lipid","Essential fatty acid",18467,"LC/MS Neg",5442,301.3,"HMDB01999","C06428","446284",NA,NA,NA
"Original","eicosenoate (20:1n9 or 11)",NA,"Lipid","Long chain fatty acid",33587,"LC/MS Neg",5955,309.4,"HMDB02231",NA,NA,NA,NA,NA
"Original","epinephrine","51-43-4","Amino acid","Phenylalanine & tyrosine metabolism",1578,"LC/MS Pos",891,184,"HMDB00068","D00095, C00788, D02149","5816",NA,NA,NA
"Original","ergothioneine","58511-63-0","Xenobiotics","Food component/Plant",37459,"LC/MS Pos",847,230.2,"HMDB03045","C05570","5351619",NA,NA,NA
"Original","erucate (22:1n9)","112-86-7","Lipid","Long chain fatty acid",1552,"GC/MS",2134,395.4,"HMDB02068","C08316","8216",NA,NA,NA
"Original","erythritol","149-32-6","Xenobiotics","Sugar, sugar substitute, starch",20699,"GC/MS",1517.5,217,"HMDB02994","C00503",NA,NA,NA,NA
"Original","erythronate*","88759-55-1","Carbohydrate","Aminosugars metabolism",33477,"GC/MS",1546.9,292.1,"HMDB00613",NA,"2781043",NA,NA,NA
"Original","ethanolamine","141-43-5","Lipid","Glycerolipid metabolism",1497,"GC/MS",1304,174.1,"HMDB00149","C00189",NA,NA,NA,NA
"Original","flavin adenine dinucleotide (FAD)","146-14-5, 84366-81-4","Cofactors and vitamins","Riboflavin metabolism",2134,"LC/MS Neg",2413,784.1,"HMDB01248","C00016","643975",NA,NA,NA
"Original","fructose","57-48-7","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",577,"GC/MS",1758,217,"HMDB00660","C00095","439709",NA,NA,NA
"Original","fructose 1-phosphate","53823-70-4","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15907,"GC/MS",1996.5,445.2,"HMDB01076","C01094","65246",NA,NA,NA
"Original","fructose-6-phosphate","103213-47-4","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",12021,"GC/MS",1994.9,315.1,"HMDB00124","C05345",NA,NA,NA,NA
"Original","fucose","2438-80-4","Carbohydrate","Aminosugars metabolism",15821,"GC/MS",1682.2,204,"HMDB00174",NA,"439554, 17106",NA,NA,NA
"Original","fumarate","100-17-8","Energy","Krebs cycle",1643,"GC/MS",1382.1,245,"HMDB00134","C00122",NA,NA,NA,NA
"Original","gabapentin","60142-96-3","Xenobiotics","Drug",38686,"LC/MS Pos",2482,172.2,"HMDB05015","D00332","3446",NA,NA,NA
"Original","galactose","59-23-4","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",12055,"GC/MS",1793.8,203.9,"HMDB00143","C01582","3037556",NA,NA,NA
"Original","gamma-aminobutyrate (GABA)","56-12-2","Amino acid","Glutamate metabolism",1416,"GC/MS",1539.7,304.1,"HMDB00112","C00334","119, 5460232",NA,NA,NA
"Original","gamma-glutamylcysteine","636-58-8","Peptide","gamma-glutamyl",1778,"LC/MS Pos",1274,251.1,"HMDB01049","C00669","842",NA,NA,NA
"Original","gamma-glutamylglutamate","1116-22-9","Peptide","gamma-glutamyl",36738,"LC/MS Pos",1036,277.1,NA,NA,"92865",NA,NA,NA
"Original","gamma-glutamylglutamine","10148-81-9","Peptide","gamma-glutamyl",2730,"LC/MS Pos",806,276.1,"HMDB11738",NA,"150914",NA,NA,NA
"Original","gamma-glutamylisoleucine*",NA,"Peptide","gamma-glutamyl",34456,"LC/MS Pos",2644,261.2,"HMDB11170",NA,NA,NA,NA,NA
"Original","gamma-glutamylleucine","2566-39-4","Peptide","gamma-glutamyl",18369,"LC/MS Pos",2744,261.2,"HMDB11171",NA,"151023",NA,NA,NA
"Original","gamma-glutamylphenylalanine","7432-24-8","Peptide","gamma-glutamyl",33422,"LC/MS Pos",2846,295.1,"HMDB00594",NA,"111299",NA,NA,NA
"Original","gamma-glutamylvaline","2746-34-1","Peptide","gamma-glutamyl",32393,"LC/MS Pos",2040,247.2,"HMDB11172",NA,NA,NA,NA,NA
"Original","gamma-tocopherol","54-28-4","Cofactors and vitamins","Tocopherol metabolism",33420,"GC/MS",2264,488.4,"HMDB01492","C02483","92729",NA,NA,NA
"Original","glucarate (saccharate)","5793-88-4","Cofactors and vitamins","Ascorbate and aldarate metabolism",1476,"GC/MS",1885.8,333.1,"HMDB00663","C00818","33037",NA,NA,NA
"Original","gluconate","527-07-1","Carbohydrate","Nucleotide sugars, pentose metabolism",587,"GC/MS",1879.4,333,"HMDB00625","C00257","10690",NA,NA,NA
"Original","glucose","50-99-7","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",20488,"GC/MS",1866.8,217.1,"HMDB00122","C00031","79025",NA,NA,NA
"Original","glucose 1-phosphate","56401-20-8","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15561,"GC/MS",2017,299.1,"HMDB01586","C00103","65533",NA,NA,NA
"Original","glucose-6-phosphate (G6P)","103192-55-8","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",31260,"GC/MS",2042.7,387.2,"HMDB01401","C00668",NA,NA,NA,NA
"Original","glucuronate","207300-70-7","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15443,"GC/MS",1886.5,217,"HMDB00127","C00191","444791",NA,NA,NA
"Original","glutamate","56-86-0","Amino acid","Glutamate metabolism",57,"LC/MS Pos",700,148.1,"HMDB03339","C00025","611",NA,NA,NA
"Original","glutamate, gamma-methyl ester","1499-55-4","Amino acid","Glutamate metabolism",33487,"LC/MS Pos",1062,162.1,NA,NA,"68662",NA,NA,NA
"Original","glutamine","56-85-9","Amino acid","Glutamate metabolism",53,"LC/MS Pos",684,147.2,"HMDB00641","C00064","5961",NA,NA,NA
"Original","glutarate (pentanedioate)","110-94-1","Amino acid","Lysine metabolism",396,"GC/MS",1433.6,261,"HMDB00661","C00489","743",NA,NA,NA
"Original","glutaroyl carnitine","102636-82-8","Amino acid","Lysine metabolism",35439,"LC/MS Pos",1565,276.1,"HMDB13130",NA,NA,NA,NA,NA
"Original","glutathione, oxidized (GSSG)","103239-24-3","Amino acid","Glutathione metabolism",27727,"LC/MS Pos",1535,613.1,"HMDB03337","C00127","53477713, 65359, 11215652, 11767258",NA,NA,NA
"Original","glutathione, reduced (GSH)","70-18-8","Amino acid","Glutathione metabolism",2127,"LC/MS Pos",1274,308.1,"HMDB00125","C00051","124886",NA,NA,NA
"Original","glycerate","600-19-1","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",1572,"GC/MS",1360.7,189,"HMDB00139","C00258","439194, 5460358",NA,NA,NA
"Original","glycerol","56-81-5","Lipid","Glycerolipid metabolism",15122,"GC/MS",1311,205,"HMDB00131","C00116","753",NA,NA,NA
"Original","glycerol 2-phosphate","819-83-0","Xenobiotics","Chemical",27728,"GC/MS",1691.8,243,"HMDB02520","C02979","2526",NA,NA,NA
"Original","glycerol 3-phosphate (G3P)","29849-82-9","Lipid","Glycerolipid metabolism",15365,"GC/MS",1719.7,357.1,"HMDB00126","C00093","754",NA,NA,NA
"Original","glycerophosphoethanolamine","33049-08-0","Lipid","Glycerolipid metabolism",37455,"GC/MS",1906,357.1,"HMDB00114","C01233","123874",NA,NA,NA
"Original","glycerophosphorylcholine (GPC)","28319-77-9","Lipid","Glycerolipid metabolism",15990,"LC/MS Pos",694,258.1,"HMDB00086","C00670","657272",NA,NA,NA
"Original","glycine","56-40-6","Amino acid","Glycine, serine and threonine metabolism",11777,"GC/MS",1166,101.9,"HMDB00123","C00037","750",NA,NA,NA
"Original","glycocholenate sulfate*",NA,"Lipid","Bile acid metabolism",32599,"LC/MS Neg",4763,254.8,NA,NA,NA,NA,NA,NA
"Original","glycolate (hydroxyacetate)","79-14-1","Xenobiotics","Chemical",15737,"GC/MS",1119,177,"HMDB00115","C00160","757, 5460308",NA,NA,NA
"Original","glycolithocholate sulfate*",NA,"Lipid","Bile acid metabolism",32620,"LC/MS Neg",5015,512.3,"HMDB02639","C11301","72222",NA,NA,NA
"Original","glycylglycine","556-50-3","Peptide","Dipeptide",21029,"GC/MS",1757.9,174,"HMDB11733","C02037","11163",NA,NA,NA
"Original","glycylisoleucine","19461-38-2","Peptide","Dipeptide",36659,"LC/MS Pos",2080,189.1,NA,NA,NA,NA,NA,NA
"Original","glycylleucine","869-19-2","Peptide","Dipeptide",34398,"LC/MS Pos",2236,189.1,"HMDB00759","C02155","92843",NA,NA,NA
"Original","glycyllysine","31461-63-9","Peptide","Dipeptide",41529,"GC/MS",2088.3,174.1,NA,NA,"306144",NA,NA,NA
"Original","glycylmethionine","554-94-9","Peptide","Dipeptide",42012,"LC/MS Pos",1593,207.1,NA,NA,"96757",NA,NA,NA
"Original","glycylphenylalanine","3321-03-7","Peptide","Dipeptide",33954,"LC/MS Neg",2193,221.2,NA,NA,"1549344, 92953",NA,NA,NA
"Original","glycylproline","704-15-4","Peptide","Dipeptide",22171,"LC/MS Pos",1115,173.1,"HMDB00721",NA,"3013625",NA,NA,NA
"Original","glycylthreonine","7093-70-1","Peptide","Dipeptide",42050,"GC/MS",1911.1,174.1,NA,NA,"351980",NA,NA,NA
