Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(MS55_01),log2(MS55_02),log2(MS55_03),log2(MS55_04),log2(MS55_05),log2(MS55_06),log2(MS55_07),log2(MS55_08),log2(MS55_17),log2(MS55_18),log2(MS55_19),log2(MS55_20),log2(MS55_21),log2(MS55_22),log2(MS55_23),log2(MS55_24),log2(MS55_33),log2(MS55_34),log2(MS55_35),log2(MS55_36),log2(MS55_37),log2(MS55_38),log2(MS55_39),log2(MS55_40)
butyrylcarnitine C4,-0.5386170118693556,29.345356259440326,-8.121458770051186,1.9593778973300187e-10,4.2219928501992065e-10,12.302068493177426,30.063341730319372,30.1451508252155,30.104901180144743,30.042210523806446,29.468006727685896,29.406612660612993,29.429834071993334,29.304991777414752,29.893306527933518,30.01371234563008,30.0123394770143,30.046420353004734,29.093648584282246,29.31018801374672,29.444013156089145,29.377784918774605,29.64205373639899,29.609954762275716,29.796556251553753,29.62860059735944,29.3875853760625,29.407763272250723,29.392505752986388,29.51220985632508
cAMP,-0.17563287243833514,18.665906103722175,-1.8868131986517205,0.06550599560193349,0.08408925676560255,-6.838244399422489,19.143637255253005,19.305126092211403,19.166848107187633,19.02275736124646,18.963918581161703,19.087177650969725,18.763190158514657,18.97831881191136,18.632123431419547,19.195004117245592,18.762571167204356,19.00392083530844,18.626787967470353,18.787660851515273,18.727126371001795,18.581544037476263,18.855949909590255,18.79485901062747,18.988056219373416,19.027740393513632,18.97478493115101,18.751210944287678,18.55646311363337,18.99281601182798
carnitinamide,0.09979212071308297,21.624251673856268,1.7582856393473796,0.085350877233313735,0.10879231534668864,-7.061367500900083,21.8006434629988,21.848035416396154,21.823456578818387,21.73899539392301,21.80704767172112,21.80095283823833,21.72724266805008,21.835533466027083,21.402838678028743,21.50477093503997,21.37849990986471,21.51900986504796,21.47735107620977,21.582979186168934,21.666895658099538,21.559709221170397,21.56658733938713,21.45718170945063,21.620372430045112,21.631615833469045,21.77772106451931,21.703626914061196,21.780848218753988,21.7696050180069
carnitine,0.678398644617431,33.95621777574316,9.048165865293383,8.868446512279765e-12,2.0579343829777404e-11,15.422102427729271,34.16393336799045,34.18314999029634,34.124232602580015,34.07877713169167,34.60939400274088,34.6158455221786,34.612667204847156,34.60466454207424,33.635226926696575,33.72324586432769,33.67956619438779,33.747739218432464,34.227317767266065,34.2918192984841,34.42654681460896,34.297610017086555,33.37568953597176,33.347828102903506,33.503064758100955,33.39393194478042,34.3537440476437,34.33464497152916,34.33404130715554,34.38887387795378
carnosine,-0.4894437559736815,23.082778431067393,-3.107998736196313,0.0032260687204695307,0.0045618628000389455,-4.111649030802892,23.551732028680213,23.16801640131719,22.942445466148776,22.978915381710404,23.16443376407735,22.72738104147798,22.67539793997312,22.830032865740147,22.739087298661076,23.340586500550252,22.884772528914997,22.92876835386923,22.369128328028854,22.75829682631666,22.38860608200786,22.398860733444042,23.797479711251494,23.574157990071765,23.82917511702709,23.46528325179933,23.16742043679436,22.9351409622356,23.22495574846298,22.68744022975862
CDP,-0.17158493263475094,22.203300562431952,-0.8614776925467073,0.3934435285447121,0.453587762207598,-8.213426311522204,23.17089071143344,23.208899136513594,23.177722301760312,22.987761269303775,22.979869331401126,23.017092843221512,22.975003549903274,22.769153816204188,21.689767182885365,21.820835658521293,22.16407902077133,21.83697073219462,21.647266157043024,21.76779932834888,21.83921065176552,21.81171982397201,22.214237397704206,22.029421949557275,22.176443633332113,21.89287718094054,21.80872538659132,21.925863865238682,21.86040926746794,21.908772962143384
CDP-ethanolamine,-3.9342313099715973,21.014616957386373,-28.811164631181345,4.406927814718677e-31,5.317692896427204e-30,60.51776899687047,23.58451358712383,23.69495493996788,23.6304951780881,23.54145690962535,19.722941413752917,19.552282508380983,19.665393522820587,19.580935417944417,22.900798483144737,22.963969392380875,22.93856986516309,23.01842418773514,18.495029005766714,18.73666949397032,18.787360344629437,18.91523663882492,22.781646529760067,22.694257835283533,22.846592088227453,22.641139146314817,19.383220284834877,19.17384802001673,18.782663619369007,19.230462152844698
choline,-1.3590989107039704,28.957126353579277,-11.874730351969024,1.3095746763597923e-15,3.8857871544446294e-15,24.345415493151396,29.735907360586573,29.981341265047334,29.88736865141067,29.598153835615406,28.647692786918974,28.722074137770317,28.65023168790618,28.55884955363764,29.08466910338583,29.39904183022938,29.34413657206122,29.325473585183342,27.620547027984657,27.81862517623575,27.732326765695436,27.592226887233174,29.373329917974683,29.266621709137024,29.253014043932954,29.263633805206815,27.994783934628654,27.997458390314936,27.97632431607314,27.892364086924854
aconitate,0.7439632075691769,26.372484920283306,6.5838232850173215,3.8435014327123314e-8,7.816559093493617e-8,7.0043643148846915,26.44295946318318,26.386903762490274,26.209377781271392,26.553434746218162,26.839259709462652,26.779578178302195,26.507966431793477,26.64866575846153,25.62030183890971,25.50102307697958,25.283143240494123,25.8224221042205,26.209047382415612,26.457353406835637,26.500411497940533,26.38025372811666,25.767543751508995,25.63720800379307,25.809514479223843,25.773151370350725,26.855021329316223,26.87510977088888,26.841315368998316,26.84055954694195
citicoline,-3.127912552048304,22.935319108874864,-38.14764894217678,1.817706712133899e-36,3.2900491489623573e-35,73.06721358385393,24.643994183154742,24.673597512162942,24.71882641726183,24.619803695000176,21.70506818901347,21.866564914694937,21.734799756911755,21.628522442300778,24.464864495832405,24.57545248800818,24.478770851753225,24.50325297860145,20.99514373776284,20.81904643778683,21.260116102644087,21.040252692913814,24.57561533979814,24.549260126544798,24.59537549097071,24.568497092958715,21.628749758904483,21.489289643721406,21.671303147326764,21.59350322348641
2-aminoadipic acid,0.16372241754455175,22.831861802889158,4.2044807861622875,1.1943635717606295e-4,1.9833009769603115e-4,-0.9504459016483651,22.85064419745267,23.000442112716588,22.927197219532673,22.75544528708529,23.26720152222543,23.212102737662477,23.268354039102316,23.119243531249236,22.939034237090045,23.05700125673909,22.99609673380389,23.083293190666918,22.883169842346224,23.031750505528983,23.121445177172696,23.055283695748127,23.020632991215578,22.944507934037272,22.937241855234117,22.955279035200633,23.07123341025125,23.135221598120825,23.179636494354202,23.086842507547694
citrate,0.2580835642859469,30.830909179948154,3.287381603202508,0.001941888456905341,0.002925338403632526,-3.632404292872767,31.026352881052066,31.036850687258994,31.024485744073303,30.873499871953584,31.04372349045202,31.15744683003003,31.08401728892986,30.737980627686518,30.351447052515645,30.430532285604095,30.378785972334317,30.503981291944246,30.69628585308639,30.9109364923129,30.886380582757646,30.855554381884062,30.541344296197952,30.6495341106891,30.74398127890975,30.487881836978076,30.862653769524126,30.937802767622646,30.974922494060085,30.997975502596248
citrulline,-0.9554540326438925,28.14623550073594,-16.696161475164676,3.7777369164681175e-21,1.8480280591371062e-20,37.29210788569641,28.93726138388501,28.917413568992256,29.03879522526824,28.84969031942974,28.02377954045918,27.880286855262717,27.901209881641304,27.94026570601837,28.65251021260099,28.68872305796282,28.77396782461404,28.765314209179614,27.579512438183745,27.815573693888823,27.810299566702074,27.705190633685845,28.74977742489105,28.704237671394214,28.853561029609587,28.662940435965993,27.856623547621787,27.794729124611536,27.94404108118237,27.877231902809
CMP,0.23463163378620777,19.809327920882513,0.93319674430773,0.3555910484602729,0.415238579169738,-8.148826359027089,20.8817488554103,20.857464219446776,20.87651839366582,20.430566960588436,20.976447488452536,20.96329932397802,20.503340580922238,20.6358705708285,18.68015246912895,19.22885631255213,19.539140991293372,19.356267768704647,19.21288944804127,19.512713100534356,20.033975837374143,20.140617237330165,19.49549142046854,19.32221088985913,19.534680441129424,18.954423186439833,19.395960048388282,19.137202871754184,19.652696382917448,19.80808862360074
CMP-2-aminoethylphosphonate,-2.859535545993463,20.536143086376285,-17.690698498317772,3.7489527637036954e-22,1.99576603008932e-21,39.63905716241047,22.013774447186076,21.9133990944242,21.74233604174632,21.830059965346866,19.588543847216588,19.674846584521255,18.829511212969397,19.187193612169526,21.658254065490866,21.82866049268905,21.464963586818964,21.984547535396203,18.275152425722972,17.801721987672888,18.446472460087733,17.9809383492859,21.376363570830925,21.4358267822737,21.364491915185546,21.25250735648248,19.46752193191343,19.440295865024076,18.112112584202954,18.746447441162942
CMP-acetylneuraminic acid,-0.12470348888297522,22.769432726132358,-2.203775518740449,0.032584303723551825,0.043365874808550586,-6.2315794507850075,23.033816097104634,23.140329963850746,23.080897286428005,23.053433008773187,22.981419141551537,23.108634216018345,23.062225320980332,23.05175812154072,22.867885221654998,22.924566836815632,22.959373873100397,22.9332640051647,22.514988229672827,22.694409244388037,22.721224603581344,22.692247877578595,22.771944735305528,22.791562765163402,22.881609448471263,22.759687444621097,22.680316998436187,22.726620594717975,22.723711886546308,22.74437258484562
creatine,0.21289257844891551,35.40079437742916,7.7487911740726005,6.954617563402189e-10,1.4809244458538778e-9,11.027677977063615,35.291985725914735,35.30873744410558,35.366887962933475,35.19656842383182,35.59926115295893,35.509932671894354,35.5626243459656,35.583382356126805,35.21273799902706,35.31982803198664,35.30154116062448,35.28384032752042,35.3705852146105,35.50338981468717,35.50391871945681,35.45823108176499,35.30517840425865,35.28974719656907,35.383532714548274,35.35258593184127,35.511067685779565,35.53826481786391,35.489877897398685,35.537346506041025
creatinine,-0.23353893963458816,30.705957493552212,-3.5095797992844053,0.0010160432615549566,0.0015718276097559586,-3.016052948283707,30.99150291907498,30.94077684840029,30.879554538813572,30.774876039424214,30.81068905542661,30.7589837463213,30.64971928865343,30.710340812615772,30.623935441422667,30.761816335589423,30.654727156824016,30.720348536153352,30.24119160562032,30.576450566170518,30.546094603486406,30.433710021346755,30.980702499496278,30.895831571363157,31.073511647356266,30.846324049073203,30.630315703828177,30.661801279148488,30.719443567917846,30.602700056840654
CTP,-0.24942504817848032,23.438681128090643,-1.1026690563792456,0.27590653138231214,0.3263992299359379,-7.976532983007958,24.442733915773395,24.563583040154704,24.56186851540811,24.257476218115666,24.337520141665305,24.3846367557609,24.293830579989784,24.06245801459813,22.854747299159804,23.07405241324594,23.44023330376582,23.01220602320115,22.512289931413825,22.829867813788773,22.944166703002754,22.972246994209993,23.53435353789892,23.250589526657627,23.50681105106336,23.188027865247204,22.894860915589696,23.200005457221707,23.1291732110227,23.13252561328628
cyclic ADP-ribose,-0.3562994659258685,24.143593958359546,-6.830504949930796,1.6368450796259836e-8,3.366692720594353e-8,7.858416240851369,24.58788740996398,24.62606682406622,24.487719902264633,24.46286774490297,24.2005472462788,24.165180135526725,24.074076427109752,24.003038943160206,24.241113043866047,24.309170545353833,24.262087902049725,24.288699372186024,23.7889179695447,23.923710165185362,23.974309839801773,23.922975671854843,24.27991543206976,24.213434283232537,24.334729955802178,24.139604145471665,23.906530218055426,24.00987906156326,23.98690581144351,24.001631480594845
cystathionine,-3.362670462642704,19.807170863300314,-25.669356531124862,6.581888929565799e-29,6.270115243428472e-28,55.43874839809746,23.188561999587677,23.235506846524007,23.371705953951658,23.226391576718786,19.600799349062854,19.647337852397413,19.57374120085563,19.675241917078495,22.83611811274667,22.75194651535246,22.938663186929897,22.951340993363537,19.33662494003934,19.37300628351454,19.528479328099152,19.52244959449669,22.592192505482537,22.463076854409916,22.789037856442818,22.51298868648289,19.5458722493703,19.569299672675665,19.481768610518383,19.650864538171927
2-hydroxyglutarate,0.66160655398253,28.471488845890853,20.058453730185953,2.2232534395446388e-24,1.4904032316947392e-23,44.8486810742602,27.933744780147983,27.957973914052822,27.867178501645085,27.861025598684478,28.672859822407272,28.680023483814608,28.637542859427953,28.64786965735872,27.937854093591433,28.03267757902402,27.9323636454205,28.035159362764915,28.611270513637994,28.72302724940447,28.71420868080513,28.728800062907084,28.054871425838616,28.13403378748204,28.095081131225896,28.101930313638256,28.60038760567755,28.654716008912494,28.56820440224712,28.64426243470596
cysteic acid,1.2892360044420457,18.138796588983954,8.2267820493563,1.37256849825084e-10,2.993191544378338e-10,12.66043714131466,16.83800727809202,17.213053502801095,17.73253514583372,16.632724288794346,18.38536068744466,18.68389882880279,18.3571660924776,18.208001692332623,16.78353451549216,16.547060474181155,17.36808780043429,16.7607119414214,18.154978584130998,17.63619650260729,18.647888643259552,18.408198794027538,17.544353115621004,16.649907874854808,17.382629284702457,17.479243485953088,17.814063203018474,18.462636448626952,18.787399910922698,18.85689137383488
cysteinylglycine,-0.7345323088281503,23.85238260274933,-9.295024935091382,3.9478104354612936e-12,9.402022221295977e-12,16.2391217246141,24.931466912097594,24.920537291834233,24.896719681715293,24.82350464273582,24.212118704359945,24.207315014198873,24.156986370915803,24.092674239322047,24.442455994891635,24.700387561475022,24.658060566042224,24.60116039313867,23.799635049849815,23.941321361909807,23.985396914750435,24.00253698611146,24.48931627961607,24.378198662909245,24.598137375412655,24.35127763218706,23.564238008835158,23.741590087552105,23.573826662009985,23.699195888302206
cytidine,-0.6809232582756657,21.59643470919689,-5.248321761577579,3.803217569260247e-6,6.619061346501007e-6,2.4333111434768835,22.238029885773344,22.07372360799677,22.163429079163446,21.95629304181512,21.862034136577595,21.880852995865474,21.6707427095219,21.660728452552824,21.566259359264645,21.480684628205708,21.763837549531992,21.761029576729026,21.04697952246107,21.615817164108318,21.121181220345523,20.953411719139122,22.18705429534473,22.00300205177604,22.21999537129902,21.90746024046627,20.822777070757745,20.822573381872083,20.91177029105362,20.780850923802934
cytosine,-0.23751312456797535,21.75966693719803,-3.3673414835270115,0.0015417171318614943,0.0023449647131674827,-3.4133959340006976,21.996611828025095,21.758262990281413,22.036820342604866,21.97494630130449,21.990356585983026,21.969591833523072,21.91167883795876,21.749638056450223,21.69173495043529,21.794771444620835,21.746558916317,21.699172959212746,21.456127010671523,21.848709536695512,21.642612345411163,21.557183642549596,22.00296371913268,22.072026744372398,22.079156206422283,21.97297787040623,21.38433425255341,21.36958232291923,21.541504211118212,21.5545281424859
dATP,-1.165561426347164,17.8124812296619,-3.260604830350561,0.0020966302965808054,0.0030852852331798844,-3.7050187174538323,19.235020859083452,19.698843009455185,19.78823065815992,19.240909830562156,18.480141559889994,18.95756283845624,18.648291277188246,18.849702392498664,17.224971735881546,18.152670827273187,18.328414879952277,18.261382493970498,16.63438804288775,17.55096387812144,17.24212063977579,16.329752984029835,18.92834702914373,18.453047781128227,18.600364628906878,18.08443687827873,16.86045116812514,16.851880838429892,16.453389110283055,17.151258765943805
dCTP,-1.078514625906486,17.975954411579135,-2.513809607108978,0.015506997741884111,0.0207908636391187,-5.565519908936791,19.519569058553863,19.71833392304678,19.77484695947957,19.617835519447677,19.26584177761849,19.070134407033922,18.823141671932248,18.85501549771658,16.920222176211702,17.71727068902412,18.26734488550943,17.614265115923008,14.301614550852161,16.431222246103676,16.945794083617024,16.99036771789787,18.419170532567367,17.88451454463343,18.538149285742225,17.726215617687096,16.60839435219102,16.865650272184364,17.24394297219936,17.374443247601665
deoxyadenosine,-0.29088037908963926,18.937799097218605,-1.4697070294770527,0.14844789176682646,0.1827827782979292,-7.511411889141599,19.371966768340517,19.468177994551016,19.198140930726826,19.10536325443049,19.76653464278523,19.562914134519062,19.337449452383826,20.087243398979368,19.105626574756513,18.80027136158765,18.63181937349143,18.474854335915023,18.573219063136776,19.33611084357066,18.624973601409394,18.813611554684144,19.504502720560186,19.126586513859568,19.89278226193183,19.71579325514045,18.133915659585778,17.982568942592838,18.303878441910424,18.38290106065838
deoxycytidine,-0.3452775853170209,22.229570484035754,-3.2837428081522564,0.0019622623500539236,0.002925338403632526,-3.642293791428055,22.841910372726826,23.00800472299353,23.0428003703323,22.75302081558552,22.859971964314667,22.469938253086166,22.5871714842568,22.68343222642837,22.344995507401432,22.165150908614724,22.30921414392503,22.328143000472362,21.639379873270155,21.92243175125097,21.898610091965047,21.789501445690334,22.396683839185112,22.344302435630095,22.580357794324968,22.28479859020222,22.209024001513413,21.985016587345907,22.089072741731858,22.122501056736255
deoxyribose 5-phosphate,1.2734160294334238,20.6934145680432,12.254643629935947,4.325102849578563e-16,1.363119588221127e-15,25.468445486969056,20.067286030564457,19.96409080131991,19.7535618818303,20.005948124026215,21.1247585209693,21.21464309345479,21.106679989819813,20.827935881272246,19.821252404784268,19.428163957531027,20.064873117925888,19.46724951095578,20.703100750311574,20.867751882006417,20.959272250885814,20.791052397612944,18.905543078356967,19.0228690454049,19.027863145142113,19.408165020528834,20.57859494862206,20.735185994992086,20.770976465506095,20.53790629611858
dihydroorotate,0.3317542117660466,24.808701333273653,1.1284789531720778,0.2649689049307123,0.3155221828451245,-7.947899223637916,24.81579400469623,24.51269447572255,23.982658530447324,24.9844479926024,24.991419002596526,25.013371728280447,24.914227444197703,24.502809586818884,25.547585745872805,25.8189817358687,25.50904941622858,26.000678209790053,25.344713330041696,25.613258387916947,25.533400742375807,25.40632912048371,23.964237600741207,23.662435890190494,23.883194429264762,23.93312945464585,24.72516284195619,24.7516978669376,24.727594428961265,25.071953546696633
2-ketoglutarate,1.1098899828837183,29.517614503423157,22.871045462833038,9.118869136155464e-27,6.602061254576557e-26,50.43200019267958,28.75301798811169,28.82011806313857,28.579958309861365,28.6282310685448,29.883638810207863,29.885718353645533,29.803819436849864,29.812519223895194,28.66763738770837,28.69125283290951,28.548442995757227,28.746740327799728,29.726857660648996,29.92629714863753,29.967693165137465,29.918192904974692,28.985689877330625,28.96550663061771,28.993102930004444,28.93906711952908,29.88042403711755,29.960117693159177,29.89722764296536,29.974939248678616
dihydroxyacetone phosphate,-0.05750138153870665,25.447307282439162,-0.5660763792642408,0.5740932186571726,0.6185170986723109,-8.426329211980404,25.522641791781826,25.507963370485612,25.53790024730503,25.466859780194447,25.692763533639734,25.522058163263605,25.57916249913424,25.452681780919395,25.374279939420095,25.365720971382267,25.28049982726644,25.474602097296135,24.679743084357533,24.805683795665995,24.986524078255577,24.923191001239946,25.237083021931813,25.18200388410852,25.36679752883882,25.32064728387298,25.56484641659146,25.497656261866304,25.563199937295366,25.679472613190292
dimethylarginine (ADMA+SDMA),-0.03502873017108499,22.917108279881646,-0.43909723331381256,0.6626468156260115,0.7013980913936145,-8.491150762714899,23.456726982410437,23.359595769291364,23.331374481577186,23.17322514926451,23.323745337594115,23.292711178457402,23.276929292787973,23.217518188127453,22.75592317807586,22.8986264317409,22.89022920393539,22.816995595577744,22.72688259601248,23.01696685314921,22.992460357073085,22.851465342248282,23.12768095095487,23.01975329117104,23.286107116934506,22.944524815568112,23.055772473173352,22.988851536370674,22.92152037520823,22.97559467424682
dTTP,-0.44427830773892296,21.603827941512826,-3.2313343077513155,0.0022791148803594265,0.0033267725269762595,-3.7839707762972354,22.552650564313936,22.612973432457796,22.541314241872037,22.343290702069165,22.109242071366015,22.214165726858166,22.02651489127034,21.97724020590223,21.61082907601623,21.68188419666053,21.843112389801583,21.7903697344358,21.0792106072014,21.14880263817807,21.162039344425114,21.353829515493153,21.709807118977665,21.75327294949245,21.804497523455417,21.703124036658263,21.424805136805197,21.32871843384262,21.490517728767774,21.30069997323379
FAD,0.6335465168714975,19.60031409628259,3.1231834495321125,0.0030921139072698197,0.0044068710016995066,-4.071750438966203,20.11751445877841,19.32737902364458,19.392929237939374,19.63047350301526,20.407014459698924,20.624689145158484,20.304979372442617,20.063677673997393,18.899640165349528,18.694990777968496,18.93925763232142,18.37907661436621,18.626534284065606,19.73904302566754,19.48006088028355,19.388645216016375,18.750166286717842,19.698431346958696,19.597383014154723,19.498804208265433,20.186399207035798,19.839334401222608,19.60923055718558,20.258996249163456
FAICAR,-3.5622215937013664,-Inf,-12.225796996877905,2.008279916329029e-15,5.862881691218617e-15,24.001612160085603,20.7037637174021,20.54224593646866,20.76718331600034,20.528980578810078,16.771295905162184,18.086909316953207,17.63464564681909,15.659096708994563,20.112660249083333,20.345547669956435,20.23431161700073,20.430761650715684,14.816015853851216,15.81793315051101,16.424702628984914,15.771493037803875,19.68008970676333,19.57534842507745,20.06719762817116,19.943084332758716,17.334989218613934,16.626486993681524,17.324939026356603,17.9160082160596
fructose,0.2635708127488492,23.007665227488,3.601167339117348,7.735445685793845e-4,0.0012174918861988574,-2.755184102119327,22.76949452177352,22.70925454500192,22.662010781504254,22.655036030629013,22.96315447918381,22.838379022920854,22.89803910740866,23.00619113393253,22.620856543897478,22.367851802640175,22.412302637122966,22.34193655785936,22.612755539633252,22.825176731442024,22.796169118920428,22.793611261304292,22.897562669650476,22.845210620786897,22.999602204153724,22.697165860465436,23.072875450514573,23.145990336411323,23.184972381074154,23.003819965725555
"fructose 1,6-bisphosphate",-0.354518017810328,24.0059614857425,-4.88074182772714,1.3101443955437315e-5,2.2584393866039565e-5,1.2130846548481067,24.21096352714629,24.30441234545877,24.249879508252636,24.146842831651337,24.12435977551844,24.18953547391848,24.02482777882845,23.65653328593217,24.135275546718187,24.247873698163264,24.216638574215192,24.09164253907203,23.468952235540417,23.570217284144746,23.733253813381413,23.7307197070231,24.136773359429032,24.149373536836546,24.247974775674297,24.099474193258775,23.683260545607993,23.87766438695116,23.91137670933105,24.012207225974958
fructose 6-Phosphate,-0.1911938294529989,22.348081815152504,-1.9924356218983308,0.0522768423988248,0.06758648910133777,-6.644828839317677,22.4833135439889,22.54192014025592,22.33913272221087,22.58407797394296,22.387767640895124,22.431922479744074,22.302561937996014,21.902335651268004,22.31882323820164,22.536386250686853,22.41273509592887,22.502091182243756,22.10594387784861,22.273679163743736,22.363714283044875,22.213862151483422,22.330726292649345,22.42717885933486,22.423767473729807,22.23864260731987,22.207542248243847,22.182336037307753,22.121420369823852,22.351383585658333
fumarate,-0.2637632130964356,26.78134800394501,-6.217503900076226,1.3656939268599528e-7,2.629687242145228e-7,5.738225198394657,27.146637963588294,27.225194734366802,26.948643354428842,26.999303762344155,26.707178221980406,26.702929924457987,26.765453800963417,26.71557841787584,26.911375650006327,27.050463544609897,26.90466664981126,27.076083837561676,26.615542909330948,26.760932800567947,26.812561888111613,26.69957980796232,27.007597331459706,27.023297194670548,26.969409727302256,27.051072486376754,26.884647484676996,26.833029261495206,26.75505119233368,26.89610196961288
GDP,-0.09488162746298912,22.47943660642357,-0.4734199617492525,0.6381526624461333,0.679444893545589,-8.475227902959954,23.173917495314242,23.257756221433528,23.280228900070576,22.9697485784007,23.341006696093494,23.430113665566388,23.415345303347227,22.96207682298562,21.922285832219128,22.14638928446741,22.47384093922338,22.029565027681606,21.74671626669444,21.86810398811719,21.935662940102553,22.071588531184286,22.41637073688916,22.269893093379988,22.443207959069007,22.048307341470366,21.951087233492892,22.182815871228755,22.171059816917335,22.21735474433316
4-guanidinobutanoate,-1.2710278888506181,21.2672249695865,-5.302552547183538,3.1639034684015654e-6,5.614377723340033e-6,2.615335922803599,22.545715229429316,22.62896761484451,22.63302273883505,22.122714730158094,21.247363855811496,21.42648427476593,21.501910507081714,21.017597741101685,22.30332658816379,22.16503933095111,22.040392686479983,22.249096047360762,21.07695957563711,21.03777224955848,20.864387943043074,21.21721426792809,22.094763983345256,21.894699889688678,22.954199638369385,21.820073565551393,20.80031860325837,20.550601972297095,20.795556489071487,20.663509897415366
GDP-hexose,-0.10239411944375476,20.157843344378875,-1.198688589337685,0.23678798377811158,0.2838319540651536,-7.866845371531669,20.20721085296384,20.266082124508934,20.053416457609107,20.03417393907227,20.43415175856527,20.2733725562604,20.211657558027298,20.055912405792558,19.824852230253153,20.23939822687949,19.994836404972414,19.891654460991607,19.67357029036169,19.72412720845703,19.715339071036325,19.808040729618003,20.19957551689898,20.172172556635374,20.23319805523267,20.19625210268027,20.046865774670945,20.164115293447534,19.94624266125104,20.030698187884823
gluconate,-2.630790153858726,29.344843205815316,-34.13539886793571,2.542836383356391e-34,4.18412168534097e-33,68.07243607107779,31.94870051078171,31.913709053790942,31.90617567257544,31.796425001229682,28.864886489352678,29.008009684446275,29.00362352559499,28.706256705402698,31.611274530128703,31.66103912798345,31.6683319866101,31.715209034532666,28.843699043269226,29.08769915413123,29.139814708934296,29.196277970036878,31.43662083518898,31.33851554313598,31.5906750019723,31.36471167892627,29.055866908364354,29.116207662731828,29.169265858755935,29.190298419531306
glucose,0.13873540658278927,25.233359762447154,0.6736587291505092,0.503899307020705,0.5595446292683902,-8.358784412298181,25.051475427852917,24.496839497153925,24.272151658297894,24.231581166210894,25.475957572880976,25.272235860733016,24.963400059729604,25.441536785114398,24.729396175673973,24.8199738510056,24.47361029273286,24.426358808707967,24.5384494900837,25.32394659741812,24.76807253336367,24.584431357223863,26.015017503844014,25.83706666775259,26.008954890710204,25.552184272345844,25.344412740810665,25.26470692892643,25.527045582449635,25.075239582547884
glucose 1-phosphate,-1.048385266192529,20.55684711176893,-12.744612599953273,1.0649732023528624e-16,3.5696324004790387e-16,26.88964112651062,21.398001691456347,21.37855072628683,21.429605489997304,21.370782871889418,20.25983495186689,20.147664998111825,20.34838843540931,20.231483599186593,21.126651228601563,21.298179429681483,21.23370630576703,21.23283073237974,19.864942782735092,20.25509101467764,20.26292140995377,20.13142959549817,21.165385738187922,21.12748262670721,21.365626758640737,21.187244847384466,20.257824520771788,20.389368919941845,20.188102278082205,20.39637274643455
glucose 6-phosphate,-0.06360158686247885,23.299091015800286,-0.3699322204244673,0.7131307649583469,0.7461079101587329,-8.519625485814089,23.443060180607308,23.351456862184616,22.93141648123323,23.221309809050094,23.410954730615682,23.521039556187603,23.487030771682708,22.846488089882357,23.222618460572352,23.525263397559673,23.37231285284368,23.36405011828258,23.084446531735004,23.393547357238646,23.393838541915976,23.25852467830124,23.524561146810218,23.465791641432695,23.678555774540815,23.373855453048463,23.4048162654342,23.23343655613116,23.25156918585899,23.425340870832425
glucuronic acid,0.5937222996239875,23.18026701200615,7.152007872148317,5.392591300956072e-9,1.1219069258310908e-8,8.971005214265979,23.586945384969454,23.545779436148614,23.562333235773444,23.478315195851867,23.92586247403921,23.95226006968934,23.971052988643024,23.91534614120612,23.097067380045647,23.116322383447276,23.12941773561311,23.11228518380431,23.514742965780517,23.68190954560568,23.576710980675383,23.654014884479068,22.731103506347015,22.61372143194572,22.89636097875987,22.695360900868724,23.593357295551677,23.60167013347775,23.626379586858416,23.676373283056833
glutamate,0.04166907822777688,33.123620128543436,1.2970466470802817,0.2010831841573379,0.24426883444616213,-7.7455939562223834,33.13618133503057,33.18423307924751,33.088580687632884,33.043177093082164,33.206519230028064,33.18218052863926,33.215757215297884,33.13448951588158,33.07057437370661,33.143647921184254,33.09078762125608,33.11721367281171,32.972684493123694,33.047786178248664,33.131204164072585,33.066149566174644,33.01616144477092,32.968556898789856,33.05848440360592,33.02717508302932,33.09607637805952,33.12178189618191,33.117461834994,33.15271155217925
glutamine,-0.9314180122441833,30.138302526440892,-8.73941444314626,2.463481125266724e-11,5.5048158478182355e-11,14.391415988110666,30.45459768146652,30.401403572674315,30.18795634617734,30.18362585215368,30.086743278639332,29.85286377340067,29.936273114166166,30.00710596160193,30.644996416581307,30.689928686982146,30.62080773689342,30.528002832237707,29.12420193208443,29.276202598007774,29.281542878618712,29.187947679024727,30.957543260114143,30.825511212903276,30.974624178009122,30.895717988602573,29.930332395515872,29.730089999901644,29.96841284206601,29.80598316483815
glutamylcysteine,-0.6890427513064736,19.1384222394208,-4.6082988962277,3.229615664435033e-5,5.463181637969541e-5,0.32690004424311425,20.29175927598263,20.447127084560588,20.220430226285455,19.962081527862534,19.878177791709653,20.02402953947285,19.792219996618122,19.702724688927546,19.87338671625969,20.21736441532975,20.26185201194487,20.11611780147027,18.924156216033044,19.296813340275964,19.403213362261308,19.037931425064524,20.005228533254705,20.014975818672898,20.074153219941476,20.01300692255595,19.356304859548782,19.252388527099452,19.196599627631585,19.36441116380018
