"";"MetaboliteID";"Description";"term";"Metabolite";"pubchem";"Metabolite_Name";"Log2FC";"t.val";"p.val";"p.adj"
"15583";"C18255";"map00624";"Polycyclic aromatic hydrocarbon degradation";"trans-4,5-Dihydroxy-4,5-dihydropyrene";"103061437";NA;NA;NA;NA;NA
"15584";"C18255";"map01120";"Microbial metabolism in diverse environments";"trans-4,5-Dihydroxy-4,5-dihydropyrene";"103061437";NA;NA;NA;NA;NA
"15585";"C18256";"map00624";"Polycyclic aromatic hydrocarbon degradation";"cis-3,4-Phenanthrenedihydrodiol-4-carboxylate";"103061438";NA;NA;NA;NA;NA
"15586";"C18256";"map01120";"Microbial metabolism in diverse environments";"cis-3,4-Phenanthrenedihydrodiol-4-carboxylate";"103061438";NA;NA;NA;NA;NA
"15587";"C18257";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Pyrene-1,6-dione";"103061439";NA;NA;NA;NA;NA
"15588";"C18257";"map01120";"Microbial metabolism in diverse environments";"Pyrene-1,6-dione";"103061439";NA;NA;NA;NA;NA
"15589";"C18258";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Pyrene-1,8-dione";"103061440";NA;NA;NA;NA;NA
"15590";"C18258";"map01120";"Microbial metabolism in diverse environments";"Pyrene-1,8-dione";"103061440";NA;NA;NA;NA;NA
"15591";"C18259";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Methoxypyrene";"103061441";NA;NA;NA;NA;NA
"15592";"C18259";"map01120";"Microbial metabolism in diverse environments";"1-Methoxypyrene";"103061441";NA;NA;NA;NA;NA
"15593";"C18260";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1,6-Dimethoxypyrene";"103061442";NA;NA;NA;NA;NA
"15594";"C18260";"map01120";"Microbial metabolism in diverse environments";"1,6-Dimethoxypyrene";"103061442";NA;NA;NA;NA;NA
"15595";"C18261";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Hydroxy-6-methoxypyrene";"103061443";NA;NA;NA;NA;NA
"15596";"C18261";"map01120";"Microbial metabolism in diverse environments";"1-Hydroxy-6-methoxypyrene";"103061443";NA;NA;NA;NA;NA
"15597";"C18262";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Methoxypyrene-6,7-oxide";"103061444";NA;NA;NA;NA;NA
"15598";"C18262";"map01120";"Microbial metabolism in diverse environments";"1-Methoxypyrene-6,7-oxide";"103061444";NA;NA;NA;NA;NA
"15599";"C18263";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1,6-Dihydroxypyrene";"103061445";NA;NA;NA;NA;NA
"15600";"C18263";"map01120";"Microbial metabolism in diverse environments";"1,6-Dihydroxypyrene";"103061445";NA;NA;NA;NA;NA
"15601";"C18264";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1,8-Dihydroxypyrene";"103061446";NA;NA;NA;NA;NA
"15602";"C18264";"map01120";"Microbial metabolism in diverse environments";"1,8-Dihydroxypyrene";"103061446";NA;NA;NA;NA;NA
"15603";"C18265";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Hydroxypyrene-6,7-oxide";"103061447";NA;NA;NA;NA;NA
"15604";"C18265";"map01120";"Microbial metabolism in diverse environments";"1-Hydroxypyrene-6,7-oxide";"103061447";NA;NA;NA;NA;NA
"15605";"C18266";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Hydroxypyrene-7,8-oxide";"103061448";NA;NA;NA;NA;NA
"15606";"C18266";"map01120";"Microbial metabolism in diverse environments";"1-Hydroxypyrene-7,8-oxide";"103061448";NA;NA;NA;NA;NA
"15607";"C18267";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Pyrene-1,2-oxide";"103061449";NA;NA;NA;NA;NA
"15608";"C18267";"map01120";"Microbial metabolism in diverse environments";"Pyrene-1,2-oxide";"103061449";NA;NA;NA;NA;NA
"15609";"C18269";"map00624";"Polycyclic aromatic hydrocarbon degradation";"1-Pyrenylsulfate";"103061451";NA;NA;NA;NA;NA
"15610";"C18269";"map01120";"Microbial metabolism in diverse environments";"1-Pyrenylsulfate";"103061451";NA;NA;NA;NA;NA
"15611";"C18270";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-cis-4,5-dihydrodiol";"103061452";NA;NA;NA;NA;NA
"15612";"C18270";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-cis-4,5-dihydrodiol";"103061452";NA;NA;NA;NA;NA
"15613";"C18271";"map00624";"Polycyclic aromatic hydrocarbon degradation";"cis-4-(7-Hydroxtpyren-8-yl)-2-oxobut-3-enoate";"103061453";NA;NA;NA;NA;NA
"15614";"C18271";"map01120";"Microbial metabolism in diverse environments";"cis-4-(7-Hydroxtpyren-8-yl)-2-oxobut-3-enoate";"103061453";NA;NA;NA;NA;NA
"15615";"C18272";"map00624";"Polycyclic aromatic hydrocarbon degradation";"cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate";"103061454";NA;NA;NA;NA;NA
"15616";"C18272";"map01120";"Microbial metabolism in diverse environments";"cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate";"103061454";NA;NA;NA;NA;NA
"15617";"C18273";"map00624";"Polycyclic aromatic hydrocarbon degradation";"7,8-Dihydropyrene-8-carboxylate";"103061455";NA;NA;NA;NA;NA
"15618";"C18273";"map01120";"Microbial metabolism in diverse environments";"7,8-Dihydropyrene-8-carboxylate";"103061455";NA;NA;NA;NA;NA
"15619";"C18274";"map00624";"Polycyclic aromatic hydrocarbon degradation";"7,8-Dihydropyrene-7-carboxylate";"103061456";NA;NA;NA;NA;NA
"15620";"C18274";"map01120";"Microbial metabolism in diverse environments";"7,8-Dihydropyrene-7-carboxylate";"103061456";NA;NA;NA;NA;NA
"15621";"C18275";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-cis-7,8-dihydrodiol";"103061457";NA;NA;NA;NA;NA
"15622";"C18275";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-cis-7,8-dihydrodiol";"103061457";NA;NA;NA;NA;NA
"15623";"C18276";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-cis-9,10-dihydrodiol";"103061458";NA;NA;NA;NA;NA
"15624";"C18276";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-cis-9,10-dihydrodiol";"103061458";NA;NA;NA;NA;NA
"15625";"C18277";"map00624";"Polycyclic aromatic hydrocarbon degradation";"4,5-Chrysenedicarboxylate";"103061459";NA;NA;NA;NA;NA
"15626";"C18277";"map01120";"Microbial metabolism in diverse environments";"4,5-Chrysenedicarboxylate";"103061459";NA;NA;NA;NA;NA
"15627";"C18278";"map00624";"Polycyclic aromatic hydrocarbon degradation";"9,10-Dihydroxybenzo[a]pyrene";"103061460";NA;NA;NA;NA;NA
"15628";"C18278";"map01120";"Microbial metabolism in diverse environments";"9,10-Dihydroxybenzo[a]pyrene";"103061460";NA;NA;NA;NA;NA
"15629";"C18279";"map00624";"Polycyclic aromatic hydrocarbon degradation";"4,5-Dihydroxybenzo[a]pyrene";"103061461";NA;NA;NA;NA;NA
"15630";"C18279";"map01120";"Microbial metabolism in diverse environments";"4,5-Dihydroxybenzo[a]pyrene";"103061461";NA;NA;NA;NA;NA
"15631";"C18280";"map00624";"Polycyclic aromatic hydrocarbon degradation";"11,12-Dihydroxybenzo[a]pyrene";"103061462";NA;NA;NA;NA;NA
"15632";"C18280";"map01120";"Microbial metabolism in diverse environments";"11,12-Dihydroxybenzo[a]pyrene";"103061462";NA;NA;NA;NA;NA
"15633";"C18281";"map00624";"Polycyclic aromatic hydrocarbon degradation";"10-Oxabenzo[def]chrysen-9-one";"103061463";NA;NA;NA;NA;NA
"15634";"C18281";"map01120";"Microbial metabolism in diverse environments";"10-Oxabenzo[def]chrysen-9-one";"103061463";NA;NA;NA;NA;NA
"15635";"C18282";"map00624";"Polycyclic aromatic hydrocarbon degradation";"5-Chrysenecarboxylate";"103061464";NA;NA;NA;NA;NA
"15636";"C18282";"map01120";"Microbial metabolism in diverse environments";"5-Chrysenecarboxylate";"103061464";NA;NA;NA;NA;NA
"15637";"C18283";"map00624";"Polycyclic aromatic hydrocarbon degradation";"4-Chrysenecarboxylate";"103061465";NA;NA;NA;NA;NA
"15638";"C18283";"map01120";"Microbial metabolism in diverse environments";"4-Chrysenecarboxylate";"103061465";NA;NA;NA;NA;NA
"15639";"C18284";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-cis-11,12-dihydrodiol";"103061466";NA;NA;NA;NA;NA
"15640";"C18284";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-cis-11,12-dihydrodiol";"103061466";NA;NA;NA;NA;NA
"15641";"C18285";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-trans-11,12-dihydrodiol";"103061467";NA;NA;NA;NA;NA
"15642";"C18285";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-trans-11,12-dihydrodiol";"103061467";NA;NA;NA;NA;NA
"15643";"C18286";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Benzo[a]pyrene-11,12-epoxide";"103061468";NA;NA;NA;NA;NA
"15644";"C18286";"map01120";"Microbial metabolism in diverse environments";"Benzo[a]pyrene-11,12-epoxide";"103061468";NA;NA;NA;NA;NA
"15645";"C18287";"map05146";"Amoebiasis";"Monocyte locomotion inhibitory factor";"103061469";NA;NA;NA;NA;NA
"15646";"C18293";"map00253";"Tetracycline biosynthesis";"Nonaketamide monocyclic intermediate";"103061475";NA;NA;NA;NA;NA
"15647";"C18293";"map01056";"Biosynthesis of type II polyketide backbone";"Nonaketamide monocyclic intermediate";"103061475";NA;NA;NA;NA;NA
"15648";"C18293";"map01057";"Biosynthesis of type II polyketide products";"Nonaketamide monocyclic intermediate";"103061475";NA;NA;NA;NA;NA
"15649";"C18293";"map01100";"Metabolic pathways";"Nonaketamide monocyclic intermediate";"103061475";NA;NA;NA;NA;NA
"15650";"C18293";"map01110";"Biosynthesis of secondary metabolites";"Nonaketamide monocyclic intermediate";"103061475";NA;NA;NA;NA;NA
"15651";"C18294";"map00253";"Tetracycline biosynthesis";"Nonaketamide tricyclic intermediate";"103061476";NA;NA;NA;NA;NA
"15652";"C18294";"map01057";"Biosynthesis of type II polyketide products";"Nonaketamide tricyclic intermediate";"103061476";NA;NA;NA;NA;NA
"15653";"C18294";"map01100";"Metabolic pathways";"Nonaketamide tricyclic intermediate";"103061476";NA;NA;NA;NA;NA
"15654";"C18294";"map01110";"Biosynthesis of secondary metabolites";"Nonaketamide tricyclic intermediate";"103061476";NA;NA;NA;NA;NA
"15655";"C18295";"map00253";"Tetracycline biosynthesis";"Pretetramid";"103061477";NA;NA;NA;NA;NA
"15656";"C18295";"map01057";"Biosynthesis of type II polyketide products";"Pretetramid";"103061477";NA;NA;NA;NA;NA
"15657";"C18295";"map01100";"Metabolic pathways";"Pretetramid";"103061477";NA;NA;NA;NA;NA
"15658";"C18295";"map01110";"Biosynthesis of secondary metabolites";"Pretetramid";"103061477";NA;NA;NA;NA;NA
"15659";"C18296";"map00253";"Tetracycline biosynthesis";"5a,11a-Dehydrooxytetracycline";"103061478";NA;NA;NA;NA;NA
"15660";"C18296";"map01057";"Biosynthesis of type II polyketide products";"5a,11a-Dehydrooxytetracycline";"103061478";NA;NA;NA;NA;NA
"15661";"C18296";"map01100";"Metabolic pathways";"5a,11a-Dehydrooxytetracycline";"103061478";NA;NA;NA;NA;NA
"15662";"C18296";"map01110";"Biosynthesis of secondary metabolites";"5a,11a-Dehydrooxytetracycline";"103061478";NA;NA;NA;NA;NA
"15663";"C18300";"map00623";"Toluene degradation";"2,4-Dichlorotoluene";"103061482";NA;NA;NA;NA;NA
"15664";"C18300";"map01120";"Microbial metabolism in diverse environments";"2,4-Dichlorotoluene";"103061482";NA;NA;NA;NA;NA
"15665";"C18300";"map01220";"Degradation of aromatic compounds";"2,4-Dichlorotoluene";"103061482";NA;NA;NA;NA;NA
"15666";"C18301";"map00623";"Toluene degradation";"4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene";"103061483";NA;NA;NA;NA;NA
"15667";"C18301";"map01120";"Microbial metabolism in diverse environments";"4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene";"103061483";NA;NA;NA;NA;NA
"15668";"C18301";"map01220";"Degradation of aromatic compounds";"4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene";"103061483";NA;NA;NA;NA;NA
"15669";"C18302";"map00623";"Toluene degradation";"4,6-Dichloro-3-methylcatechol";"103061484";NA;NA;NA;NA;NA
"15670";"C18302";"map01220";"Degradation of aromatic compounds";"4,6-Dichloro-3-methylcatechol";"103061484";NA;NA;NA;NA;NA
"15671";"C18302";"map01120";"Microbial metabolism in diverse environments";"4,6-Dichloro-3-methylcatechol";"103061484";NA;NA;NA;NA;NA
"15672";"C18303";"map00623";"Toluene degradation";"3,5-Dichloro-2-methylmuconate";"103061485";NA;NA;NA;NA;NA
"15673";"C18303";"map01120";"Microbial metabolism in diverse environments";"3,5-Dichloro-2-methylmuconate";"103061485";NA;NA;NA;NA;NA
"15674";"C18304";"map00623";"Toluene degradation";"2-Chloro-5-methyl-cis-dienelactone";"103061486";NA;NA;NA;NA;NA
"15675";"C18304";"map01120";"Microbial metabolism in diverse environments";"2-Chloro-5-methyl-cis-dienelactone";"103061486";NA;NA;NA;NA;NA
"15676";"C18305";"map00623";"Toluene degradation";"2-Chloro-5-methylmaleylacetate";"103061487";NA;NA;NA;NA;NA
"15677";"C18305";"map01120";"Microbial metabolism in diverse environments";"2-Chloro-5-methylmaleylacetate";"103061487";NA;NA;NA;NA;NA
"15678";"C18306";"map00623";"Toluene degradation";"5-Methylmaleylacetate";"103061488";NA;NA;NA;NA;NA
"15679";"C18306";"map01120";"Microbial metabolism in diverse environments";"5-Methylmaleylacetate";"103061488";NA;NA;NA;NA;NA
"15680";"C18307";"map00623";"Toluene degradation";"2-Methyl-3-oxoadipate";"103061489";NA;NA;NA;NA;NA
"15681";"C18307";"map01120";"Microbial metabolism in diverse environments";"2-Methyl-3-oxoadipate";"103061489";NA;NA;NA;NA;NA
"15682";"C18308";"map00623";"Toluene degradation";"3,5-Dichloro-2-methylmuconolactone";"103061490";NA;NA;NA;NA;NA
"15683";"C18308";"map01120";"Microbial metabolism in diverse environments";"3,5-Dichloro-2-methylmuconolactone";"103061490";NA;NA;NA;NA;NA
"15684";"C18309";"map00623";"Toluene degradation";"3-Chloro-2-methyldienelactone";"103061491";NA;NA;NA;NA;NA
"15685";"C18309";"map01120";"Microbial metabolism in diverse environments";"3-Chloro-2-methyldienelactone";"103061491";NA;NA;NA;NA;NA
"15686";"C18310";"map00623";"Toluene degradation";"3-Chloro-2-methylmaleylacetate";"103061492";NA;NA;NA;NA;NA
"15687";"C18310";"map01120";"Microbial metabolism in diverse environments";"3-Chloro-2-methylmaleylacetate";"103061492";NA;NA;NA;NA;NA
"15688";"C18311";"map00623";"Toluene degradation";"4-Methyl-3-oxoadipate-enol-lactone";"103061493";NA;NA;NA;NA;NA
"15689";"C18311";"map01220";"Degradation of aromatic compounds";"4-Methyl-3-oxoadipate-enol-lactone";"103061493";NA;NA;NA;NA;NA
"15690";"C18311";"map01120";"Microbial metabolism in diverse environments";"4-Methyl-3-oxoadipate-enol-lactone";"103061493";NA;NA;NA;NA;NA
"15691";"C18312";"map00623";"Toluene degradation";"4-Methyl-3-oxoadipate";"103061494";NA;NA;NA;NA;NA
"15692";"C18312";"map01120";"Microbial metabolism in diverse environments";"4-Methyl-3-oxoadipate";"103061494";NA;NA;NA;NA;NA
"15693";"C18312";"map01220";"Degradation of aromatic compounds";"4-Methyl-3-oxoadipate";"103061494";NA;NA;NA;NA;NA
"15694";"C18313";"map01503";"Cationic antimicrobial peptide (CAMP) resistance";"LL-37";"103061495";NA;NA;NA;NA;NA
"15695";"C18314";"map00624";"Polycyclic aromatic hydrocarbon degradation";"Phthalate 3,4-cis-dihydrodiol";"103061496";NA;NA;NA;NA;NA
"15696";"C18314";"map01100";"Metabolic pathways";"Phthalate 3,4-cis-dihydrodiol";"103061496";NA;NA;NA;NA;NA
"15697";"C18314";"map01120";"Microbial metabolism in diverse environments";"Phthalate 3,4-cis-dihydrodiol";"103061496";NA;NA;NA;NA;NA
"15698";"C18314";"map01220";"Degradation of aromatic compounds";"Phthalate 3,4-cis-dihydrodiol";"103061496";NA;NA;NA;NA;NA
"15699";"C18315";"map00633";"Nitrotoluene degradation";"4-Methyl-5-nitrocatechol";"103061497";NA;NA;NA;NA;NA
"15700";"C18315";"map01120";"Microbial metabolism in diverse environments";"4-Methyl-5-nitrocatechol";"103061497";NA;NA;NA;NA;NA
"15701";"C18315";"map01220";"Degradation of aromatic compounds";"4-Methyl-5-nitrocatechol";"103061497";NA;NA;NA;NA;NA
"15702";"C18316";"map00633";"Nitrotoluene degradation";"2-Hydroxy-5-methylquinone";"103061498";NA;NA;NA;NA;NA
"15703";"C18316";"map01120";"Microbial metabolism in diverse environments";"2-Hydroxy-5-methylquinone";"103061498";NA;NA;NA;NA;NA
"15704";"C18317";"map00633";"Nitrotoluene degradation";"2,4,5-Trihydroxytoluene";"103061499";NA;NA;NA;NA;NA
"15705";"C18317";"map01120";"Microbial metabolism in diverse environments";"2,4,5-Trihydroxytoluene";"103061499";NA;NA;NA;NA;NA
"15706";"C18318";"map00633";"Nitrotoluene degradation";"cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate";"103061500";NA;NA;NA;NA;NA
"15707";"C18318";"map01120";"Microbial metabolism in diverse environments";"cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate";"103061500";NA;NA;NA;NA;NA
"15708";"C18319";"map04974";"Protein digestion and absorption";"2-Methylbutyrate";"103061501";NA;NA;NA;NA;NA
"15709";"C18320";"map00633";"Nitrotoluene degradation";"4-Amino-2-nitrotoluene";"103061502";NA;NA;NA;NA;NA
"15710";"C18320";"map01120";"Microbial metabolism in diverse environments";"4-Amino-2-nitrotoluene";"103061502";NA;NA;NA;NA;NA
"15711";"C18321";"map00900";"Terpenoid backbone biosynthesis";"trans,octacis-Decaprenyl diphosphate";"103061503";NA;NA;NA;NA;NA
"15712";"C18321";"map01110";"Biosynthesis of secondary metabolites";"trans,octacis-Decaprenyl diphosphate";"103061503";NA;NA;NA;NA;NA
"15713";"C18323";"map00720";"Other carbon fixation pathways";"3-Methylfumaryl-CoA";"103061504";NA;NA;NA;NA;NA
"15714";"C18323";"map01100";"Metabolic pathways";"3-Methylfumaryl-CoA";"103061504";NA;NA;NA;NA;NA
"15715";"C18323";"map01120";"Microbial metabolism in diverse environments";"3-Methylfumaryl-CoA";"103061504";NA;NA;NA;NA;NA
"15716";"C18323";"map01200";"Carbon metabolism";"3-Methylfumaryl-CoA";"103061504";NA;NA;NA;NA;NA
"15717";"C18324";"map00630";"Glyoxylate and dicarboxylate metabolism";"(2S)-Methylsuccinyl-CoA";"103061505";NA;NA;NA;NA;NA
"15718";"C18324";"map01100";"Metabolic pathways";"(2S)-Methylsuccinyl-CoA";"103061505";NA;NA;NA;NA;NA
"15719";"C18324";"map01200";"Carbon metabolism";"(2S)-Methylsuccinyl-CoA";"103061505";NA;NA;NA;NA;NA
"15720";"C18324";"map01120";"Microbial metabolism in diverse environments";"(2S)-Methylsuccinyl-CoA";"103061505";NA;NA;NA;NA;NA
"15721";"C18325";"map00999";"Biosynthesis of various plant secondary metabolites";"Feruloylagmatine";"103061506";NA;NA;NA;NA;NA
"15722";"C18325";"map01110";"Biosynthesis of secondary metabolites";"Feruloylagmatine";"103061506";NA;NA;NA;NA;NA
"15723";"C18325";"map01100";"Metabolic pathways";"Feruloylagmatine";"103061506";NA;NA;NA;NA;NA
"15724";"C18326";"map00330";"Arginine and proline metabolism";"p-Coumaroylputrescine";"103061507";NA;NA;NA;NA;NA
"15725";"C18326";"map01100";"Metabolic pathways";"p-Coumaroylputrescine";"103061507";NA;NA;NA;NA;NA
"15726";"C18327";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Octaketide intermediate 1";"124489001";NA;NA;NA;NA;NA
"15727";"C18327";"map01100";"Metabolic pathways";"7,9,12-Octaketide intermediate 1";"124489001";NA;NA;NA;NA;NA
"15728";"C18327";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Octaketide intermediate 1";"124489001";NA;NA;NA;NA;NA
"15729";"C18328";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Octaketide intermediate 2";"124489002";NA;NA;NA;NA;NA
"15730";"C18328";"map01100";"Metabolic pathways";"7,9,12-Octaketide intermediate 2";"124489002";NA;NA;NA;NA;NA
"15731";"C18328";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Octaketide intermediate 2";"124489002";NA;NA;NA;NA;NA
"15732";"C18329";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Octaketide intermediate 3";"124489003";NA;NA;NA;NA;NA
"15733";"C18329";"map01100";"Metabolic pathways";"7,9,12-Octaketide intermediate 3";"124489003";NA;NA;NA;NA;NA
"15734";"C18329";"map01057";"Biosynthesis of type II polyketide products";"7,9,12-Octaketide intermediate 3";"124489003";NA;NA;NA;NA;NA
"15735";"C18329";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Octaketide intermediate 3";"124489003";NA;NA;NA;NA;NA
"15736";"C18330";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 1";"124489004";NA;NA;NA;NA;NA
"15737";"C18330";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 1";"124489004";NA;NA;NA;NA;NA
"15738";"C18330";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 1";"124489004";NA;NA;NA;NA;NA
"15739";"C18331";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 2";"124489005";NA;NA;NA;NA;NA
"15740";"C18331";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 2";"124489005";NA;NA;NA;NA;NA
"15741";"C18331";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 2";"124489005";NA;NA;NA;NA;NA
"15742";"C18332";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 3";"124489006";NA;NA;NA;NA;NA
"15743";"C18332";"map01057";"Biosynthesis of type II polyketide products";"7,9,12-Decaketide intermediate 3";"124489006";NA;NA;NA;NA;NA
"15744";"C18332";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 3";"124489006";NA;NA;NA;NA;NA
"15745";"C18332";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 3";"124489006";NA;NA;NA;NA;NA
"15746";"C18333";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 4";"124489007";NA;NA;NA;NA;NA
"15747";"C18333";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 4";"124489007";NA;NA;NA;NA;NA
"15748";"C18333";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 4";"124489007";NA;NA;NA;NA;NA
"15749";"C18334";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 5";"124489008";NA;NA;NA;NA;NA
"15750";"C18334";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 5";"124489008";NA;NA;NA;NA;NA
"15751";"C18334";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 5";"124489008";NA;NA;NA;NA;NA
"15752";"C18335";"map01056";"Biosynthesis of type II polyketide backbone";"7,9,12-Decaketide intermediate 6";"124489009";NA;NA;NA;NA;NA
"15753";"C18335";"map01100";"Metabolic pathways";"7,9,12-Decaketide intermediate 6";"124489009";NA;NA;NA;NA;NA
"15754";"C18335";"map01110";"Biosynthesis of secondary metabolites";"7,9,12-Decaketide intermediate 6";"124489009";NA;NA;NA;NA;NA
"15755";"C18335";"map01057";"Biosynthesis of type II polyketide products";"7,9,12-Decaketide intermediate 6";"124489009";NA;NA;NA;NA;NA
"15756";"C18336";"map01056";"Biosynthesis of type II polyketide backbone";"7,12-Decaketide intermediate 1";"124489010";NA;NA;NA;NA;NA
"15757";"C18336";"map01057";"Biosynthesis of type II polyketide products";"7,12-Decaketide intermediate 1";"124489010";NA;NA;NA;NA;NA
"15758";"C18336";"map01100";"Metabolic pathways";"7,12-Decaketide intermediate 1";"124489010";NA;NA;NA;NA;NA
"15759";"C18336";"map01110";"Biosynthesis of secondary metabolites";"7,12-Decaketide intermediate 1";"124489010";NA;NA;NA;NA;NA
"15760";"C18337";"map01056";"Biosynthesis of type II polyketide backbone";"9,14-Decaketide intermediate 1";"124489011";NA;NA;NA;NA;NA
"15761";"C18337";"map01057";"Biosynthesis of type II polyketide products";"9,14-Decaketide intermediate 1";"124489011";NA;NA;NA;NA;NA
"15762";"C18337";"map01110";"Biosynthesis of secondary metabolites";"9,14-Decaketide intermediate 1";"124489011";NA;NA;NA;NA;NA
"15763";"C18337";"map01100";"Metabolic pathways";"9,14-Decaketide intermediate 1";"124489011";NA;NA;NA;NA;NA
"15764";"C18338";"map00627";"Aminobenzoate degradation";"5-Carboxyvanillic acid";"124489012";NA;NA;NA;NA;NA
"15765";"C18338";"map01120";"Microbial metabolism in diverse environments";"5-Carboxyvanillic acid";"124489012";NA;NA;NA;NA;NA
"15766";"C18345";"map00627";"Aminobenzoate degradation";"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate";"124489019";NA;NA;NA;NA;NA
"15767";"C18345";"map01120";"Microbial metabolism in diverse environments";"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate";"124489019";NA;NA;NA;NA;NA
"15768";"C18347";"map00627";"Aminobenzoate degradation";"5,5'-Dehydrodivanillate";"124489021";NA;NA;NA;NA;NA
"15769";"C18347";"map01120";"Microbial metabolism in diverse environments";"5,5'-Dehydrodivanillate";"124489021";NA;NA;NA;NA;NA
"15770";"C18348";"map00627";"Aminobenzoate degradation";"2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl";"124489022";NA;NA;NA;NA;NA
"15771";"C18348";"map01120";"Microbial metabolism in diverse environments";"2,2',3-Trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl";"124489022";NA;NA;NA;NA;NA
"15772";"C18349";"map00627";"Aminobenzoate degradation";"4-[2-(5-Carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate";"124489023";NA;NA;NA;NA;NA
"15773";"C18349";"map01120";"Microbial metabolism in diverse environments";"4-[2-(5-Carboxy-2-hydroxy-3-methoxyphenyl)-2-oxoethylidene]-2-hydroxy-2-pentenedioate";"124489023";NA;NA;NA;NA;NA
"15774";"C18351";"map00627";"Aminobenzoate degradation";"4-Aminocatechol";"124489025";NA;NA;NA;NA;NA
"15775";"C18351";"map01120";"Microbial metabolism in diverse environments";"4-Aminocatechol";"124489025";NA;NA;NA;NA;NA
"15776";"C18353";"map01057";"Biosynthesis of type II polyketide products";"Octaketide bicyclic intermediate";"124489027";NA;NA;NA;NA;NA
"15777";"C18353";"map01100";"Metabolic pathways";"Octaketide bicyclic intermediate";"124489027";NA;NA;NA;NA;NA
"15778";"C18353";"map01110";"Biosynthesis of secondary metabolites";"Octaketide bicyclic intermediate";"124489027";NA;NA;NA;NA;NA
"15779";"C18354";"map01057";"Biosynthesis of type II polyketide products";"(S)-Chiral alcohol";"124489028";NA;NA;NA;NA;NA
"15780";"C18354";"map01100";"Metabolic pathways";"(S)-Chiral alcohol";"124489028";NA;NA;NA;NA;NA
