Metabolite,Metabolite_Name,Log2FC,t.val,p.val,p.adj,top_bottom_percentage,Significant,Cluster_ChangedMetabolites
NA_204,ranitidine,4.440892098500626e-16,9.572492324184572e-15,0.9999999999999925,1,NA,FALSE,FALSE
NA_205,S-adenosylmethionine (SAM),-0.6253144884261956,-1.882471602666784,0.07950673922816463,0.1896185830964596,NA,FALSE,FALSE
NA_206,S-methylcysteine,-1.432351339934066,-3.341036967196806,0.00451758755722849,0.02239152093582818,NA,FALSE,FALSE
NA_207,serylisoleucine*,-1.555295877518512,-3.010101169326627,0.00886650841088623,0.03799932176094101,NA,FALSE,FALSE
NA_208,serylleucine,-0.1545799059997579,-0.2761509060221081,0.7862366504632357,0.9259398569505048,NA,FALSE,FALSE
NA_209,serylphenyalanine,-0.2240529000737694,-0.6398606632968877,0.5320074759246665,0.7254647398972724,NA,FALSE,FALSE
NA_21,1-pentadecanoylglycerophosphocholine*,-2.409276023285039,-4.137538627222269,8.937380940369256e-4,0.00717236981345254,NA,TRUE,FALSE
NA_210,serylvaline,-0.6726279891556061,-1.033229685776802,0.3180238768784446,0.53985171787373,NA,FALSE,FALSE
NA_211,stearoylcarnitine,0.9430037049320996,1.035746044829422,0.3168864835735675,0.53985171787373,NA,FALSE,FALSE
NA_212,streptomycin,0,0,1,1,NA,FALSE,FALSE
NA_213,succinylcarnitine,-2.396742408878094,-4.693526101655934,2.956895472746164e-4,0.0040129295701555,TRUE,TRUE,TRUE
NA_214,threonylglutamate,-1.958700090371421,-4.271349397127687,6.83079764634788e-4,0.00634937256640125,TRUE,TRUE,TRUE
NA_215,threonylleucine,-0.6495021864169566,-0.8929341491714422,0.3861282932602813,0.5877164751177474,NA,FALSE,FALSE
NA_216,threonylmethionine,-1.228770211155843,-1.479696429147831,0.1598458710236086,0.3174639250294665,NA,FALSE,FALSE
NA_217,threonylphenylalanine,0.767655399208875,0.6460965807367052,0.5280717013586023,0.7218246277563628,NA,FALSE,FALSE
NA_218,threonylvaline,0.3625558461485397,0.6309788327924415,0.5376414076385374,0.7296561960808722,NA,FALSE,FALSE
NA_219,triethyleneglycol,-0.1098249830594827,-0.2295926936759134,0.8215392783011153,0.9576224716393368,NA,FALSE,FALSE
NA_22,1-stearoylglycerol (1-monostearin),-0.928965346408402,-2.570775690720625,0.02142286342496559,0.07356043465199029,NA,FALSE,FALSE
NA_220,tryptophylasparagine,-2.816437892114642,-2.505048327779992,0.02439156315195762,0.08130521050652542,NA,FALSE,FALSE
NA_221,tryptophylglutamate,-0.9098034004220376,-2.1532597841538492,0.048144882868845947,0.1345224668394225,NA,FALSE,FALSE
NA_222,tryptophylleucine,0.3157845343836199,0.2812950015838927,0.7823641816046478,0.9232869223905782,NA,FALSE,FALSE
NA_223,tyrosylalanine,0.4133759830607403,0.7411345695888826,0.470165438910608,0.6668113990476929,NA,FALSE,FALSE
NA_224,tyrosylglutamine,-0.0845558120412957,-0.1927723101777718,0.8497477938497319,0.9610242906633872,NA,FALSE,FALSE
NA_225,tyrosylglycine,-0.2456707234977673,-0.5908646972726058,0.5634929431295275,0.7575258905279025,NA,FALSE,FALSE
NA_226,tyrosylhistidine,-0.3461587501551519,-0.6797772701914159,0.507100237369335,0.7032777014611216,NA,FALSE,FALSE
NA_227,tyrosylleucine,-1.491277084143898,-1.214625968785793,0.2434623350466137,0.4405508919891105,NA,FALSE,FALSE
NA_228,tyrosyllysine,0.5275074158741393,1.276664848139668,0.2213159975030276,0.408252810927915,NA,FALSE,FALSE
NA_229,tyrosylphenylalanine,0.6725109553291446,0.9666329590992836,0.3492008104421949,0.560841136921199,NA,FALSE,FALSE
NA_23,1-stearoylglycerophosphoethanolamine,-3.429187948968052,-4.148823077757733,8.736583577965296e-4,0.00711407519920031,NA,TRUE,FALSE
NA_230,tyrosyltyrosine,-0.2464415494927272,-0.3999160201799678,0.6949093586125565,0.8685687833278933,NA,FALSE,FALSE
NA_231,tyrosylvaline,0.8185543480451418,1.176939811523742,0.2577324937813227,0.463012314362889,NA,FALSE,FALSE
NA_232,undecanedioate,0.4987721978107198,1.459752128070995,0.1651797930452757,0.3269183404021083,NA,FALSE,FALSE
NA_233,uridine monophosphate (5' or 3'),0.7851477201931059,1.22064412418152,0.2412412517618546,0.4379220175294813,NA,FALSE,FALSE
NA_234,valerylcarnitine,-2.069686877133943,-4.985668287536549,1.675209797070378e-4,0.00251281469560556,TRUE,TRUE,TRUE
NA_235,valylalanine,-1.284889353125112,-2.553714812006632,0.02215835404956691,0.0751801298110306,NA,FALSE,FALSE
NA_236,valylarginine,-1.691237062432683,-2.715964736005744,0.01604540782443639,0.06017027934163648,NA,FALSE,FALSE
NA_237,valylaspartate,-1.294919923484167,-2.83674116493573,0.01259003739866165,0.04915288573450097,NA,FALSE,FALSE
NA_238,valylglutamate,-1.023937801812414,-2.347218897548533,0.033203022542074447,0.1006687385584172,NA,FALSE,FALSE
NA_239,valylglutamine,-0.9506119651960632,-2.181035659321802,0.0456758782448551,0.1282524660077212,NA,FALSE,FALSE
NA_24,1-stearoylglycerophosphoinositol,-2.195369112445289,-5.081013504667479,1.394719373216319e-4,0.00233820600803912,TRUE,TRUE,TRUE
NA_240,valylglycine,-1.755533478844309,-3.271934502996231,0.0052022499943528,0.02471697277656806,NA,FALSE,FALSE
NA_241,valylhistidine,-0.9870407224250328,-1.692439713643475,0.1114219053856335,0.2433351956697743,NA,FALSE,FALSE
NA_242,valylisoleucine,-0.4077360412964983,-0.7766155497327923,0.4495744865737849,0.6487530565748287,NA,FALSE,FALSE
NA_243,valylleucine,-0.1885185233194859,-0.3262837726190515,0.7487607150272091,0.9023120667346918,NA,FALSE,FALSE
NA_244,valyllysine,-0.8699930318227311,-1.900142279611414,0.07700012895678739,0.185190183566957,NA,FALSE,FALSE
NA_245,valylmethionine,-0.299429382148684,-0.3263754372463212,0.7486927561138104,0.9023120667346918,NA,FALSE,FALSE
NA_246,valylphenylalanine,-1.037822903402398,-1.713202504752278,0.1074587268514477,0.2382438732420923,NA,FALSE,FALSE
NA_247,valylserine,-0.4750497763433517,-1.006617580764216,0.3302332712948053,0.5503887854913422,NA,FALSE,FALSE
NA_248,valyltryptophan,-0.2964793431653994,-0.3978780108657823,0.6963788315453461,0.8685687833278933,NA,FALSE,FALSE
NA_249,valyltyrosine,-0.3829196582173539,-0.4136962069195886,0.6850068152362561,0.8600305830058721,NA,FALSE,FALSE
NA_25,10-heptadecenoate (17:1n7),0.3031647295402868,1.059331150344559,0.3063690731311728,0.5275593377074242,NA,FALSE,FALSE
NA_250,valylvaline,-1.268801385220486,-1.714255278929654,0.1072610932798503,0.2382438732420923,NA,FALSE,FALSE
NA_251,VGAHAGEYGAEALER*,1.420914151179433,2.328324817070074,0.03444010731959546,0.1027793778647613,TRUE,FALSE,FALSE
NA_26,10-nonadecenoate (19:1n9),0.5618039147589601,1.404256876359553,0.180802440054848,0.3493804058664696,NA,FALSE,FALSE
NA_27,13-HODE + 9-HODE,-0.5392747657903945,-0.9142427361774644,0.3751892415462367,0.5764363010279108,NA,FALSE,FALSE
NA_28,15-methylpalmitate (isobar with 2-methylpalmitate),0.3700700089790032,2.292020637911196,0.03693978846414898,0.1085344300235305,TRUE,FALSE,FALSE
NA_29,2'-deoxyadenosine 3'-monophosphate,-1.039708753729747,-1.917386775971602,0.074622662595725,0.182505379883321,NA,FALSE,FALSE
NA_3,1-docosahexaenoylglycerophosphocholine*,-1.292967588955818,-1.795609894079962,0.09292007350198464,0.2155505525603984,NA,FALSE,FALSE
NA_30,2'-deoxycytidine 3'-monophosphate,-2.220446049250313e-16,-4.786246162092285e-15,0.9999999999999962,1,NA,FALSE,FALSE
NA_31,2-arachidonoylglycerophosphocholine*,0.06311140808851337,0.08683587283628172,0.9319615522894624,1,NA,FALSE,FALSE
NA_32,2-arachidonoylglycerophosphoethanolamine*,-0.5888920337558644,-2.084566110193236,0.05479076856412995,0.1466231834814745,NA,FALSE,FALSE
NA_33,2-docosahexaenoylglycerophosphocholine*,-0.8077258869019645,-1.30981463622087,0.2101519021810532,0.3940348165894748,NA,FALSE,FALSE
NA_34,2-docosahexaenoylglycerophosphoethanolamine*,0.3061993662485399,0.4222383895065451,0.6788980565092704,0.8542425876606713,NA,FALSE,FALSE
NA_35,2-docosapentaenoylglycerophosphocholine*,0.00168552428138579,0.00267397544706139,0.9979020544133086,1,NA,FALSE,FALSE
NA_36,2-docosapentaenoylglycerophosphoethanolamine*,0.6863307298502166,1.321720162162048,0.2062537726338844,0.3880021465389904,NA,FALSE,FALSE
NA_37,2-eicosatrienoylglycerophosphocholine*,-0.4479377253473209,-0.6581079875356878,0.5205371147325708,0.7166815347767279,NA,FALSE,FALSE
NA_38,2-ethylhexanoate,0.5558740528341332,1.594013841474307,0.1319816079189758,0.2796636301628854,NA,FALSE,FALSE
NA_39,2-hydroxyacetaminophen sulfate*,1.387778780781446e-17,2.991403851307678e-16,0.9999999999999998,1,NA,FALSE,FALSE
NA_4,1-heptadecanoylglycerophosphoethanolamine*,-6.161284007721245,-8.011380433192798,9.03176174326916e-7,5.148104193663422e-4,TRUE,TRUE,TRUE
NA_40,2-hydroxyisobutyrate,-1.317623356102702,-3.680782330176897,0.00225722024012223,0.01398495148771387,NA,FALSE,FALSE
NA_41,2-hydroxypalmitate,0.3657185498420839,0.9546534263483862,0.3550295893530897,0.5668539661940089,NA,FALSE,FALSE
NA_42,2-linoleoylglycerol (2-monolinolein),0.7739736260191445,0.9459836180975716,0.3592900355304731,0.567115715148488,NA,FALSE,FALSE
NA_43,2-linoleoylglycerophosphocholine*,-0.6131841353648027,-0.7878191511641868,0.4431914267627548,0.64279672583911,NA,FALSE,FALSE
NA_44,2-linoleoylglycerophosphoethanolamine*,-2.559101202750207,-4.316751762254196,6.237483681968003e-4,0.00602604355715552,TRUE,TRUE,TRUE
NA_45,2-methoxyacetaminophen sulfate*,NA,NA,NA,NA,TRUE,NA,FALSE
NA_46,2-methylbutyroylcarnitine,-2.312629123505135,-6.805345484544909,6.246508977787854e-6,5.784386687555662e-4,TRUE,TRUE,TRUE
NA_47,2-myristoylglycerophosphocholine*,0.1859249822121198,0.3556391876663571,0.7271099815987523,0.8963580082715228,NA,FALSE,FALSE
NA_48,2-oleoylglycerol (2-monoolein),-0.01597354339449497,-0.02496171288051433,0.9804177041764142,1,NA,FALSE,FALSE
NA_49,2-oleoylglycerophosphocholine*,-0.6774752786816649,-0.9148443972900804,0.3748834647201553,0.5764363010279108,NA,FALSE,FALSE
NA_5,1-linoleoylglycerol (1-monolinolein),0.5028420312972023,0.9427845751295172,0.3608710036792152,0.567115715148488,NA,FALSE,FALSE
NA_50,2-oleoylglycerophosphoethanolamine*,-4.173457931546326,-5.686897589809148,4.472876963396531e-5,0.0014164110384089,TRUE,TRUE,TRUE
NA_51,2-oleoylglycerophosphoserine*,-0.5411843492943949,-0.9614375647239886,0.3517204117081609,0.5631478502068868,NA,FALSE,FALSE
NA_52,2-palmitoleoylglycerophosphocholine*,0.6143395557391842,0.9303498025602952,0.3670619504265822,0.5716538572217263,NA,FALSE,FALSE
NA_53,2-palmitoylglycerol (2-monopalmitin),-0.5268570188567852,-1.010941559967204,0.328226967437803,0.548649183107178,NA,FALSE,FALSE
NA_54,2-palmitoylglycerophosphocholine*,-0.6269633574341832,-1.099650924819911,0.2889847192308793,0.5037348316868537,NA,FALSE,FALSE
NA_55,2-palmitoylglycerophosphoethanolamine*,-6.6963860980664,-6.923941243254145,5.120936757978076e-6,5.784386687555662e-4,TRUE,TRUE,TRUE
NA_56,2-stearoylglycerophosphocholine*,-1.1068182163048,-1.720649487592532,0.1060675390283381,0.237092146063344,NA,FALSE,FALSE
NA_57,2-stearoylglycerophosphoethanolamine*,-3.632506025184173,-3.433081244998895,0.00374313775119487,0.01994007960916893,NA,FALSE,FALSE
NA_58,3-(cystein-S-yl)acetaminophen*,0,0,1,1,NA,FALSE,FALSE
NA_59,3-(N-acetyl-L-cystein-S-yl) acetaminophen*,8.881784197001252e-16,1.914498464836914e-14,0.9999999999999848,1,NA,FALSE,FALSE
NA_6,1-linoleoylglycerophosphoethanolamine*,-3.79663906440439,-6.261349483879552,1.592700461643354e-5,7.565327192805933e-4,TRUE,TRUE,TRUE
NA_60,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),0.7568428061380834,0.8810067339238844,0.3923443486838985,0.5928599584566189,NA,FALSE,FALSE
NA_61,3-hydroxydecanoate,-0.2069815150249484,-0.3657139527841915,0.7197334482939278,0.8932966881831733,NA,FALSE,FALSE
NA_62,3-hydroxyhippurate,-1.359685589688472,-1.122356109311531,0.2795232737505872,0.4925458403559155,NA,FALSE,FALSE
NA_63,3-hydroxyoctanoate,0.07868448578433918,0.1955993904261526,0.8475738564081015,0.9610242906633872,NA,FALSE,FALSE
NA_64,3-indoxyl sulfate,-0.03808483713497895,-0.07484089362252411,0.9413397610257732,1,NA,FALSE,FALSE
NA_65,4-hydroxyhippurate,-2.177881994937769,-3.115387544981927,0.00715825459340007,0.03238258030347651,NA,FALSE,FALSE
NA_66,5-methyluridine (ribothymidine),-0.1592717003893716,-0.9866733543854348,0.3396005482804408,0.5556226701812073,NA,FALSE,FALSE
NA_67,6'-sialyllactose,-1.081658112022695,-1.369477421287454,0.1911966721451416,0.3669431081573424,NA,FALSE,FALSE
NA_68,Ac-Ser-Asp-Lys-Pro-OH,-0.01665362954761184,-0.03349629732499777,0.97372471174813,1,NA,FALSE,FALSE
NA_69,alanylglutamate,0.7772669039959301,0.7032783384540237,0.4927574047767462,0.6884110802028072,NA,FALSE,FALSE
NA_7,1-myristoylglycerophosphocholine,-1.528737782364766,-2.815165183663171,0.0131490551978805,0.05098613239994482,NA,FALSE,FALSE
NA_70,alanylglycine,-0.6544346799342364,-1.333065799759859,0.2025930742485136,0.3823776566942145,NA,FALSE,FALSE
NA_71,alanylisoleucine,-1.939896690561291,-3.011667468581322,0.00883836866210759,0.03799932176094101,NA,FALSE,FALSE
NA_72,alanylleucine,0.1439612096726229,0.3312682572567472,0.7450684257235823,0.9023120667346918,NA,FALSE,FALSE
NA_73,alanylmethionine,-0.6381489608483293,-0.8232636325017987,0.4233770159279212,0.6251940390645468,NA,FALSE,FALSE
NA_74,alanylphenylalanine,0.05806198152924602,0.06399513544705532,0.9498272331415664,1,NA,FALSE,FALSE
NA_75,alanylthreonine,-0.3934876768734468,-0.5672819710546382,0.5789944080904972,0.7765336767331373,NA,FALSE,FALSE
NA_76,alanyltryptophan,-0.0033218335942422,-0.00358640963909389,0.9971861803602732,1,NA,FALSE,FALSE
NA_77,alanyltyrosine,-0.1661004222265166,-0.2134839788651934,0.8338515308305648,0.9597670418350503,NA,FALSE,FALSE
NA_78,alanylvaline,-1.596996775094199,-2.364954670120665,0.03208000498253854,0.09937827630460312,NA,FALSE,FALSE
NA_79,alpha-glutamyltryptophan,-2.125724844865598,-2.899466672309158,0.01109331364679334,0.04476192116110281,NA,FALSE,FALSE
NA_8,1-myristoylglycerophosphoethanolamine,-2.262767953964142,-2.972809778900608,0.0095630965941288,0.04037751895298828,NA,FALSE,FALSE
NA_80,alpha-glutamyltyrosine,-1.497147787873564,-1.640505941526886,0.1218957166903007,0.2612051071935015,NA,FALSE,FALSE
NA_81,alpha-hydroxyisovalerate,-0.02149483946536934,-0.05218683292004752,0.9590750694696992,1,NA,FALSE,FALSE
NA_82,arginylleucine,0.5621430986969616,0.3346622648054546,0.7425579808273759,0.9023120667346918,NA,FALSE,FALSE
NA_83,arginylmethionine,0.03242072018475106,0.04842766807007417,0.9620204536800612,1,NA,FALSE,FALSE
NA_84,arginylphenylalanine,0.1797746438073138,0.117284995088486,0.908205121928249,0.9980545575466708,NA,FALSE,FALSE
NA_85,arginyltyrosine,-0.2521142659548143,-0.3393306586836872,0.739109848156758,0.9023120667346918,NA,FALSE,FALSE
NA_86,arginylvaline,-0.5413950815982604,-0.9474486754337764,0.3585676091835914,0.567115715148488,NA,FALSE,FALSE
NA_87,aspartate-glutamate,-1.369223583144221,-3.280692882333411,0.00511006002611005,0.02468418826171808,NA,FALSE,FALSE
NA_88,aspartylleucine,-0.3995620315413465,-0.8979803784652156,0.383518490118077,0.5860738320839246,NA,FALSE,FALSE
NA_89,aspartylphenylalanine,-1.169072584716154,-1.511258473125615,0.1516990202870261,0.3077168738918323,NA,FALSE,FALSE
NA_9,1-oleoylglycerol (1-monoolein),0.01469470088318536,0.02246021894482168,0.9823797375639368,1,NA,FALSE,FALSE
NA_90,aspartyltryptophan,-2.41443238833778,-4.253063533745092,7.085763427739102e-4,0.00634937256640125,TRUE,TRUE,TRUE
NA_91,aspartylvaline,-0.4130406114492845,-0.486099412699843,0.6339886173245426,0.8157415617945581,NA,FALSE,FALSE
NA_92,atenolol,2.220446049250313e-16,4.786246162092285e-15,0.9999999999999962,1,NA,FALSE,FALSE
NA_93,C-glycosyltryptophan*,-0.3558769373152088,-1.938699281270713,0.07177580733818273,0.1778791747076702,NA,FALSE,FALSE
NA_94,catechol sulfate,0.165632262542099,0.5352599342657771,0.6003913478652358,0.7958676006585684,NA,FALSE,FALSE
NA_95,choline,-0.5230883814911801,-1.451026620513372,0.1675594075121719,0.3301690960882477,NA,FALSE,FALSE
NA_96,choline phosphate,0.01850854077279705,0.05079226494231537,0.960167673045618,1,NA,FALSE,FALSE
NA_97,cinnamoylglycine,-0.05591694437241523,-0.7830937362588012,0.4458766577685269,0.6450499871270567,NA,FALSE,FALSE
NA_98,cytidine 5'-diphosphocholine,-1.041096086426725,-2.657966430204203,0.01801570143899874,0.0649933532925904,NA,FALSE,FALSE
NA_99,dihydrocholesterol,-1.048129508655076,-1.813808080091318,0.08995406961193361,0.2110033731637949,NA,FALSE,FALSE
