Metabolite,Metabolite_Name,Log2FC,t.val,p.val,p.adj,top_bottom_percentage,Significant,Cluster_ChangedMetabolites
C02716,N-acetylglutamine,2.043268353050024,10.64996243601122,9.254025229583768e-21,7.326103306753817e-20,TRUE,TRUE,TRUE
C02727,N6-acetyllysine,-2.080622981162705,-16.14472185661616,1.430086325599875e-36,3.705223661781494e-35,TRUE,TRUE,TRUE
C02847,N-acetylalanine,-1.23493346080751,-12.48430037377492,4.985373366155925e-26,6.177527866758429e-25,TRUE,TRUE,TRUE
C02862,butyrylcarnitine,0.5296449562481206,2.986081221981761,0.00322831916515483,0.00514006124060965,NA,TRUE,FALSE
C02979,glycerol 2-phosphate,0.2407791661805832,1.553997193320863,0.1219804252570198,0.1521418870820597,NA,FALSE,FALSE
C03017,propionylcarnitine,-0.4002111634281417,-2.806340122000683,0.00557509863633406,0.00858866546678491,NA,TRUE,FALSE
C03137,N-acetyltryptophan,-0.4302288134341801,-0.9678788397294568,0.3344322792862789,0.385103836753897,NA,FALSE,FALSE
C03150,nicotinamide riboside*,0.2537487898086055,1.352930618960469,0.1778122065128598,0.2165661489579703,NA,FALSE,FALSE
C03242,dihomo-linolenate (20:3n3 or n6),0.01988347119296028,0.1745142246370647,0.8616618236696202,0.8865473637033998,NA,FALSE,FALSE
C03406,argininosuccinate,-0.5661116794763059,-1.580501916186255,0.1157864365340542,0.1453706361771165,NA,FALSE,FALSE
C03519,N-acetylphenylalanine,-0.5207119792719556,-3.432652358851942,7.450045152966925e-4,0.0013026152568071,NA,TRUE,FALSE
C03547,glycolate (hydroxyacetate)_2,-0.4167067677096213,-6.18134788006572,4.298114905695211e-9,1.262848193941376e-8,NA,TRUE,FALSE
C03594,7-beta-hydroxycholesterol,0.7072869819836013,2.833926895455572,0.00513517332079877,0.00793238155245339,NA,TRUE,FALSE
C03626,dimethylarginine (SDMA + ADMA),-1.861255913308896,-14.37802757738154,1.643960117424005e-31,3.346633096184581e-30,TRUE,TRUE,TRUE
C03672,3-(4-hydroxyphenyl)lactate,0.8138151738230232,5.459598797596391,1.603494682811427e-7,4.098618695975397e-7,NA,TRUE,FALSE
C03722,quinolinate,0.1950297320907677,0.8280672103634211,0.4087532557859785,0.4595450804694433,NA,FALSE,FALSE
C03793,N-6-trimethyllysine,-0.5945171385787018,-5.281965023253051,3.737360146616523e-7,9.222057504638176e-7,NA,TRUE,FALSE
C03794,adenylosuccinate,-0.3198619195312303,-1.920349600213188,0.05642962166467019,0.0734358090156667,NA,FALSE,FALSE
C03882,piperine,5.257483298255761e-4,0.00349950605916158,0.9972117649912472,0.999999999999846,NA,FALSE,FALSE
C04100,1-linoleoylglycerophosphocholine,-0.6680939519733593,-3.281677735581575,0.00124424953476027,0.00206770330849374,NA,TRUE,FALSE
C04148,phenylacetylglutamine,-3.431656466288974,-18.09756100510564,4.891476880501437e-42,2.534674383532563e-40,TRUE,TRUE,TRUE
C04230,1-stearoylglycerophosphocholine,-1.541589960741684,-6.5434639566636,6.320945462203653e-10,2.047124382645501e-9,NA,TRUE,FALSE
C04295,"4-androsten-3beta,17beta-diol disulfate 1*",-0.2180481723295581,-1.297682825807635,0.1960936081374166,0.2358087692791719,NA,FALSE,FALSE
C04545,N1-methylguanosine,-2.594526619900404,-17.2075871954427,1.447529177872989e-39,5.500610875917359e-38,TRUE,TRUE,TRUE
C04555,androsterone sulfate,-0.850683555606013,-4.269344335311184,3.199202903577467e-5,6.420935405067451e-5,NA,TRUE,FALSE
C04805,5-HETE,-2.170444006851525,-9.866213478589708,1.484348545413995e-18,9.614530350977011e-18,NA,TRUE,FALSE
C05010,histidylleucine,1.561058191002935,9.03522246593798,2.87240597021614e-16,1.502083855984587e-15,TRUE,TRUE,TRUE
C05145,3-aminoisobutyrate,1.803510076249266,7.232904440929675,1.393365112063088e-11,5.330322911919197e-11,NA,TRUE,FALSE
C05208,1-arachidonoylglycerophosphocholine*,-0.6631683463502751,-3.34387203690558,0.00100939046538797,0.00172261247087169,NA,TRUE,FALSE
C05282,gamma-glutamylglutamate,2.095406736506992,10.59172730806212,1.353551806312275e-20,1.015163854734206e-19,TRUE,TRUE,TRUE
C05283,gamma-glutamylglutamine,1.227506782551311,5.118490156595513,8.009157123687707e-7,1.90217481687583e-6,NA,TRUE,FALSE
C05345,fructose-6-phosphate,2.537776837007174,15.74283020269902,1.98879314253358e-35,4.723383713517252e-34,TRUE,TRUE,TRUE
C05382,sedoheptulose-7-phosphate,0.6418165524247204,3.917394708706789,1.279073777599093e-4,2.430240177438276e-4,NA,TRUE,FALSE
C05411,xylonate,-0.00905626603870157,-0.06667011053784876,0.9469199611937928,0.9603992488976192,NA,FALSE,FALSE
C05484,pregnen-diol disulfate*,-0.3925607203335814,-2.596220761147949,0.01022155806775033,0.01521224046636472,NA,FALSE,FALSE
C05512,2'-deoxyinosine,0.2132066882742822,1.306797096561924,0.1929855967043731,0.232561924146919,NA,FALSE,FALSE
C05519,allo-threonine,-0.5358129220939372,-2.223580757229553,0.0274484418117464,0.0380671820746848,NA,FALSE,FALSE
C05551,penicillin G,0.02039688804740858,0.5266880357013743,0.599073030759961,0.6467265672976852,NA,FALSE,FALSE
C05565,hydantoin-5-propionic acid,NA,NA,NA,NA,TRUE,NA,FALSE
C05570,ergothioneine,1.822444720719675,11.82299550314453,4.057656055969111e-24,4.205207185277078e-23,TRUE,TRUE,TRUE
C05576,"3,4-dihydroxyphenethyleneglycol",-1.457351852769543,-11.21904507700099,2.207077518440127e-22,1.935437208478265e-21,TRUE,TRUE,TRUE
C05584,vanillylmandelate (VMA),-3.264121202053393,-20.56067510607194,1.121827867283817e-48,1.065736473919626e-46,TRUE,TRUE,TRUE
C05793,L-urobilin,-0.7661127931260809,-4.516398091001088,1.148961910166374e-5,2.44368764475684e-5,NA,TRUE,FALSE
C05822,cytidine-3'-monophosphate (3'-CMP),-0.8777903404593875,-6.287406157114118,2.467886721215017e-9,7.442832968743704e-9,NA,TRUE,FALSE
C05828,1-methylimidazoleacetate,-0.947224606832637,-6.98220622383264,5.711290822131031e-11,1.99719985804582e-10,NA,TRUE,FALSE
C05842,N1-Methyl-2-pyridone-5-carboxamide,-0.6073943170978333,-4.678529234359136,5.738412129090491e-6,1.25321644198528e-5,NA,TRUE,FALSE
C05947,4-hydroxyglutamate,1.622237456329802,6.281969260172782,2.539429553518063e-9,7.61828866055419e-9,NA,TRUE,FALSE
C05953,prostaglandin A2,-0.3035601647900654,-2.696440142840749,0.00768878050714245,0.01165586406667871,NA,FALSE,FALSE
C05961,6-keto prostaglandin F1alpha,-0.5500952549709717,-3.532221507466072,5.261995279900082e-4,9.461631891302989e-4,NA,TRUE,FALSE
C05984,2-hydroxybutyrate (AHB),-0.05677040354318537,-0.4040232462053355,0.6866858499336886,0.7316092232938364,NA,FALSE,FALSE
C06104,adipate,-1.495228794996422,-7.019600775994573,4.635145105167942e-11,1.641014105556352e-10,NA,TRUE,FALSE
C06153,scyllo-inositol,-2.299672349842715,-11.46145233472858,4.452697764607437e-23,4.160717583321703e-22,TRUE,TRUE,TRUE
C06174,codeine,0.00987133595505196,0.6000921115951304,0.5492162763937185,0.6020255337392684,NA,FALSE,FALSE
C06218,maltopentaose,1.159375232230623,7.17593368535349,1.924293361701711e-11,7.168936053398531e-11,NA,TRUE,FALSE
C06423,caprylate (8:0),-0.3075621021059904,-2.999564440186421,0.00309550905651869,0.00495629259049341,NA,TRUE,FALSE
C06424,myristate (14:0),-0.1170534648258186,-1.925393666593065,0.05579133136245749,0.07306308518841866,NA,FALSE,FALSE
C06425,arachidate (20:0),1.092246256823043,7.038534314797649,4.169248857195079e-11,1.485294905375747e-10,NA,TRUE,FALSE
C06427,"linolenate [alpha or gamma, (18:3n3 or 6)]",0.6470875586519981,5.232280554202775,4.719641654934271e-7,1.149656300560912e-6,NA,TRUE,FALSE
C06428,"eicosapentaenoate (EPA, 20:5n3)",-1.01753509614882,-6.071659002512772,7.583927778537588e-9,2.172280820988154e-8,NA,TRUE,FALSE
C06429,"docosapentaenoate (n6 DPA, 22:5n6)",-1.144295223485012,-7.786766618209064,5.661215388847553e-13,2.390290941957855e-12,NA,TRUE,FALSE
C06527,quinidine,-0.02553865808618538,-0.4766334809595375,0.6342140292650872,0.6820792390209428,NA,FALSE,FALSE
C06804,4-acetamidophenol,-0.1927190401057843,-1.770337254116215,0.07840123334180228,0.1008774334194747,NA,FALSE,FALSE
C06834,lipitor,NA,NA,NA,NA,TRUE,NA,FALSE
C07041,hydrochlorothiazide,-2.55351295663786e-15,-1.934084962855879e-13,0.999999999999846,0.999999999999846,NA,FALSE,FALSE
C07073,lidocaine,0.0300825421770598,0.1308673545969393,0.896029620742164,0.9136616884132978,NA,FALSE,FALSE
C07151,metformin,-0.04079162049767781,-1.223875568594271,0.2226341311728463,0.2654842149969087,NA,FALSE,FALSE
C07187,venlafaxine,-0.0037522512671993,-0.2278013412733367,0.8200649608338059,0.8561117722990281,NA,FALSE,FALSE
C07202,metoprolol,-0.09627106074046732,-0.5581602184808021,0.5774439203262149,0.6257472140417158,NA,FALSE,FALSE
C07326,"1,5-anhydroglucitol (1,5-AG)",-0.1714592654915901,-1.108434233381036,0.2691858803018896,0.3170164292811509,NA,FALSE,FALSE
C07415,paroxetine,0.00256706510445807,0.190902150139075,0.848822166290526,0.8765011499739126,NA,FALSE,FALSE
C07480,theobromine,-0.2871913778081211,-1.923143684648041,0.0560752971081426,0.073141691880186,NA,FALSE,FALSE
C07572,citalopram,0.01701907196502361,0.6560547028305587,0.5126452013324381,0.5662941177509491,NA,FALSE,FALSE
C07588,2-hydroxyhippurate (salicylurate),-0.2495592599400165,-2.761893349340573,0.00635646076172501,0.00968765410209427,NA,TRUE,FALSE
C07589,celecoxib,-0.00597260290236267,-0.412583368897237,0.6804137482692267,0.7262843380401858,NA,FALSE,FALSE
C08257,quebrachitol,-0.07127677857969816,-0.3939461823567161,0.6940973817843232,0.7381259470467617,NA,FALSE,FALSE
C08261,azelate (nonanedioate),0.1499602805668189,1.710256483448564,0.08897961197952362,0.1137183381801086,NA,FALSE,FALSE
C08283,homostachydrine*,0.5658818287005576,3.376892105311719,9.022050591824248e-4,0.00155835419313327,NA,TRUE,FALSE
C08316,erucate (22:1n9),2.124692905087441,11.42592426050458,5.631732550419667e-23,5.177560570547111e-22,TRUE,TRUE,TRUE
C08322,myristoleate (14:1n5),-0.4585638875693235,-6.23554420532906,3.239317686342153e-9,9.616724381328268e-9,NA,TRUE,FALSE
C08323,nervonate (24:1n9),1.691009002959469,8.293368440006812,2.753834975181323e-14,1.286627816273241e-13,TRUE,TRUE,TRUE
C08362,palmitoleate (16:1n7),0.5013017006804689,5.54691165492275,1.050805189748494e-7,2.722540718893824e-7,NA,TRUE,FALSE
C08367,cis-vaccenate (18:1n7),0.5317983098414082,4.21968349515708,3.910668535884443e-5,7.713083271467586e-5,NA,TRUE,FALSE
C09213,tryptophan betaine,1.42256978603251,5.495701797027158,1.347109555210136e-7,3.458794803917917e-7,NA,TRUE,FALSE
C10172,stachydrine,0.3965266623941027,1.522328029367227,0.1297205727345632,0.1607407096928283,NA,FALSE,FALSE
C11301,glycolithocholate sulfate*,-0.4191180664927646,-3.451726172068669,6.9740083835778e-4,0.00122690888229609,NA,TRUE,FALSE
C11332,leucylleucine,1.398379111869556,5.342256967410715,2.810152811639582e-7,6.994703504954418e-7,NA,TRUE,FALSE
C12144,phytosphingosine,-0.1780897529715079,-1.074832530555067,0.2839201853145884,0.3302745012843171,NA,FALSE,FALSE
C12270,N-acetyl-aspartyl-glutamate (NAAG),-3.060730460322671,-23.98539295547969,2.261911704001609e-57,1.289289671280917e-54,TRUE,TRUE,TRUE
C12600,phenol red,-0.1553879569890801,-0.8168710541006233,0.4151058364022486,0.4657683597426805,NA,FALSE,FALSE
C12989,N2-acetyllysine,-0.08401715925238906,-0.3395903557332866,0.7345697073479882,0.7739459023814294,NA,FALSE,FALSE
C13857,1-arachidonylglycerol,-0.2560829167541661,-2.032468239298242,0.04360825242113101,0.05794103468541883,NA,FALSE,FALSE
C14152,beta-tocopherol,1.546163996344432,7.459708865382773,3.805441146655074e-12,1.516854163352022e-11,TRUE,TRUE,TRUE
C14732,5-oxoETE,-1.814777187030212,-10.65769879997274,8.797880608548066e-21,7.063087249116053e-20,TRUE,TRUE,TRUE
C16300,stearidonate (18:4n3),0.710890849974505,4.960088823727349,1.650384528129098e-6,3.871272349932452e-6,NA,TRUE,FALSE
C16513,"docosapentaenoate (n3 DPA, 22:5n3)",-0.01845758757666668,-0.1485973781090921,0.882041365328355,0.9026276090433796,NA,FALSE,FALSE
C16525,dihomo-linoleate (20:2n6),1.246870198036909,11.10958595832935,4.539522675197398e-22,3.861981977406743e-21,TRUE,TRUE,TRUE
C16526,eicosenoate (20:1n9 or 11),2.18870465358561,18.51400705492385,3.512367260883117e-43,2.224499265225974e-41,TRUE,TRUE,TRUE
C16527,adrenate (22:4n6),0.1100496316979718,1.109902413472053,0.268554379935605,0.3169275291165525,NA,FALSE,FALSE
C16533,docosadienoate (22:2n6),1.416065787835101,7.310466529134104,8.959464680987367e-12,3.474078141607346e-11,NA,TRUE,FALSE
C16534,docosatrienoate (22:3n3),1.098589445152091,9.094336971539336,1.984724277078927e-16,1.047493368458323e-15,TRUE,TRUE,TRUE
C16537,pentadecanoate (15:0),0.3209742276295273,3.477344565458157,6.379386453608402e-4,0.00113278824877158,NA,TRUE,FALSE
C16884,threitol,-1.216736930668362,-6.049425151054842,8.502714259902661e-9,2.423273564072259e-8,NA,TRUE,FALSE
C17337,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),1.466806107316597,8.480441170853037,8.838458781373127e-15,4.233547483514859e-14,TRUE,TRUE,TRUE
C18218,16-hydroxypalmitate,-0.3425140047652305,-3.311734133017212,0.001125029593355,0.00188607902415398,NA,TRUE,FALSE
C19891,chiro-inositol,-0.9170498835804256,-4.000933882416095,9.278638233910228e-5,1.79891965759484e-4,NA,TRUE,FALSE
C20522,imidazole propionate,-0.3605019063099006,-2.229396192156756,0.02705189070987667,0.03770067898442471,NA,FALSE,FALSE
NA_1,1-arachidonoylglycerophosphoethanolamine*,-1.262805915085625,-12.41854974429507,7.726305862269684e-26,9.264032686774174e-25,TRUE,TRUE,TRUE
NA_10,1-oleoylglycerophosphocholine,-1.819096970720012,-9.132795481953147,1.559777944569764e-16,8.467365984807288e-16,NA,TRUE,FALSE
NA_100,erythronate*,-0.1669193511220815,-1.31133002021934,0.191453506286102,0.2312044461505892,NA,FALSE,FALSE
NA_101,gabapentin,-0.05060704338133304,-1.420600211099734,0.1572011860093971,0.192698228011519,NA,FALSE,FALSE
NA_102,gamma-glutamylisoleucine*,-1.011106979989355,-6.120896547354763,5.881945278720021e-9,1.701882644096656e-8,NA,TRUE,FALSE
NA_103,gamma-glutamylleucine,-0.1174506072363911,-1.008698244422232,0.3145033501323657,0.3636245630333641,NA,FALSE,FALSE
NA_104,gamma-glutamylphenylalanine,-0.4563282480819556,-5.346151389915002,2.758665805871807e-7,6.896664514679518e-7,NA,TRUE,FALSE
NA_105,gamma-glutamylvaline,-0.19069755523052281,-1.170160796965037,0.2435174619701625,0.2885757865342882,NA,FALSE,FALSE
NA_106,"glutamate, gamma-methyl ester",-1.421301230877441,-8.66920571771647,2.779595103878836e-15,1.389797551939418e-14,NA,TRUE,FALSE
NA_107,glutaroyl carnitine,-0.9832224592419104,-6.408981937158167,1.297668626982142e-9,4.086580759004535e-9,NA,TRUE,FALSE
NA_108,glycocholenate sulfate*,-0.1486375276772046,-3.00839159065761,0.00301130261207835,0.00486213078869618,NA,TRUE,FALSE
NA_109,glycylisoleucine,-0.3579584163244955,-2.434339046562944,0.01591718698774093,0.02279597131410134,NA,FALSE,FALSE
NA_11,1-oleoylglycerophosphoethanolamine,-4.246848367446181,-21.88944420510894,3.982873325077218e-52,7.567459317646715e-50,TRUE,TRUE,TRUE
NA_110,glycyllysine,0.1515161734578057,0.6040113354641325,0.546613425699207,0.600326883715892,NA,FALSE,FALSE
NA_111,glycylmethionine,0.5691402564313738,3.805132970057646,1.953442360800394e-4,3.662704426500738e-4,NA,TRUE,FALSE
NA_112,glycylphenylalanine,0.7680600670886676,5.687197617233053,5.280794617023281e-8,1.400243735117697e-7,NA,TRUE,FALSE
NA_113,glycylproline,0.8340054993133209,6.917172245764548,8.199928719928577e-11,2.849975225828835e-10,NA,TRUE,FALSE
NA_114,glycylthreonine,-1.814371126434,-10.60588799088828,1.234055423926853e-20,9.505562049166301e-20,TRUE,TRUE,TRUE
NA_115,glycyltryptophan,0.07587779774225756,0.3715765817868198,0.7106548227213293,0.7529242545560552,NA,FALSE,FALSE
NA_116,glycyltyrosine,0.5670231181903216,4.832237287055391,2.924575667952435e-6,6.588964943608251e-6,NA,TRUE,FALSE
NA_117,glycylvaline,-1.398076564736742,-10.60252877547045,1.26141435622573e-20,9.586749107315549e-20,TRUE,TRUE,TRUE
NA_118,guanosine 5'- monophosphate (5'-GMP),1.620379263592112,5.61889597374014,7.392416090885938e-8,1.950776468428234e-7,NA,TRUE,FALSE
NA_119,histidylmethionine,0.7927044779004269,3.746544650501913,2.427716458103747e-4,4.478311913006913e-4,NA,TRUE,FALSE
NA_12,1-oleoylglycerophosphoinositol*,-1.507030918626165,-12.21051450976714,3.087571078360958e-25,3.450814734638718e-24,TRUE,TRUE,TRUE
NA_120,histidylphenylalanine,1.040245526874325,4.840832329141946,2.815136658340657e-6,6.36757101291339e-6,NA,TRUE,FALSE
NA_121,histidyltryptophan,0.6256475725757993,3.515351600145278,5.584233088666356e-4,0.00100094744042132,NA,TRUE,FALSE
NA_122,histidyltyrosine,0.6357789757417174,3.142353660859097,0.0019666974133096,0.00320290721596135,NA,TRUE,FALSE
NA_123,"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",0.7540986893042041,5.434628366279463,1.808047828326625e-7,4.600835991724002e-7,NA,TRUE,FALSE
NA_124,"Isobar: ribulose 5-phosphate, xylulose 5-phosphate",1.055976115378851,7.091366172765006,3.09986079291553e-11,1.118304210102438e-10,NA,TRUE,FALSE
NA_125,isobutyrylcarnitine,-0.958247250895124,-5.411529181206141,2.019786106281974e-7,5.094150799029758e-7,NA,TRUE,FALSE
NA_126,isoleucylalanine,0.5200354760894488,2.137938108875478,0.03390078636539379,0.04611801486461685,NA,FALSE,FALSE
NA_127,isoleucylarginine,-0.1925508333557157,-1.053201262440701,0.293691718257813,0.3409455792402309,NA,FALSE,FALSE
NA_128,isoleucylglutamate,-0.0640945684566534,-0.2174565624006171,0.8281043060265598,0.8613493694071881,NA,FALSE,FALSE
NA_129,isoleucylglycine,-0.4980567757428589,-2.946418446010805,0.00364994049004395,0.00574714386553882,NA,TRUE,FALSE
NA_13,1-oleoylglycerophosphoserine,-1.133774334215093,-9.567222449082108,1.002968791008613e-17,5.955127196613639e-17,NA,TRUE,FALSE
NA_130,isoleucylhistidine,-0.3539162324622643,-1.531276829591265,0.1274954281026125,0.1583276558137018,NA,FALSE,FALSE
NA_131,isoleucylisoleucine,0.6104019071073493,2.13505279010983,0.03413923580309694,0.0463318200184887,NA,FALSE,FALSE
NA_132,isoleucylmethionine,1.157546871624412,3.33389514913805,0.00104404457575501,0.00176589141893282,NA,TRUE,FALSE
NA_133,isoleucylphenylalanine,0.1644315074393439,0.3791526691186952,0.7050312746176732,0.7483572188679214,NA,FALSE,FALSE
NA_134,isoleucylserine,0.5428498490852227,2.779585067661101,0.00603425089876635,0.00924602960294845,NA,TRUE,FALSE
NA_135,isoleucyltryptophan,0.6393272405622212,2.088620512527709,0.03817995499257329,0.05144816630204912,NA,FALSE,FALSE
NA_136,isoleucyltyrosine,1.424657890730143,4.806119883219334,3.282975764456614e-6,7.281308115720897e-6,NA,TRUE,FALSE
NA_137,isoleucylvaline,-0.04557874617987262,-0.1954283375705918,0.8452829412980455,0.8760205027997926,NA,FALSE,FALSE
NA_138,isovalerylcarnitine,-1.80665487140184,-11.48377819850045,3.841433114143525e-23,3.649361458436349e-22,TRUE,TRUE,TRUE
NA_139,laurylcarnitine,1.43774575562976,7.797313244077764,5.320476878432024e-13,2.276089640909781e-12,TRUE,TRUE,TRUE
NA_14,1-palmitoleoylglycerophosphocholine*,-1.26194961916106,-6.3919149409012634,1.420825002214671e-9,4.425520498701434e-9,NA,TRUE,FALSE
NA_140,leucylalanine,0.8486367414310868,3.987884080212081,9.758989647784648e-5,1.879264898390962e-4,NA,TRUE,FALSE
NA_141,leucylarginine,0.5528650120622146,2.335415425439973,0.02064853407410498,0.0290608998079996,NA,FALSE,FALSE
NA_142,leucylasparagine,0.603621347135456,2.935829658423935,0.00377074372201156,0.00592100253869583,NA,TRUE,FALSE
NA_143,leucylglutamate,1.158950357185437,4.597276715263804,8.144005780881699e-6,1.738607975693846e-5,NA,TRUE,FALSE
NA_144,leucylglycine,0.8853362697907017,3.285073749859889,0.00123021224207684,0.00205035373679474,NA,TRUE,FALSE
NA_145,leucylhistidine,2.13444760879761,7.208285879867329,1.602216157397747e-11,6.088421398111437e-11,NA,TRUE,FALSE
NA_146,leucylmethionine,-0.7331651399741488,-2.580388410883631,0.0106839769531611,0.01581783600857618,NA,FALSE,FALSE
NA_147,leucylphenylalanine,1.021576106783718,2.591256251824511,0.01036458603292148,0.01538493239261782,NA,FALSE,FALSE
NA_148,leucylserine,2.221183933745818,6.348477120213348,1.788481652414161e-9,5.451521614310544e-9,NA,TRUE,FALSE
NA_149,leucyltryptophan,0.2189371889201686,1.227013492158261,0.2214554088781463,0.2646322496028163,NA,FALSE,FALSE
NA_15,1-palmitoleoylglycerophosphoethanolamine*,-2.502101630384103,-11.79261282267917,4.9641028370683e-24,5.052747530587377e-23,TRUE,TRUE,TRUE
NA_150,leucyltyrosine,0.6755879984223316,2.495626707006,0.0134934024181259,0.01967068894714006,NA,FALSE,FALSE
NA_151,lysylleucine,1.096126717186561,4.391681726960222,1.936706115475232e-5,4.028914181828037e-5,NA,TRUE,FALSE
NA_152,lysyllysine,-0.00528778727019391,-0.02519880292594626,0.979924923579398,0.9885968255579768,NA,FALSE,FALSE
NA_153,lysylmethionine,0.3253486353183619,1.435764862595234,0.1528431716398848,0.1877599306783068,NA,FALSE,FALSE
NA_154,lysyltyrosine,2.16473190404441,8.134391894864649,7.174609056828004e-14,3.220100127867687e-13,TRUE,TRUE,TRUE
NA_155,malonylcarnitine,-1.803041416848808,-13.230866234904,3.428133297232264e-28,4.885089948555976e-27,TRUE,TRUE,TRUE
NA_156,margarate (17:0),0.153713432290896,2.372541962832165,0.01874451014730173,0.02644646233653956,NA,FALSE,FALSE
NA_157,methionylalanine,1.857574677904212,5.3643502917493,2.529992136648828e-7,6.352843691144634e-7,NA,TRUE,FALSE
NA_158,methionylasparagine,0.5874827954717114,3.007507636931358,0.00301963912140079,0.00486213078869618,NA,TRUE,FALSE
NA_159,methionylaspartate,0.3322113006081038,1.519076403761235,0.1305365898046357,0.1614009895632156,NA,FALSE,FALSE
NA_16,1-palmitoylglycerol (1-monopalmitin),-0.4601134909394045,-3.210189352790698,0.00157666976768312,0.00257507669793519,NA,TRUE,FALSE
NA_160,methionylglutamate,0.5071315066086527,2.226805342108541,0.02722793903993037,0.03785347622624466,NA,FALSE,FALSE
NA_161,methionylglycine,1.200647236774562,4.664915257249285,6.086930619585679e-6,1.319220704625033e-5,NA,TRUE,FALSE
NA_162,methionylleucine,1.291269477956269,4.085093532365064,6.68117560942813e-5,1.313196585301391e-4,NA,TRUE,FALSE
NA_163,methionylphenylalanine,0.03111501428751895,0.07988316191610752,0.9364208892000808,0.9531426907929392,NA,FALSE,FALSE
NA_164,methylglutaroylcarnitine,-1.753041365081968,-7.440083262198669,4.261066634058378e-12,1.686672209314775e-11,NA,TRUE,FALSE
NA_165,methylphosphate,-0.714854115850397,-4.848105747240981,2.72563075515359e-6,6.189679404133652e-6,NA,TRUE,FALSE
NA_166,metoprolol acid metabolite*,-0.7357689875576465,-2.461271865952198,0.01480812682497339,0.02147743585301484,NA,FALSE,FALSE
NA_167,myristoylcarnitine,0.8305986380865957,3.802980905426628,1.969188379378755e-4,3.680122545068494e-4,NA,TRUE,FALSE
NA_168,N-acetylasparagine,0.7227048612751767,3.560890775537564,4.754123842077866e-4,8.630097420332432e-4,NA,TRUE,FALSE
NA_169,N-acetylglycine,0.04072042352350977,0.3553470527353809,0.7227548703672543,0.7643233322993227,NA,FALSE,FALSE
NA_17,1-palmitoylglycerophosphocholine,-1.809049280921214,-9.212982218369136,9.427994020518468e-17,5.217433584170414e-16,NA,TRUE,FALSE
NA_170,N-acetylisoleucine,0.2001591606003417,1.625022985054986,0.1059460617456278,0.1336045468916102,NA,FALSE,FALSE
NA_171,N-acetylserine,-0.979881211044717,-8.074949037265043,1.024272048889101e-13,4.491038983590674e-13,NA,TRUE,FALSE
NA_172,N-acetylthreonine,0.2281759193444467,1.789930644389414,0.07518327614156282,0.096955808598848,NA,FALSE,FALSE
NA_173,N-acetyltyrosine,-0.0958718439664763,-0.7954890778712527,0.4273999911348333,0.4786208152197544,NA,FALSE,FALSE
NA_174,N-acetylvaline,-0.2867658164426596,-1.867031739813608,0.06355926656439037,0.08233814077659661,NA,FALSE,FALSE
NA_175,N2-methylguanosine,-2.283037178713618,-13.95229188597678,2.7926477959579e-30,4.681791893223538e-29,TRUE,TRUE,TRUE
NA_176,"N2,N2-dimethylguanosine",-2.307187205501442,-20.28317904690907,6.05801547536453e-48,4.932955458511117e-46,TRUE,TRUE,TRUE
NA_177,N6-carbamoylthreonyladenosine,-1.356719235695037,-14.22067780836628,4.679638627168648e-31,8.891313391620432e-30,TRUE,TRUE,TRUE
NA_178,nicotinate adenine dinucleotide (NAAD+),NA,NA,NA,NA,TRUE,NA,FALSE
NA_179,octanoylcarnitine,1.179541674032918,6.159562603843454,4.813592931948392e-9,1.407050241646453e-8,NA,TRUE,FALSE
NA_18,1-palmitoylglycerophosphoethanolamine,-5.098777724037284,-22.56556398241764,7.616051537556692e-54,2.170574688203657e-51,TRUE,TRUE,TRUE
NA_180,oleoylcarnitine,1.466335479075765,4.895120762286593,2.210090161168692e-6,5.100208064235443e-6,NA,TRUE,FALSE
NA_181,ophthalmate,0.3640908331614059,3.972716379319446,1.034705340912621e-4,1.985798129024222e-4,NA,TRUE,FALSE
NA_182,p-acetamidophenylglucuronide,-0.2991308130689379,-2.498095217911825,0.01340306815216882,0.01958909960701597,NA,FALSE,FALSE
NA_183,palmitoyl sphingomyelin,-0.2434866214901981,-1.956751127807769,0.05195791379432282,0.0683972537246282,NA,FALSE,FALSE
NA_184,palmitoylcarnitine,0.9028658083151144,3.511418083473894,5.661988482978347e-4,0.00101170327125318,NA,TRUE,FALSE
NA_185,phenylalanylalanine,3.045145400337354,13.40081781023724,1.103138468065e-28,1.654707702097501e-27,TRUE,TRUE,TRUE
NA_186,phenylalanylarginine,0.2266456400747958,0.8638531733799635,0.3888436367130592,0.4388928176761262,NA,FALSE,FALSE
NA_187,phenylalanylaspartate,2.549256910122705,8.238587963252535,3.833677116015139e-14,1.776582078153357e-13,TRUE,TRUE,TRUE
NA_188,phenylalanylglutamate,1.563057094724782,6.505794089377328,7.738511451879962e-10,2.492063009927445e-9,NA,TRUE,FALSE
NA_189,phenylalanylglycine,1.491647352764472,7.315311766821147,8.715001580051056e-12,3.402432123718563e-11,NA,TRUE,FALSE
NA_19,1-palmitoylglycerophosphoinositol*,-2.243054302576244,-17.408914366167352,3.967660762747386e-40,1.7396666421277e-38,TRUE,TRUE,TRUE
NA_190,phenylalanylleucine,2.259473353757304,6.644437352205758,3.66287792194324e-10,1.213860706690492e-9,NA,TRUE,FALSE
