Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(DIAG-16094),log2(DIAG-16095),log2(DIAG-16104),log2(DIAG-16105),log2(DIAG-16154),log2(DIAG-16155),log2(DIAG-16174),log2(DIAG-16175),log2(DIAG-16192),log2(DIAG-16193),log2(DIAG-16272),log2(DIAG-16273),log2(DIAG-16324),log2(DIAG-16325),log2(DIAG-16348),log2(DIAG-16349)
cytidine 5'-monophosphate (5'-CMP),0.10527161500214176,-0.15707434652833627,0.20836543764354967,0.8377733494742199,0.9597670418350505,-6.487480776059498,0.7555097572776539,0.03137825650828418,0.41368289423508003,0.11159892792761895,0.12257068305231719,-0.754608998735556,-0.10690810143533219,-0.7445500264391948,0.2699092727126445,0.06267850684507241,-3.442975235488765,0.10639522475883331,1.1809657506920426,-0.48631522371393365,-0.02826333326376402,-0.004257899386381776
cytidine-3'-monophosphate (3'-CMP),-0.930612756861518,-1.185244654762269,-2.2395138138424686,0.040857556585799,0.11774732132728555,-4.261916386834133,-0.934196103777347,-1.9611761549202027,-1.9611761549202027,-0.14025939345404234,-1.9611761549202027,-1.9611761549202027,-1.9611761549202027,0.44047919284171716,-1.9611761549202027,-1.9611761549202027,-1.9611761549202027,-0.277478017533774,-1.9611761549202027,0.18644350794285455,-0.5031552322456615,-0.08516303568822634
"cytosine-2',3'-cyclic monophosphate",-2.3093937388901593,-0.9822494468319913,-4.07357074733899,0.0010167873389657657,0.007625905042243243,-0.7540747903742391,-2.6735731016412143,0.8533058620996423,-2.6735731016412143,0.009602290999818451,-2.6735731016412143,-2.6735731016412143,-2.6735731016412143,0.3605800325207191,-2.6735731016412143,0.4907036120683679,-2.6735731016412143,-0.06461418042295702,-0.7802621049844193,1.9194800542584285,-0.2738698153848663,0.48409481102190477
deoxycarnitine,0.2521062620445435,0.03628710772689772,1.2948613012921908,0.21513102502108597,0.40073426229417974,-5.681739496940311,0.24557719621207327,-1.1884763593282253,0.3764737651190778,-0.21889884059380865,0.17939766845765093,0.23622686249014233,0.10219451341963129,0.3660127273381596,-0.2679514009845467,-0.09305400596555424,-0.1445253012278941,-0.026866334669429035,0.4946951614808483,-0.03644153631878335,0.3128603075165154,0.24336930068450596
1-myristoylglycerophosphoethanolamine,-2.262767953964142,-1.6599739140027634,-2.972809778900608,0.009563096594128804,0.04037751895298828,-2.911033323640874,-2.791357890984834,2.2125419476169728,-2.791357890984834,1.453879425752787,-2.791357890984834,-1.8333308248369924,-2.791357890984834,-2.791357890984834,-2.791357890984834,-2.791357890984834,-2.791357890984834,0.9137583790097729,-2.791357890984834,1.3985052492464198,-2.791357890984834,-2.791357890984834
dihomo-linoleate (20:2n6),0.5071718502272269,-0.1108848338764503,1.012251361742973,0.3276209509879904,0.548649183107178,-5.993196389853672,1.3570581665259014,-0.08018399252160023,0.1876714797226653,-0.7269186253593888,-0.45746854518409996,-1.2051973872545103,0.9949265085936917,0.1511249463092987,0.5758283165631114,-0.6092552847249655,-2.7153626862311597,0.20344800679129224,1.569355468361615,-0.35244970449871416,-0.37039997845441935,-0.2963340306619226
dihomo-linolenate (20:3n3 or n6),-0.8353859307674842,-0.212815405149392,-1.7949630101574612,0.09302708057869827,0.2155505525603984,-4.991197010597182,0.23412235641417914,0.7063174754450335,-0.3457606203543938,0.03113119563222794,-0.7554514356224374,-0.002563059086051145,0.638318553125588,1.1585819801255346,-0.60388655512034906,-0.010779593495106578,-3.4020465074847177,0.2412105065163873,-0.033314093443721625,0.2807580038466188,-0.776048661779221,-0.7656360271098432
dihydrocholesterol,-1.0481295086550761,-1.0585461131006235,-1.813808080091318,0.08995406961193361,0.21100337316379492,-4.96221256351553,-0.9203959227590798,-2.273824464674906,-2.273824464674906,1.1326367206742458,-0.8775154566583454,-2.273824464674906,-2.273824464674906,0.8389469277151781,-2.273824464674906,-2.273824464674906,-2.273824464674906,0.7316846213305801,-0.6553464545835359,0.03953569461849205,-1.1123312467247102,-0.19718144049846098
dimethylarginine (SDMA + ADMA),-1.4684342086651019,0.15829655646138976,-3.4201704995675266,0.0038431968771202936,0.02025428570017223,-2.0402008022786315,-1.562047898926618,0.5065816324113879,-0.7561749604317325,1.184541193890705,-1.3202015011676822,-0.9697458591454005,-0.2109001220743376,0.8633937698730744,0.07813158946734158,1.3385305270561374,-0.9065588139025477,1.282200176146001,-1.1530871248852201,1.8620581549851267,1.2234744489515066,1.0725496911344943
dimethylglycine,-0.16811495123189948,-0.1740775370209895,-0.7163056358201836,0.48491114033340543,0.6807865763301505,-6.246862481224654,-0.12867991615796823,-0.45663280180234467,-0.5005689035249553,0.20270732862000604,-0.1522611986446846,0.43047797632801793,0.08414048062646058,0.25180390997858615,-0.35556223282291594,0.3876713415859086,-1.174917781512754,-0.029536514930530937,0.19162581460001887,-0.5114047864197802,-0.028856363658715568,-0.9952469446001805
docosadienoate (22:2n6),1.219610499687086,-0.23067608151048954,2.468230569927649,0.026222206789274456,0.08614466863369459,-3.8559411416389655,1.5862118144419568,-1.066666068204726,0.7453844988825895,-0.671439236323751,0.4603515024370639,-1.3886727333528976,0.6122751125441805,-1.183028455767412,1.231826207985529,-0.8415388753711319,-2.1893446720953436,0.029249321556369057,1.723973508693409,-0.6617798447865708,-1.1376446262249573,-0.9399747585821404
docosahexaenoate (DHA; 22:6n3),-1.900767219184064,0.05557568359207909,-5.352830780457158,8.32397204845728e-5,0.0018613161644873567,1.6838734802841193,-0.03396533137374929,1.6763283468507442,-1.6781411561366382,1.1561810700126425,-0.7055609869948113,0.4033429914213886,-1.0201560994389198,1.3331454728484304,-1.6083862343753443,0.6261952013190897,-2.0286635652494756,1.354873566840011,0.09617952667068343,1.5644445090602257,-0.17976956110137085,-0.06683681287964063
docosapentaenoate (n3 DPA; 22:5n3),-0.4775195707352708,0.04722843455924461,-0.9688101307438507,0.34814872000679187,0.560841136921199,-6.035280672516867,0.725001190265295,0.9865529222246483,-0.2717903821135906,0.1851523137677829,-0.10529474704528573,-0.1648423337054569,0.40229759972366336,1.0287791763336906,-0.4802930529008259,-0.4729216550992134,-2.8090135317134126,0.4535828973845071,1.5655265015620436,0.8572222365321903,-0.5586843842450135,-0.5856197980231088
docosapentaenoate (n6 DPA; 22:5n6),-0.6600153424565038,-0.02467451239809072,-1.0572648899306993,0.30728017564713134,0.5275593377074242,-5.947904032784133,-0.127045194800658,-2.9140859166758535,0.4108338598432025,1.8075976865967276,-0.7133955923915141,-0.07246910060075738,0.5628602844396651,2.6306757184960596,-0.38179142044527925,1.0932295488350352,-1.6175917086654745,0.5074689031325745,-0.48822635023182054,0.022749876861741198,-0.4831013467588639,-0.6325014460042361
docosatrienoate (22:3n3),0.15342674688741376,-0.16595717003959404,0.3132574825934476,0.7584398788705092,0.9060436735711996,-6.459054534357662,1.5875589375654717,-0.07757377468720397,0.3173573289934508,-1.0493076402243704,-0.5264250281924596,-0.5232222413747175,1.139736660302823,0.5696903723209907,-0.026559176433323773,-0.4926528866217328,-2.612813946416153,-0.3242888317078954,0.5294631637613181,-0.16935362702961496,-1.122268312348224,0.12534428145813664
1-oleoylglycerol (1-monoolein),0.014694700883185363,-0.41620210204313296,0.02246021894482168,0.9823797375639367,1,-6.509849910106503,0.18978914324651308,0.7603197490609052,-0.5591604587992574,0.2207063686821479,0.7427883751254187,-0.852839206425493,0.7309068433964677,1.3181450093772105,-0.8314426803382701,-2.963025515572161,-2.911228803467319,-0.05577423036044402,0.9834376511295643,-0.47262734092517084,-1.61592808310544,-1.3433004537147994
dodecanedioate,0.044869801245535745,-0.6304243152305073,0.13638672394999474,0.8933465631037355,0.9868363197076148,-6.500408277734077,0.39908685437989977,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,0.5326710432685908,0.7125544027876545,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,-1.0484032536408914,-0.6482156511868128,-0.5536569463059497,-0.04519621022258653
eicosapentaenoate (EPA; 20:5n3),-1.7847492431137053,0.24669129221533714,-3.499845935602539,0.003265821289586321,0.018072991602565078,-1.8835465845198236,-0.009229525996947385,1.871105162317267,-0.6260188867451534,1.0880465903044565,-0.8709042982508947,0.4855978794414772,-0.31918057536401323,1.480152908076238,-1.434745992425778,0.36170997680430167,-2.873650861019875,1.4531988473415844,1.382975953687831,2.454902323098886,-0.4147124486172962,-0.0821863772066896
eicosenoate (20:1n9 or 11),1.429625309935727,-0.11621250514224048,2.547078140569079,0.022450945821244194,0.07572212495922598,-3.7122156479249044,2.0589613210118047,-0.7868904131049765,0.8002393437448162,-0.7761005436428661,0.6902910358031984,-1.0357832641985,1.3758646254500668,-0.7974406019142013,1.3923525966290682,-1.1184230804114403,-2.6964799100980494,-0.2470134049490856,1.9272627420551833,-1.2693765631718466,-0.7596905559911017,-0.6171734094879177
ergothioneine,1.1596329715232088,-0.5431002523740653,1.701737636306567,0.10963165162304579,0.24073798878343083,-5.13170018003395,2.2007689258087235,-0.7080381700434945,1.0252698143154404,-0.7353074481205237,1.5502131280551206,0.2912758498814435,-0.45813431756592016,-2.016150140591633,-0.9477065383953478,-1.9324989514334285,-2.0122338412019363,-0.3776862050527248,1.2119958820106644,-0.6922101176726756,-2.276443185926431,-2.812718722052322
erucate (22:1n9),1.4790937854467872,-1.8834267195215368,2.40073217094821,0.029922893600055248,0.0937145568792939,-3.9775322172410865,0.3803205161520345,-2.933738557731279,-2.933738557731279,-2.933738557731279,0.07703786183124675,-2.933738557731279,-1.1827041997993746,-2.933738557731279,0.03268485770401708,-2.933738557731279,-2.933738557731279,-2.933738557731279,0.34283802292076954,-0.4476189938404921,-2.933738557731279,-2.933738557731279
erythritol,-0.9303874102497165,-1.101224176301951,-3.171701838471221,0.006382480534384414,0.02933882181128319,-2.526273040372846,-1.4883700398170057,-0.04310028665596007,-2.239075658330443,-0.5407068867349923,-2.007475180518305,-1.4499189007077584,-1.4363771574185782,-0.46803022703686703,-2.025323855798431,-0.7426489700740049,-2.2844053004354827,-0.24629107319376337,-0.29287812447554634,-0.6477635154507626,-0.7574377346206836,-0.949783909562631
erythronate*,-0.4113970100010364,-0.5321331820498778,-1.1754432773016898,0.25831213327613806,0.463012314362889,-5.821069239119526,-0.5979261994300881,-0.09318942809576078,-0.77050313295412165,-0.037114911771128134,-0.5656477287741501,-1.0780823433355562,-1.0633729901898303,-1.1968754853653574,-1.3660796815294016,0.21421186190966923,-2.1018334485165493,-0.7473300266151296,-0.03338200929276541,0.32810229486796844,0.5960916942837392,-0.0011993779895824361
ethanolamine,-2.6523647993350488,-0.8537197062689998,-4.2113424266159365,7.704501446484475e-4,0.006458185036023752,-0.48433592833990513,-1.2399170477914019,1.9750640751108712,-1.5650969359506313,1.9177368755612385,-2.703830426152051,-1.8742113794261217,-2.2980695276122716,1.481462217276735,-2.5504058762509048,0.6330638052908576,-4.166334277586435,0.4213111039899072,-1.5167305837153011,1.0929428085799888,-1.398832172433197,-1.8676679591952803
flavin adenine dinucleotide (FAD),-3.0551216859911445,-0.36274749918156146,-6.387841405011559,1.2765494920155916e-5,6.614847367717156e-4,3.5026493355779005,-1.7425789662738322,1.0620989105128869,-2.47030496689663,2.6888537575517217,-1.822896085450537,-0.13314106838897155,-2.47030496689663,0.5854423574596791,-2.47030496689663,1.3977514947836245,-2.47030496689663,1.5123093238752485,-2.47030496689663,1.0243019468465058,0.7945331487904463,1.1808900278713943
fructose,0.6086229285573562,-0.38713453489045985,1.6732773263361762,0.11519186278168334,0.25060825108992174,-5.173606231912856,-1.038388524455277,-0.7294471374852989,-0.49021498985573503,-1.0232316598355384,-0.2892806126751375,-0.4968650132647543,-0.23499660270647246,-1.411187759095067,-0.5016143170047657,-0.7186020397383548,-0.7595586580273969,-0.6416937686241041,1.9846425732533528,-0.44021649576073957,0.6668265665771781,-0.07032411954924712
1-oleoylglycerophosphocholine,-1.6885895712248602,0.31157549077419133,-2.271077607919324,0.03845825213795292,0.11184287611547532,-4.206954695012167,-1.707642288768316,2.9413621412108104,-0.14006860620193434,3.297658198920664,0.058995251209501304,1.6917789109947046,1.3560277136875696,0.8689293010008695,-2.401390872147119,-1.3096383336299509,-0.15911867175783778,1.7726420029661212,-0.34666660776629277,1.7444849119645411,-0.9218902769614806,-1.7602549223347894
fructose 1-phosphate,1.7763951942077394,-0.846246163649401,2.006071822906408,0.06341073096985347,0.1646587086309568,-4.656125901046833,1.9060616734878013,-4.075824085003446,-0.6649810240461778,-2.0406274751801816,0.0668483220113276,-1.71903418697361,0,-4.075824085003446,0.9784299570530831,-1.0189832562359296,-4.075824085003446,0.13207271610533777,2.4937618331039495,-1.0704634843223364,-0.368685208970788,-0.0068662294125534755
fructose-6-phosphate,1.0783204916520246,-0.38938837892493094,1.8955184015661082,0.07764908437348345,0.18596629450792254,-4.834378682091968,0.8782749070899669,-1.3321060586323838,0.27963531673480907,-1.023401739172404,1.5026539369422258,-1.7325337166380685,-1.224071252098428,-1.7784767550492928,1.0832971187336655,-0.9886389044731602,-2.3143952863164308,0.6064156955650383,1.6224150106607627,-1.2929452879794645,-0.6296348165379202,0.11329776837218905
fucose,-0.10707872800983986,-0.6283530066643307,-0.3241309656877978,0.750357395130699,0.9023285131318531,-6.455461368839825,-0.4020827285859549,-0.5718275866947772,-0.6487719725438812,0.31581892616135215,-1.187191294924435,-1.8541165068022445,0.34410242287833287,-0.9467857665516353,-1.5235747600323186,0.025537724390424926,-1.1009945634233438,-0.5896415267014091,-1.0037732494586646,-0.977494405076997,0.06714718073625993,0
fumarate,-2.656218928003553,-0.034729444082375056,-4.10273787990835,9.586738678274267e-4,0.007384379792724774,-0.6968812479961342,-1.9352054230876459,1.7821648798659606,-1.5536887105063364,2.361400621796208,-2.169504517120506,-1.1489766105551515,-1.4889368425175415,1.157303759983244,-1.507262834599824,2.1320855517998836,-3.690833127773776,2.0116144272889613,0.052808164829896136,0.9904967546808655,1.3899120261025186,1.0609507744952424
gabapentin,-4.440892098500626e-16,-1.128566355877268,-9.572492324184571e-15,0.9999999999999925,1,-6.510113269652192,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268,-1.128566355877268
galactose,-0.7347340372445019,-1.553252068810292,-1.4050435741958538,0.18057278044456854,0.34938040586646957,-5.543791862650297,-0.9463047509584591,-2.960069920673877,-2.960069920673877,-0.6725632611927733,-2.960069920673877,-2.3292611638223515,-0.916011955076115,-0.102747180856607,-2.960069920673877,-0.28017696410756565,-2.5430971487691476,-0.6742589999701676,-0.4718047809872802,-0.4096020584449242,-1.607524301647712,-2.05840085243606
gamma-aminobutyrate (GABA),-2.413529102777095,-0.12947965767851194,-3.387983549550804,0.0041044408154192295,0.020703816502557176,-2.1034023848820143,-0.3654959444406769,2.818008334068315,-2.269206164818929,2.097944128535104,-1.2803451589823502,-0.5842305187126332,-0.38442550464413233,1.7308981507710899,-1.0396276731132066,0.789939537799404,-5.172200482377083,0.686797215623315,-0.10872392315600303,1.3523822681118054,-0.06992882100409538,-0.2734599665161145
gamma-glutamylcysteine,-0.9748434680320919,-1.3323291881095993,-1.540930200536505,0.14436096702126247,0.2969526392728272,-5.362048727634839,-0.9000396595369505,-0.3542596118728107,-2.8280860921872546,0,-2.8280860921872546,-2.8280860921872546,-0.08356921679581861,-0.14447905545661247,-2.8280860921872546,-0.3360998165999533,-2.8280860921872546,-2.8280860921872546,-1.0010968650926266,1.309070222934393,-1.260957266830749,-1.5773191873789332
gamma-glutamylglutamate,2.283530154705856,-0.14371823591554336,2.621686656544418,0.01936478216835289,0.06771733641693956,-3.574675713816885,1.9683248829120739,-0.26638708218597246,2.8064414069386734,-0.8516879986735665,3.2685724281545045,-3.11233748479902,2.617556621276492,0.23437378387180838,-0.5238713571496276,-0.06931109996242597,-3.11233748479902,-1.8585201227842827,1.2537085636630385,-3.11233748479902,-0.2940203294970562,-1.2476590168152926
gamma-glutamylglutamine,1.4848177534821407,-1.1000182179443527,1.7515696887401933,0.10045847870393988,0.2268132105914133,-5.057201828427784,0.1333570359222754,-2.7629747925370736,1.14978483227931,-1.297750280586197,2.305531081217648,-2.7629747925370736,2.3087805273849127,-0.9190395048004794,-2.7629747925370736,-2.7629747925370736,-0.46940382881918186,-2.7629747925370736,-2.7629747925370736,-1.6015664417466018,-2.7629747925370736,0.130838639798186
1-oleoylglycerophosphoethanolamine,-4.924229128554142,0.9140185040252469,-6.752640792945823,6.827322701099792e-6,5.784386687555662e-4,4.105388677660165,-2.8274510400468253,3.825507337513411,-2.6066145539187926,3.2625735715117115,-1.4102710230765878,2.5804038436276557,0.9764032313938189,4.705703044860336,-2.494791972059184,3.764322054751474,-3.7311296897261985,3.1248415901136526,-1.681968977993299,4.40082951304801,1.3910555434124743,1.3448835909922932
gamma-glutamylisoleucine*,-0.9976121417503864,-0.4173912046479681,-1.5714645548317474,0.13712512694430884,0.28862905693322205,-5.31953889773283,0.4353811012909317,1.5153067409969783,-2.1506251764170954,1.024809715073212,-0.7862010815381034,-2.1506251764170954,0.0373470767506175,1.064682156814938,-1.0874604968728028,0.17914539380294084,-2.1506251764170954,0.6250076470816927,-2.1506251764170954,-2.1506251764170954,0.5232307254353522,0.5436176288822306
gamma-glutamylleucine,0.15073109314221442,0.17044608824963403,0.5476206937291531,0.5920852124126905,0.7903713608319287,-6.3551436227046825,1.1753393621647716,0.5347578734890859,0.08319021685076798,0.11396581331924534,0.3730980311102023,-0.8947751818905328,0.6232301005661518,0.972761754685099,0.44480274375744555,-0.18748205968029993,-0.7958442552247027,-0.08323446330975763,-0.10640790836902843,0.21769974855025973,0.1690847877103221,0.08695084826511461
gamma-glutamylphenylalanine,-0.6443256825075125,-0.038237950131290964,-2.8502909077471363,0.01225088793102112,0.048158662901255436,-3.1452594444471353,0.2948612637809193,0.5501224827418656,0.15400503015562667,0.17465313216351455,0.025785744922719532,-0.24449024272234604,-0.3137155290748216,0.4631808974022548,-0.4504905078598995,0.16907580568369934,-0.8760742874413628,0.2448980162594508,-1.5006423844059322,0.4573915176266133,-0.2169356611576271,0.45656751982467003
gamma-glutamylvaline,-0.1041055329089626,-0.2638686774645875,-0.17840679682475047,0.8608135523537173,0.9716113363200372,-6.493514476529335,1.1442428499957482,0.9908024166407853,0.5481939355803793,-0.1456005345500618,-0.26566365936372,-0.5534134440011879,0.8759050650161665,0.9259576557268904,0.9439520737224845,0.006642721297031633,-1.9246672721012028,-0.97009909136426975,-1.9246672721012028,-1.9246672721012028,-1.9246672721012028,-0.024149739728834305
gamma-tocopherol,2.934780581031849,-0.8418252211633035,3.7336888564159847,0.0020264587549675855,0.013061734539715803,-1.4228393675244657,2.4183686205327937,-2.2648937947501384,1.518777833754225,-1.3140293613516554,0.33201355459662957,0.039268967695000136,-0.46464772317233394,-4.896855565875891,1.0876149102657409,-1.3876795877080819,0.5112899052854691,-2.2173767243469427,1.844681312916512,-4.896855565875891,-2.2435778593580693,-1.5353024612202213
glucarate (saccharate),-0.9044858681310394,-0.8010860223161811,-2.320073223669036,0.034993882990904716,0.10388809012924838,-4.120930212512578,-1.4591038034358468,0,-2.4143605532505648,-0.11401650706846049,-2.301578802909692,-0.9962970300258015,0.38953046860546314,0.09656412605724864,-0.8348997349833617,-0.4418675790142065,-0.7641700254603971,-0.6473454160126975,-0.22768864636864214,-0.2759382758080714,-2.4143605532505648,-0.41184402413330284
gluconate,-1.2244549787377388,0.09033621968496007,-4.040259060919122,0.0010875597171329783,0.007966915721597696,-0.8194465867698337,-1.145442549467126,0.5100545078250411,-0.6055473206863052,1.0788461659463464,-0.3304597627361201,0.2373801576531504,0.6944113242829867,1.874930313142524,-0.05933107228208308,0.8038502783349569,-1.0426707678237461,0.7139939996471871,-1.0521049749387437,0.6225846247778981,-0.6339850338201374,-0.22113037489646797
glucose,1.087631678884171,-0.177660289217617,1.947407379716318,0.07064109870184378,0.17583155572074652,-4.751446353534571,-0.18269928739059643,-1.6946761380170923,-0.2965182948952225,0.11675864916288232,0.3944340204934671,-0.8843807395995777,1.3489677456244986,-0.17838283873550034,-0.6331434754912425,-1.9986617998309415,-0.046284792271813674,-2.6696848422221375,1.0140574385528942,-0.3140670258129347,1.3304310471737637,1.8512857057776813
glucose 1-phosphate,1.827982517283991,-1.2954128686466924,2.1166103381123715,0.05159185769314616,0.14070506643585315,-4.472286621557448,1.1691701141743007,-0.3261107543558006,0.4315812426270407,-0.4483688174541343,-0.3195082012178829,-0.18750834638835165,1.8841391550353208,-3.3426490200222436,-0.2856973252625995,-3.3426490200222436,-3.3426490200222436,-3.3426490200222436,0.7542401746507343,-3.3426490200222436,-3.3426490200222436,-3.3426490200222436
glucose-6-phosphate (G6P),1.2057233457979362,-0.5190932215661223,2.4287243424598053,0.028331718996691305,0.09021832306208963,-3.9272764758118086,0.43633563467854986,-1.378325527596367,0.5710874779175922,-0.472407145096628,1.834764198585775,-0.6583443746107137,-1.190137792958361,-1.2514941128405332,0.7534710423066445,-1.4959674825857294,-1.8594359651569403,-1.9205106080899146,1.4077024365281574,-1.0089812631989532,-1.2836394212386502,-0.7896086417018849
1-oleoylglycerophosphoinositol*,-1.918544923419382,-0.002916582474091262,-5.55313891493636,5.7255114562961175e-5,0.0014911510710003378,2.0480150580966177,-0.5912142401003334,1.7024882217790274,-1.325506806813347,0.10732095635807715,-1.1345625598954312,0.8658760673991881,-0.584797321595299,1.62681523973635,-2.018550627203005,0.7982728655808657,-1.7639054213621221,1.5709811394977446,-0.3751373575962347,1.0921600692834024,0.09616198109551208,-0.11306752574985524
glucuronate,-3.526385808013166,-1.1322613191438131,-4.234679270070263,7.351905076885659e-4,0.006349372566401251,-0.438758959765452,-2.6526110048728753,1.1983030388928904,-4.160440231448992,2.5040749887304243,-3.069342887972236,-1.264730858076546,-4.160440231448992,0.4504305593345565,-2.6814089641918937,1.4178184972544086,-4.160440231448992,-0.3040703080946212,-4.160440231448992,-0.6503674975250275,1.8814899976297998,1.6959942583860785
glutamate,-0.12520328905117642,-0.10141457814862195,-0.6530023787338692,0.5237323071573898,0.7187951708950163,-6.2906993419571196,-0.14265910647394334,0.14083230602937474,-0.3904851918516673,0.11757137779482243,-0.11731156758933439,-0.16390135808405376,0.1758707425006509,0.11377916523384526,0.2716527601735866,0.09828344803942936,-1.2037843574130211,-0.057884155820369716,0.3098618577490425,0.001826737622737645,-0.21527491848899513,-0.5610109898000559
"glutamate, gamma-methyl ester",-2.1154023936563897,-0.11787557349138109,-4.222161291051586,7.538942385209006e-4,0.006413727103834527,-0.4632021925578318,-0.0638192734444091,2.538388423482284,-1.4501475163923014,0.7075159562427908,-1.6358624026851838,-0.031351820858494285,-0.06672348451283869,1.6260634029760563,-2.555867285079918,0.4369325635735413,-2.8285881860738558,0.7936079389006843,-1.1144475007258712,1.3540492555725312,0.3108414863577658,0.09339926680512087
glutamine,0.48916258292566417,0.04917876307875689,2.6416806522264986,0.018609698790958095,0.06653492856407184,-3.537579436524808,-0.15664802594898508,-0.36203184844743613,0.16229383654145324,-0.7047495281237449,0.5429424554869344,0.07902509622639063,1.0538502242393852,-0.2704272179330278,-0.07275129301150757,-0.2821492304053519,0.5212598371257763,-0.3634807072888373,-0.09698333189969438,0.04967815982675408,0.3961167337993499,0.2909150490726515
glutarate (pentanedioate),-0.5250081735239793,-0.8491602118148766,-0.8551228134902311,0.4060628958923448,0.6048772472912842,-6.137652567092461,-1.5319735378019408,1.1223904463954804,-1.3077763648286347,0.5878238918070439,-0.7599104127313313,-0.9476314081010627,-2.6931451694326807,-2.6931451694326807,0.12852173265840597,0.7268904927106931,-2.6931451694326807,-0.43909921881053127,0.14099455317114634,-2.060601889069744,-0.17688002021721486,-0.9898761459222927
glutaroyl carnitine,-1.5367094218138546,-0.9513686942330347,-3.328781369943046,0.004632104053873623,0.02276120095437901,-2.2194963522653266,-2.160356389264509,0.226190361974741,-2.160356389264509,0.7535463481179601,-0.7956489055326451,-1.1910433393380235,-2.160356389264509,0.5102348202669732,-2.160356389264509,-0.5391819620407662,-2.160356389264509,-2.160356389264509,-2.160356389264509,0.7270299552884939,0,0.20946833838627227
"glutathione, oxidized (GSSG)",3.1309247473008037,-4.437772888088626,2.702970885255077,0.016467847897018523,0.06135080589085332,-3.423276915989109,-6.003235261739027,-6.003235261739027,0.6057759234761995,-6.003235261739027,-0.2858855124736019,-6.003235261739027,-0.2538110827567508,-6.003235261739027,-6.003235261739027,-6.003235261739027,0.9683776032044659,-6.003235261739027,-6.003235261739027,-6.003235261739027,-6.003235261739027,-6.003235261739027
"glutathione, reduced (GSH)",1.568551207033655,-3.110959062566099,1.9093485788311877,0.07572253027342621,0.18288916210107176,-4.8124042303718415,-4.212607657339964,-1.6736237272836636,1.0237045940140836,-4.212607657339964,-4.212607657339964,-4.212607657339964,-0.7199582765689376,-4.212607657339964,-4.212607657339964,-4.212607657339964,-2.2495341272706337,-4.212607657339964,0.1827507667911653,-4.212607657339964,-4.212607657339964,-4.212607657339964
glycerate,-0.790501435144441,-0.13226954263088106,-2.3507659867136073,0.032975497829397946,0.10051354953345898,-4.066617708533691,-1.3320334150117616,0.23409046492236008,-0.10136596528302559,0.44146966873927057,-0.2951174145149572,-0.9072729604599349,-0.8582114840711487,0.3545988487459648,-0.15963909284208946,-0.2841329802873968,-1.887516037522872,0.6058944211957408,0.024956480691912943,0.8437322546763604,0.388764846929129,0.8154696819983506
glycerol,-0.8985017637970678,-0.6896323032732207,-1.988458572332008,0.06550754351535373,0.16669330269531976,-4.6849141386692725,-0.06443313842173155,0.548810443899336,-1.1695986286088458,0.5145636510110665,-1.855060871907222,-1.97162321996711,-0.5322197069312982,0.5430048381246233,-1.4145605269737322,-0.16226984880517376,-2.711171346438338,0.2102404724494298,-0.17363985072639068,-0.15443528211061217,-1.1903814113664797,-1.4513424255990528
1-oleoylglycerophosphoserine,-1.7468916759880022,-0.2462670288286874,-3.88031896349963,0.0015038051662304552,0.01045327981404097,-1.1339407369869878,0.0560923735742468,1.7458134344369602,-1.7781154967167678,0.5125829012367465,-1.2598236567304961,0.4642082039329761,-0.1121441170366704,1.9065223728468605,-1.9744098334281548,0.115021253740959,-2.0822612152541176,0.9533837046538945,-0.6036453875592999,0.6517685827120872,-1.2033956014302496,-1.331869980237973
glycerol 2-phosphate,-0.07011543037105794,-0.3169692069416291,-0.17192522197309676,0.8658163532349336,0.9734030006783276,-6.494697445046388,0.17127985720144584,0.21022550770346243,-0.3977882933352328,0.09837104488051863,-0.43593991794944986,-0.6638126045436156,0.7026185391267653,-0.3984327852114363,-0.9017205950201042,-0.2527930827953175,-2.715751214382195,-0.06902806618728165,0.8657541518944637,-0.3207131360449906,-0.10466790455295802,-0.8591088118501404
glycerol 3-phosphate (G3P),-0.7181825285846567,0.02278407401186661,-1.1435990513994356,0.2708833131578259,0.4810077523363263,-5.856353755500252,0.09647776880556302,0.7042274757440063,0.38909207598120277,1.987444936006252,-0.3236170363087127,-0.05860818391224033,0.348895249353927,0.24261469981334574,-0.11645112477290749,-0.11081930950312523,-4.285206746927132,-0.44488278896099737,0.4539715846775353,1.025105358093497,0.7463807069468302,-0.2900794808471784
glycerophosphoethanolamine,-2.017440141219032,-0.25886590047380825,-2.87831766973913,0.011577429160565122,0.046147794556098735,-3.0918994946144855,-1.259074166168617,1.8833439799463358,-2.245109078119006,0.4894730598315212,-0.3667120199845553,0.45046223297023374,0,1.1985211842733323,-2.621745865299383,0.9373609660972749,-3.8306188367783838,-1.4897672055903415,-1.6549488680337805,0.8952343631790161,1.8375210657171313,1.6342047803782902
