feature,term,UniqueGene
HMDB0000172,Tryptophan metabolism,In multiple Pathways
HMDB0000172,Lysine Metabolism,In multiple Pathways
HMDB0000172,Cysteine Metabolism,In multiple Pathways
HMDB0000172,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000172,Tyrosine metabolism,In multiple Pathways
HMDB0000167,Histidine Metabolism,In multiple Pathways
HMDB0000167,Tryptophan metabolism,In multiple Pathways
HMDB0000167,Lysine Metabolism,In multiple Pathways
HMDB0000167,Methionine Metabolism,In multiple Pathways
HMDB0000167,Tyrosine metabolism,In multiple Pathways
HMDB0000161,Tryptophan metabolism,In multiple Pathways
HMDB0000161,Methionine Metabolism,In multiple Pathways
HMDB0000161,Tyrosine metabolism,In multiple Pathways
HMDB0000517,"Valine, Leucine and Isoleucine Metabolism",In multiple Pathways
HMDB0000517,Histidine Metabolism,In multiple Pathways
HMDB0000517,Phenylalanine metabolism,In multiple Pathways
HMDB0000517,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000517,Tryptophan metabolism,In multiple Pathways
HMDB0000517,Lysine Metabolism,In multiple Pathways
HMDB0000517,Cysteine Metabolism,In multiple Pathways
HMDB0000517,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000517,Methionine Metabolism,In multiple Pathways
HMDB0000517,Tyrosine metabolism,In multiple Pathways
HMDB0000687,Tryptophan metabolism,In multiple Pathways
HMDB0000687,Cysteine Metabolism,In multiple Pathways
HMDB0000687,Tyrosine metabolism,In multiple Pathways
HMDB0000641,Tryptophan metabolism,In multiple Pathways
HMDB0000641,Methionine Metabolism,In multiple Pathways
HMDB0000641,Tyrosine metabolism,In multiple Pathways
HMDB0000177,Cysteine Metabolism,In multiple Pathways
HMDB0000177,Methionine Metabolism,In multiple Pathways
HMDB0000883,Histidine Metabolism,In multiple Pathways
HMDB0000883,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000883,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000883,Tryptophan metabolism,In multiple Pathways
HMDB0000883,Lysine Metabolism,In multiple Pathways
HMDB0000883,Cysteine Metabolism,In multiple Pathways
HMDB0000883,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000883,Tyrosine metabolism,In multiple Pathways
HMDB0000182,Tryptophan metabolism,In multiple Pathways
HMDB0000182,Cysteine Metabolism,In multiple Pathways
HMDB0000182,Methionine Metabolism,In multiple Pathways
HMDB0000182,Tyrosine metabolism,In multiple Pathways
HMDB0000696,Histidine Metabolism,In multiple Pathways
HMDB0000696,Tryptophan metabolism,In multiple Pathways
HMDB0000696,Lysine Metabolism,In multiple Pathways
HMDB0000696,Cysteine Metabolism,In multiple Pathways
HMDB0000696,Tyrosine metabolism,In multiple Pathways
HMDB0000929,"Valine, Leucine and Isoleucine Metabolism",In multiple Pathways
HMDB0000929,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000929,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000929,Lysine Metabolism,In multiple Pathways
HMDB0000929,Cysteine Metabolism,In multiple Pathways
HMDB0000929,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000929,Methionine Metabolism,In multiple Pathways
HMDB0000123,Tryptophan metabolism,In multiple Pathways
HMDB0000123,Cysteine Metabolism,In multiple Pathways
HMDB0000123,Tyrosine metabolism,In multiple Pathways
HMDB0000259,Tyrosine metabolism,Unique
HMDB0000492,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0000678,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0000339,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0000251,Taurine and hypotaurine metabolism,In multiple Pathways
HMDB0000251,beta-Alanine metabolism,In multiple Pathways
HMDB0000492,Taurine and hypotaurine metabolism,In multiple Pathways
HMDB0000492,beta-Alanine metabolism,In multiple Pathways
HMDB0000056,Taurine and hypotaurine metabolism,In multiple Pathways
HMDB0000492,Arginine and Proline Metabolism,Unique
HMDB0000064,Arginine and Proline Metabolism,Unique
HMDB0000177,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0000214,Lysine Metabolism,In multiple Pathways
HMDB0000214,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000719,Lysine Metabolism,In multiple Pathways
HMDB0000719,Arginine and Proline Metabolism,In multiple Pathways
HMDB0003406,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0003406,Cysteine Metabolism,In multiple Pathways
HMDB0003406,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000719,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000904,Lysine Metabolism,In multiple Pathways
HMDB0000904,Phenylalanine metabolism,In multiple Pathways
HMDB0000904,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000904,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000904,"Valine, Leucine and Isoleucine Metabolism",In multiple Pathways
HMDB0000214,Phenylalanine metabolism,In multiple Pathways
HMDB0000214,Alanine and Aspartate Metabolism,In multiple Pathways
HMDB0000214,"Valine, Leucine and Isoleucine Metabolism",In multiple Pathways
HMDB0000162,Tyrosine metabolism,In multiple Pathways
HMDB0000162,Tryptophan metabolism,In multiple Pathways
HMDB0000719,Tyrosine metabolism,In multiple Pathways
HMDB0000719,Tryptophan metabolism,In multiple Pathways
HMDB0000883,Glutamate metabolism,In multiple Pathways
HMDB0000929,Glutamate metabolism,In multiple Pathways
HMDB0000517,Glutamate metabolism,In multiple Pathways
HMDB0000719,Glutamate metabolism,In multiple Pathways
HMDB0000172,Glutamate metabolism,In multiple Pathways
HMDB0000904,Glutamate metabolism,In multiple Pathways
HMDB0000094,Glutamate metabolism,In multiple Pathways
HMDB0000094,"Valine, Leucine and Isoleucine Metabolism",In multiple Pathways
HMDB0000094,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000214,Cysteine Metabolism,In multiple Pathways
HMDB0000904,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000904,Cysteine Metabolism,In multiple Pathways
HMDB0000719,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000719,Cysteine Metabolism,In multiple Pathways
HMDB0000586,"Transport, Golgi Apparatus",Unique
HMDB0062801,Bile Acid Biosynthesis,In multiple Pathways
HMDB0062801,Eicosanoid Metabolism,In multiple Pathways
HMDB0062801,Tyrosine metabolism,In multiple Pathways
HMDB0062801,Steroid Metabolism,In multiple Pathways
HMDB0000125,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000125,Eicosanoid Metabolism,In multiple Pathways
HMDB0000125,Tyrosine metabolism,In multiple Pathways
HMDB0000125,Steroid Metabolism,In multiple Pathways
HMDB0000619,Eicosanoid Metabolism,In multiple Pathways
HMDB0000619,Tyrosine metabolism,In multiple Pathways
HMDB0000619,Steroid Metabolism,In multiple Pathways
HMDB0000951,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000951,Eicosanoid Metabolism,In multiple Pathways
HMDB0000951,Tyrosine metabolism,In multiple Pathways
HMDB0000951,Steroid Metabolism,In multiple Pathways
HMDB0000248,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000248,Eicosanoid Metabolism,In multiple Pathways
HMDB0000248,Tyrosine metabolism,In multiple Pathways
HMDB0000248,Steroid Metabolism,In multiple Pathways
HMDB0000036,Eicosanoid Metabolism,In multiple Pathways
HMDB0000036,Tyrosine metabolism,In multiple Pathways
HMDB0000036,Steroid Metabolism,In multiple Pathways
HMDB0000761,Eicosanoid Metabolism,In multiple Pathways
HMDB0000761,Tyrosine metabolism,In multiple Pathways
HMDB0000761,Steroid Metabolism,In multiple Pathways
HMDB0000870,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000870,Steroid Metabolism,In multiple Pathways
HMDB0006224,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006224,Tyrosine metabolism,In multiple Pathways
HMDB0000138,Eicosanoid Metabolism,In multiple Pathways
HMDB0000138,Tyrosine metabolism,In multiple Pathways
HMDB0000138,Steroid Metabolism,In multiple Pathways
HMDB0000708,Eicosanoid Metabolism,In multiple Pathways
HMDB0000708,Tyrosine metabolism,In multiple Pathways
HMDB0000708,Steroid Metabolism,In multiple Pathways
HMDB0000265,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000265,Eicosanoid Metabolism,In multiple Pathways
HMDB0000265,Tyrosine metabolism,In multiple Pathways
HMDB0000265,Steroid Metabolism,In multiple Pathways
HMDB0060074,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060074,Eicosanoid Metabolism,In multiple Pathways
HMDB0060074,Tyrosine metabolism,In multiple Pathways
HMDB0060074,Steroid Metabolism,In multiple Pathways
HMDB0000946,Tyrosine metabolism,In multiple Pathways
HMDB0000518,Eicosanoid Metabolism,In multiple Pathways
HMDB0000518,Tyrosine metabolism,In multiple Pathways
HMDB0000518,Steroid Metabolism,In multiple Pathways
HMDB0000216,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000216,Steroid Metabolism,In multiple Pathways
HMDB0000874,Eicosanoid Metabolism,In multiple Pathways
HMDB0000874,Tyrosine metabolism,In multiple Pathways
HMDB0000874,Steroid Metabolism,In multiple Pathways
HMDB0000698,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000698,Eicosanoid Metabolism,In multiple Pathways
HMDB0000698,Tyrosine metabolism,In multiple Pathways
HMDB0000698,Steroid Metabolism,In multiple Pathways
HMDB0000895,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000895,Steroid Metabolism,In multiple Pathways
HMDB0001032,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001032,Eicosanoid Metabolism,In multiple Pathways
HMDB0001032,Tyrosine metabolism,In multiple Pathways
HMDB0001032,Steroid Metabolism,In multiple Pathways
HMDB0000054,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000054,Eicosanoid Metabolism,In multiple Pathways
HMDB0000054,Tyrosine metabolism,In multiple Pathways
HMDB0000054,Steroid Metabolism,In multiple Pathways
HMDB0000121,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000121,Tyrosine metabolism,In multiple Pathways
HMDB0001220,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000722,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000722,Eicosanoid Metabolism,In multiple Pathways
HMDB0000722,Tyrosine metabolism,In multiple Pathways
HMDB0000722,Steroid Metabolism,In multiple Pathways
HMDB0000125,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000036,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001085,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001085,Steroid Metabolism,In multiple Pathways
HMDB0001085,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001085,Tyrosine metabolism,In multiple Pathways
HMDB0002200,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002200,Steroid Metabolism,In multiple Pathways
HMDB0002200,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002200,Tyrosine metabolism,In multiple Pathways
HMDB0002200,Eicosanoid Metabolism,In multiple Pathways
HMDB0000643,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000643,Steroid Metabolism,In multiple Pathways
HMDB0000643,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000643,Tyrosine metabolism,In multiple Pathways
HMDB0000643,Eicosanoid Metabolism,In multiple Pathways
HMDB0001032,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002685,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002685,Steroid Metabolism,In multiple Pathways
HMDB0002685,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002685,Tyrosine metabolism,In multiple Pathways
HMDB0002685,Eicosanoid Metabolism,In multiple Pathways
HMDB0002982,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002982,Steroid Metabolism,In multiple Pathways
HMDB0002982,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002982,Tyrosine metabolism,In multiple Pathways
HMDB0002982,Eicosanoid Metabolism,In multiple Pathways
HMDB0004236,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0004236,Steroid Metabolism,In multiple Pathways
HMDB0004236,Bile Acid Biosynthesis,In multiple Pathways
HMDB0004236,Tyrosine metabolism,In multiple Pathways
HMDB0004236,Eicosanoid Metabolism,In multiple Pathways
HMDB0006224,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001198,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001198,Steroid Metabolism,In multiple Pathways
HMDB0001198,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001198,Tyrosine metabolism,In multiple Pathways
HMDB0001198,Eicosanoid Metabolism,In multiple Pathways
HMDB0062756,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0062756,Steroid Metabolism,In multiple Pathways
HMDB0062756,Bile Acid Biosynthesis,In multiple Pathways
HMDB0062756,Tyrosine metabolism,In multiple Pathways
HMDB0062756,Eicosanoid Metabolism,In multiple Pathways
HMDB0000760,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000760,Steroid Metabolism,In multiple Pathways
HMDB0000760,Tyrosine metabolism,In multiple Pathways
HMDB0000760,Eicosanoid Metabolism,In multiple Pathways
HMDB0001442,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001442,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001442,Tyrosine metabolism,In multiple Pathways
HMDB0001335,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001335,Steroid Metabolism,In multiple Pathways
HMDB0001335,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001335,Tyrosine metabolism,In multiple Pathways
HMDB0001335,Eicosanoid Metabolism,In multiple Pathways
HMDB0001483,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001483,Steroid Metabolism,In multiple Pathways
HMDB0001483,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001483,Tyrosine metabolism,In multiple Pathways
HMDB0001483,Eicosanoid Metabolism,In multiple Pathways
HMDB0001139,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001139,Steroid Metabolism,In multiple Pathways
HMDB0001139,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002752,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002752,Steroid Metabolism,In multiple Pathways
HMDB0002752,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002752,Tyrosine metabolism,In multiple Pathways
HMDB0002752,Eicosanoid Metabolism,In multiple Pathways
HMDB0001403,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001403,Steroid Metabolism,In multiple Pathways
HMDB0001403,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001403,Tyrosine metabolism,In multiple Pathways
HMDB0001403,Eicosanoid Metabolism,In multiple Pathways
HMDB0002664,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002664,Steroid Metabolism,In multiple Pathways
HMDB0002664,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002664,Tyrosine metabolism,In multiple Pathways
HMDB0002664,Eicosanoid Metabolism,In multiple Pathways
HMDB0003252,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0003252,Steroid Metabolism,In multiple Pathways
HMDB0003252,Bile Acid Biosynthesis,In multiple Pathways
HMDB0003252,Tyrosine metabolism,In multiple Pathways
HMDB0003252,Eicosanoid Metabolism,In multiple Pathways
HMDB0011637,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0011637,Steroid Metabolism,In multiple Pathways
HMDB0011637,Tyrosine metabolism,In multiple Pathways
HMDB0011637,Eicosanoid Metabolism,In multiple Pathways
HMDB0001381,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001381,Steroid Metabolism,In multiple Pathways
HMDB0001381,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001381,Tyrosine metabolism,In multiple Pathways
HMDB0001381,Eicosanoid Metabolism,In multiple Pathways
HMDB0000248,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000946,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001043,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001043,Tyrosine metabolism,In multiple Pathways
HMDB0001337,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0001337,Steroid Metabolism,In multiple Pathways
HMDB0001337,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001337,Tyrosine metabolism,In multiple Pathways
HMDB0001337,Eicosanoid Metabolism,In multiple Pathways
HMDB0002656,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002656,Steroid Metabolism,In multiple Pathways
HMDB0002656,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002656,Tyrosine metabolism,In multiple Pathways
HMDB0002656,Eicosanoid Metabolism,In multiple Pathways
HMDB0000619,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0060095,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0060095,Steroid Metabolism,In multiple Pathways
HMDB0060095,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060095,Tyrosine metabolism,In multiple Pathways
HMDB0060095,Eicosanoid Metabolism,In multiple Pathways
HMDB0003034,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0003034,Steroid Metabolism,In multiple Pathways
HMDB0003034,Bile Acid Biosynthesis,In multiple Pathways
HMDB0003034,Tyrosine metabolism,In multiple Pathways
HMDB0003034,Eicosanoid Metabolism,In multiple Pathways
HMDB0005102,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0005102,Steroid Metabolism,In multiple Pathways
HMDB0005102,Bile Acid Biosynthesis,In multiple Pathways
HMDB0005102,Tyrosine metabolism,In multiple Pathways
HMDB0005102,Eicosanoid Metabolism,In multiple Pathways
HMDB0000570,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000570,Steroid Metabolism,In multiple Pathways
HMDB0000570,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000570,Tyrosine metabolism,In multiple Pathways
HMDB0000570,Eicosanoid Metabolism,In multiple Pathways
HMDB0000138,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0003235,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0003235,Steroid Metabolism,In multiple Pathways
HMDB0003235,Bile Acid Biosynthesis,In multiple Pathways
HMDB0003235,Tyrosine metabolism,In multiple Pathways
HMDB0003235,Eicosanoid Metabolism,In multiple Pathways
HMDB0000054,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0000265,Porphyrin and Heme Metabolism,In multiple Pathways
HMDB0002685,Eicosanoid Metabolism,Unique
HMDB0002664,Eicosanoid Metabolism,Unique
HMDB0001483,Eicosanoid Metabolism,Unique
HMDB0062756,Eicosanoid Metabolism,Unique
HMDB0060095,Eicosanoid Metabolism,Unique
HMDB0002982,Eicosanoid Metabolism,Unique
HMDB0002752,Eicosanoid Metabolism,Unique
HMDB0003034,Eicosanoid Metabolism,Unique
HMDB0001442,Eicosanoid Metabolism,Unique
HMDB0004236,Eicosanoid Metabolism,Unique
HMDB0005102,Eicosanoid Metabolism,Unique
HMDB0002656,Eicosanoid Metabolism,Unique
HMDB0001257,Polyamines Metabolism,Unique
HMDB0001256,Polyamines Metabolism,Unique
HMDB0003125,Polyamines Metabolism,Unique
HMDB0001565,Sphingolipid Metabolism,Unique
HMDB0000988,Polyamines Metabolism,Unique
HMDB0001173,Polyamines Metabolism,Unique
HMDB0003947,Steroid Metabolism,Unique
HMDB0006516,Steroid Metabolism,Unique
HMDB0060188,Steroid Metabolism,Unique
HMDB0001322,Steroid Metabolism,Unique
HMDB0006368,Steroid Metabolism,Unique
